# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 11K of event 'cycles'
# Event count (approx.): 2348785061025
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.08%     0.01%  iou-wrk-3060     [kernel.vmlinux]  [k] io_wq_free_work
     0.07%     0.00%  swapper          [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.07%     0.07%  iou-wrk-3093     [kernel.vmlinux]  [k] _raw_spin_lock
     0.07%     0.00%  iou-wrk-3059     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.07%     0.03%  iou-wrk-3073     [kernel.vmlinux]  [k] update_curr
     0.07%     0.05%  iou-wrk-3087     [kernel.vmlinux]  [k] update_load_avg
     0.07%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] io_dismantle_req
     0.07%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] read_pages
     0.07%     0.01%  iou-wrk-3094     [kernel.vmlinux]  [k] update_curr
     0.07%     0.03%  iou-wrk-3060     [kernel.vmlinux]  [k] update_curr
     0.07%     0.01%  iou-wrk-3075     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.01%  iou-wrk-3081     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.03%  iou-wrk-3080     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.02%  iou-wrk-3072     [kernel.vmlinux]  [k] update_load_avg
     0.07%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.07%  iou-wrk-3093     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.07%     0.00%  iou-wrk-3093     [kernel.vmlinux]  [k] copyout
     0.07%     0.01%  iou-wrk-3079     [kernel.vmlinux]  [k] psi_task_switch
     0.07%     0.04%  iou-wrk-3082     [kernel.vmlinux]  [k] update_load_avg
     0.07%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] psi_task_switch
     0.07%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.02%  iou-wrk-3058     [kernel.vmlinux]  [k] io_wq_free_work
     0.07%     0.02%  iou-wrk-3095     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] submit_bio
     0.07%     0.07%  iou-wrk-3079     [kernel.vmlinux]  [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] pmem_do_read
     0.07%     0.07%  iou-wrk-3072     [kernel.vmlinux]  [k] psi_group_change
     0.07%     0.01%  iou-wrk-3060     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.07%  iou-wrk-3061     [kernel.vmlinux]  [k] psi_group_change
     0.07%     0.07%  iou-wrk-3066     [kernel.vmlinux]  [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] pmem_do_read
     0.07%     0.07%  iou-wrk-3097     [kernel.vmlinux]  [k] psi_group_change
     0.07%     0.02%  iou-wrk-3081     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.02%  iou-wrk-3095     [kernel.vmlinux]  [k] dequeue_entity
     0.07%     0.02%  iou-wrk-3087     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.00%  iou-wrk-3063     [kernel.vmlinux]  [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] psi_task_switch
     0.07%     0.02%  iou-wrk-3078     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.01%  iou-wrk-3075     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.01%  iou-wrk-3067     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.01%  iou-wrk-3076     [kernel.vmlinux]  [k] pmem_do_read
     0.07%     0.02%  iou-wrk-3086     [kernel.vmlinux]  [k] psi_task_switch
     0.07%     0.02%  iou-wrk-3074     [kernel.vmlinux]  [k] dequeue_entity
     0.07%     0.07%  iou-wrk-3083     [kernel.vmlinux]  [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] __submit_bio
     0.07%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] pmem_do_read
     0.07%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] pmem_submit_bio
     0.07%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] submit_bio_noacct
     0.07%     0.03%  iou-wrk-3058     [kernel.vmlinux]  [k] dequeue_entity
     0.07%     0.06%  fio              [kernel.vmlinux]  [k] slab_post_alloc_hook
     0.07%     0.01%  iou-wrk-3068     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.02%  iou-wrk-3067     [kernel.vmlinux]  [k] psi_task_switch
     0.07%     0.01%  fio              [kernel.vmlinux]  [k] task_work_run
     0.07%     0.02%  iou-wrk-3085     [kernel.vmlinux]  [k] lock_timer_base
     0.07%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.07%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] evict_pages
     0.07%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.07%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] shrink_lruvec
     0.07%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] shrink_node
     0.07%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] try_to_free_pages
     0.07%     0.07%  iou-wrk-3095     [kernel.vmlinux]  [k] psi_group_change
     0.07%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] evict_pages
     0.07%     0.00%  iou-wrk-3060     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.07%     0.02%  fio              [kernel.vmlinux]  [k] set_task_cpu
     0.07%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.07%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.07%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] evict_pages
     0.07%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.07%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] shrink_lruvec
     0.07%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] shrink_node
     0.07%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] try_to_free_pages
     0.07%     0.07%  iou-wrk-3094     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.07%     0.07%  iou-wrk-3090     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.07%     0.00%  swapper          [kernel.vmlinux]  [k] asm_sysvec_call_function_single
     0.07%     0.02%  iou-wrk-3072     [kernel.vmlinux]  [k] _raw_spin_lock
     0.07%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.07%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.07%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] evict_pages
     0.07%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.07%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] shrink_lruvec
     0.07%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] shrink_node
     0.07%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] try_to_free_pages
     0.07%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] __alloc_pages
     0.07%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] __alloc_pages
     0.07%     0.07%  iou-wrk-3091     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.07%     0.02%  iou-wrk-3090     [kernel.vmlinux]  [k] pick_next_task_fair
     0.07%     0.01%  iou-wrk-3060     [kernel.vmlinux]  [k] __io_free_req
     0.07%     0.00%  iou-wrk-3095     [kernel.vmlinux]  [k] __alloc_pages
     0.07%     0.07%  iou-wrk-3061     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.07%     0.02%  iou-wrk-3094     [kernel.vmlinux]  [k] dequeue_entity
     0.07%     0.02%  iou-wrk-3085     [kernel.vmlinux]  [k] dequeue_task_fair
     0.07%     0.01%  iou-wrk-3059     [kernel.vmlinux]  [k] dequeue_task_fair
     0.06%     0.02%  iou-wrk-3075     [kernel.vmlinux]  [k] __io_free_req
     0.06%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] io_wq_free_work
     0.06%     0.00%  iou-wrk-3093     [kernel.vmlinux]  [k] submit_bio
     0.06%     0.06%  iou-wrk-3080     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.06%  iou-wrk-3065     [kernel.vmlinux]  [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] __submit_bio
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] pmem_do_read
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] pmem_submit_bio
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] submit_bio_noacct
     0.06%     0.01%  iou-wrk-3065     [kernel.vmlinux]  [k] __io_free_req
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] io_wq_free_work
     0.06%     0.01%  iou-wrk-3089     [kernel.vmlinux]  [k] pick_next_task_fair
     0.06%     0.04%  iou-wrk-3068     [kernel.vmlinux]  [k] _raw_spin_lock
     0.06%     0.01%  iou-wrk-3077     [kernel.vmlinux]  [k] __io_free_req
     0.06%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] io_wq_free_work
     0.06%     0.01%  iou-wrk-3072     [kernel.vmlinux]  [k] dequeue_entity
     0.06%     0.01%  iou-wrk-3076     [kernel.vmlinux]  [k] dequeue_task_fair
     0.06%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.06%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] dequeue_entity
     0.06%     0.01%  iou-wrk-3059     [kernel.vmlinux]  [k] pick_next_task_fair
     0.06%     0.06%  iou-wrk-3094     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.00%  iou-wrk-3061     [kernel.vmlinux]  [k] pmem_submit_bio
     0.06%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] update_curr
     0.06%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] io_wq_free_work
     0.06%     0.06%  iou-wrk-3075     [kernel.vmlinux]  [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] __submit_bio
     0.06%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] pmem_do_read
     0.06%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] pmem_submit_bio
     0.06%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] submit_bio_noacct
     0.06%     0.01%  iou-wrk-3090     [kernel.vmlinux]  [k] pmem_submit_bio
     0.06%     0.06%  iou-wrk-3073     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] psi_task_switch
     0.06%     0.06%  iou-wrk-3063     [kernel.vmlinux]  [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-3063     [kernel.vmlinux]  [k] pmem_do_read
     0.06%     0.06%  iou-wrk-3087     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.03%  iou-wrk-3058     [kernel.vmlinux]  [k] update_curr
     0.06%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.06%     0.06%  iou-wrk-3076     [kernel.vmlinux]  [k] copy_mc_fragile
     0.06%     0.06%  iou-wrk-3095     [kernel.vmlinux]  [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-3095     [kernel.vmlinux]  [k] pmem_do_read
     0.06%     0.03%  iou-wrk-3074     [kernel.vmlinux]  [k] set_next_entity
     0.06%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.06%     0.06%  iou-wrk-3084     [kernel.vmlinux]  [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] pmem_do_read
     0.06%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] pmem_submit_bio
     0.06%     0.01%  iou-wrk-3061     [kernel.vmlinux]  [k] dequeue_task_fair
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] pick_next_task_fair
     0.06%     0.02%  iou-wrk-3074     [kernel.vmlinux]  [k] update_curr
     0.06%     0.02%  iou-wrk-3097     [kernel.vmlinux]  [k] pick_next_task_fair
     0.06%     0.05%  fio              [kernel.vmlinux]  [k] raw_spin_rq_unlock
     0.06%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.06%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.06%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] evict_pages
     0.06%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.06%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] shrink_lruvec
     0.06%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] shrink_node
     0.06%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] try_to_free_pages
     0.06%     0.01%  iou-wrk-3077     [kernel.vmlinux]  [k] update_curr
     0.06%     0.02%  iou-wrk-3096     [kernel.vmlinux]  [k] update_load_avg
     0.06%     0.05%  fio              [kernel.vmlinux]  [k] check_cfs_rq_runtime
     0.06%     0.01%  iou-wrk-3085     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.06%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] del_timer_sync
     0.06%     0.00%  fio              [kernel.vmlinux]  [k] create_io_worker
     0.06%     0.00%  fio              [kernel.vmlinux]  [k] create_worker_cb
     0.06%     0.01%  iou-wrk-3092     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.06%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] __alloc_pages
     0.06%     0.00%  iou-wrk-3095     [kernel.vmlinux]  [k] psi_task_switch
     0.06%     0.01%  iou-wrk-3062     [kernel.vmlinux]  [k] pick_next_task_fair
     0.06%     0.00%  iou-wrk-3060     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.06%     0.00%  iou-wrk-3060     [kernel.vmlinux]  [k] evict_pages
     0.06%     0.00%  iou-wrk-3060     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.06%     0.00%  iou-wrk-3060     [kernel.vmlinux]  [k] shrink_lruvec
     0.06%     0.00%  iou-wrk-3060     [kernel.vmlinux]  [k] shrink_node
     0.06%     0.00%  iou-wrk-3060     [kernel.vmlinux]  [k] try_to_free_pages
     0.06%     0.02%  iou-wrk-3097     [kernel.vmlinux]  [k] update_load_avg
     0.06%     0.00%  iou-wrk-3062     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.06%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.06%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.06%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] evict_pages
     0.06%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.06%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] shrink_lruvec
     0.06%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] shrink_node
     0.06%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] try_to_free_pages
     0.06%     0.00%  iou-wrk-3071     [kernel.vmlinux]  [k] __alloc_pages
     0.06%     0.01%  iou-wrk-3096     [kernel.vmlinux]  [k] evict_pages
     0.06%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.06%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.06%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.06%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] shrink_lruvec
     0.06%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] shrink_node
     0.06%     0.00%  iou-wrk-3096     [kernel.vmlinux]  [k] try_to_free_pages
     0.06%     0.00%  swapper          [kernel.vmlinux]  [k] sysvec_call_function_single
     0.06%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] __alloc_pages
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] evict_pages
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] shrink_lruvec
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] shrink_node
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] try_to_free_pages
     0.06%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.06%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] __alloc_pages
     0.06%     0.00%  swapper          [kernel.vmlinux]  [k] __sysvec_call_function_single
     0.06%     0.00%  swapper          [kernel.vmlinux]  [k] sched_ttwu_pending
     0.06%     0.00%  swapper          [kernel.vmlinux]  [k] finish_task_switch
     0.06%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] __alloc_pages
     0.06%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] __alloc_pages
     0.06%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.06%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] evict_pages
     0.06%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.06%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] shrink_lruvec
     0.06%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] shrink_node
     0.06%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] try_to_free_pages
     0.06%     0.00%  iou-wrk-3095     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.06%     0.01%  kcompactd0       [kernel.vmlinux]  [k] migrate_page_move_mapping
     0.06%     0.00%  swapper          [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.06%     0.00%  swapper          [kernel.vmlinux]  [k] hrtimer_interrupt
     0.06%     0.00%  swapper          [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.06%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] __alloc_pages
     0.06%     0.00%  iou-wrk-3060     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.06%     0.00%  iou-wrk-3064     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.06%     0.00%  iou-wrk-3064     [kernel.vmlinux]  [k] read_pages
     0.06%     0.00%  iou-wrk-3064     [kernel.vmlinux]  [k] submit_bio
     0.06%     0.02%  iou-wrk-3093     [kernel.vmlinux]  [k] __io_free_req
     0.06%     0.00%  iou-wrk-3093     [kernel.vmlinux]  [k] io_wq_free_work
     0.06%     0.02%  iou-wrk-3059     [kernel.vmlinux]  [k] update_load_avg
     0.06%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] psi_task_switch
     0.06%     0.01%  iou-wrk-3074     [kernel.vmlinux]  [k] io_req_complete_post
     0.06%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] kiocb_done
     0.06%     0.01%  iou-wrk-3070     [kernel.vmlinux]  [k] io_wq_free_work
     0.06%     0.01%  iou-wrk-3081     [kernel.vmlinux]  [k] io_wq_free_work
     0.06%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] __submit_bio
     0.06%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] submit_bio
     0.06%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] submit_bio_noacct
     0.06%     0.05%  iou-wrk-3080     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.06%     0.06%  iou-wrk-3079     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] __io_free_req
     0.06%     0.06%  iou-wrk-3083     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.06%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] io_dismantle_req
     0.06%     0.06%  iou-wrk-3075     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.01%  iou-wrk-3062     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.06%     0.06%  iou-wrk-3061     [kernel.vmlinux]  [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-3061     [kernel.vmlinux]  [k] pmem_do_read
     0.06%     0.06%  iou-wrk-3058     [kernel.vmlinux]  [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] __submit_bio
     0.06%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] pmem_do_read
     0.06%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] pmem_submit_bio
     0.06%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] submit_bio_noacct
     0.06%     0.01%  iou-wrk-3078     [kernel.vmlinux]  [k] update_load_avg
     0.06%     0.01%  iou-wrk-3082     [kernel.vmlinux]  [k] __io_free_req
     0.06%     0.06%  iou-wrk-3090     [kernel.vmlinux]  [k] copy_mc_fragile
     0.06%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] pmem_do_read
     0.06%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] io_dismantle_req
     0.06%     0.01%  iou-wrk-3090     [kernel.vmlinux]  [k] dequeue_entity
     0.06%     0.06%  iou-wrk-3070     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.03%  iou-wrk-3075     [kernel.vmlinux]  [k] update_curr
     0.06%     0.02%  iou-wrk-3091     [kernel.vmlinux]  [k] dequeue_task_fair
     0.06%     0.06%  iou-wrk-3079     [kernel.vmlinux]  [k] xas_load
     0.06%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] __alloc_pages
     0.06%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.06%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.06%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] evict_pages
     0.06%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.06%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] shrink_lruvec
     0.06%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] shrink_node
     0.06%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] try_to_free_pages
     0.06%     0.06%  iou-wrk-3086     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.03%  fail2ban-server  [kernel.vmlinux]  [k] load_balance
     0.06%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] __schedule
     0.06%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] do_sys_poll
     0.06%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] do_syscall_64
     0.06%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] entry_SYSCALL_64_after_hwframe
     0.06%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] newidle_balance
     0.06%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] pick_next_task_fair
     0.06%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] schedule
     0.06%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] schedule_hrtimeout_range_clock
     0.06%     0.02%  iou-wrk-3072     [kernel.vmlinux]  [k] pick_next_task_fair
     0.06%     0.02%  iou-wrk-3073     [kernel.vmlinux]  [k] update_load_avg
     0.06%     0.01%  iou-wrk-3086     [kernel.vmlinux]  [k] dequeue_entity
     0.06%     0.02%  iou-wrk-3092     [kernel.vmlinux]  [k] update_curr
     0.06%     0.02%  iou-wrk-3067     [kernel.vmlinux]  [k] update_curr
     0.05%     0.00%  fio              [kernel.vmlinux]  [k] copy_process
     0.05%     0.00%  fio              [kernel.vmlinux]  [k] create_io_thread
     0.05%     0.01%  iou-wrk-3074     [kernel.vmlinux]  [k] __io_free_req
     0.05%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.05%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] evict_pages
     0.05%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.05%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] shrink_lruvec
     0.05%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] shrink_node
     0.05%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] try_to_free_pages
     0.05%     0.05%  iou-wrk-3063     [kernel.vmlinux]  [k] psi_group_change
     0.05%     0.00%  iou-wrk-3059     [kernel.vmlinux]  [k] psi_task_switch
     0.05%     0.02%  iou-wrk-3058     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.02%  fio              [kernel.vmlinux]  [k] migrate_task_rq_fair
     0.05%     0.01%  swapper          [kernel.vmlinux]  [k] load_balance
     0.05%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.05%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] read_pages
     0.05%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.05%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.05%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] evict_pages
     0.05%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.05%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] shrink_lruvec
     0.05%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] shrink_node
     0.05%     0.00%  iou-wrk-3058     [kernel.vmlinux]  [k] try_to_free_pages
     0.05%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] __alloc_pages
     0.05%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.05%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] evict_pages
     0.05%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.05%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] shrink_lruvec
     0.05%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] shrink_node
     0.05%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] try_to_free_pages
     0.05%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.01%  iou-wrk-3076     [kernel.vmlinux]  [k] evict_pages
     0.05%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.05%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] do_try_to_free_pages
