# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 41K of event 'cycles'
# Event count (approx.): 8189249817351
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.01%     0.01%  iou-wrk-3248     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3226     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3241     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.01%  iou-wrk-3232     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3226     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3229     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3248     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.01%  iou-wrk-3220     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.01%  iou-wrk-3224     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3230     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3220     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3223     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3241     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3221     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.00%  iou-wrk-3225     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.00%  iou-wrk-3230     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.00%  iou-wrk-3230     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-3225     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.01%  iou-wrk-3242     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3228     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3228     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] calc_wheel_index
     0.01%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3248     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3219     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.01%  iou-wrk-3224     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] io_wq_enqueue
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] find_idlest_group
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3221     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-3222     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.01%  iou-wrk-3224     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.01%  migration/47     [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
     0.01%     0.00%  migration/47     [kernel.vmlinux]            [k] __sched_text_start
     0.01%     0.00%  migration/47     [kernel.vmlinux]            [k] balance_fair
     0.01%     0.00%  migration/47     [kernel.vmlinux]            [k] find_busiest_group
     0.01%     0.00%  migration/47     [kernel.vmlinux]            [k] kthread
     0.01%     0.00%  migration/47     [kernel.vmlinux]            [k] load_balance
     0.01%     0.00%  migration/47     [kernel.vmlinux]            [k] newidle_balance
     0.01%     0.00%  migration/47     [kernel.vmlinux]            [k] put_prev_task_balance
     0.01%     0.00%  migration/47     [kernel.vmlinux]            [k] ret_from_fork
     0.01%     0.00%  migration/47     [kernel.vmlinux]            [k] schedule
     0.01%     0.00%  migration/47     [kernel.vmlinux]            [k] smpboot_thread_fn
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] rebalance_domains
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.01%  iou-wrk-3244     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.00%  :-1              [kernel.vmlinux]            [k] do_exit
     0.01%     0.00%  :-1              [kernel.vmlinux]            [k] io_wqe_worker
     0.01%     0.00%  :-1              [kernel.vmlinux]            [k] ret_from_fork
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.01%  iou-wrk-3222     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.00%  iou-wrk-3245     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3245     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.00%  iou-wrk-3226     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3224     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3228     [kernel.vmlinux]            [k] xas_create
     0.01%     0.01%  kswapd0          [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.00%  iou-wrk-3252     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3252     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] swap_cluster_readahead
     0.01%     0.01%  perf             [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.00%  perf             [kernel.vmlinux]            [k] ext4_buffered_write_iter
     0.01%     0.00%  perf             [kernel.vmlinux]            [k] ext4_da_write_begin
     0.01%     0.00%  perf             [kernel.vmlinux]            [k] ext4_file_write_iter
     0.01%     0.00%  perf             [kernel.vmlinux]            [k] generic_perform_write
     0.01%     0.00%  perf             [kernel.vmlinux]            [k] grab_cache_page_write_begin
     0.01%     0.00%  perf             [kernel.vmlinux]            [k] ksys_write
     0.01%     0.00%  perf             [kernel.vmlinux]            [k] new_sync_write
     0.01%     0.00%  perf             [kernel.vmlinux]            [k] pagecache_get_page
     0.01%     0.00%  perf             [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.00%  perf             [kernel.vmlinux]            [k] vfs_write
     0.01%     0.01%  iou-wrk-3229     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.01%  iou-wrk-3224     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] __read_swap_cache_async
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3222     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.00%  iou-wrk-3222     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3240     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.01%  iou-wrk-3219     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.00%  iou-wrk-3223     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.00%  iou-wrk-3220     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.00%  iou-wrk-3228     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.01%  iou-wrk-3222     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.01%  iou-wrk-3228     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3226     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] blk_finish_plug
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3222     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3225     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3227     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.00%  iou-wrk-3219     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-3223     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3223     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3223     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.01%  iou-wrk-3223     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3223     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.01%  iou-wrk-3225     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] swapin_readahead
     0.01%     0.00%  iou-wrk-3241     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] native_write_msr
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3223     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3224     [kernel.vmlinux]            [k] xas_store
     0.01%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] map_id_range_down
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.01%  iou-wrk-3223     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3220     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] update_process_times
     0.01%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3248     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.00%  iou-wrk-3223     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3244     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] __sched_text_start
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] __x64_sys_select
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] core_sys_select
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] do_select
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] do_syscall_64
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] entry_SYSCALL_64
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] kern_select
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] newidle_balance
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] pick_next_task_fair
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] schedule
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] schedule_hrtimeout_range_clock
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3227     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3222     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.00%  iou-wrk-3227     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.00%  iou-wrk-3229     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] workingset_refault
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-3219     [kernel.vmlinux]            [k] xas_start
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3220     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.00%  iou-wrk-3221     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.00%  iou-wrk-3228     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3240     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3235     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.01%  iou-wrk-3240     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3248     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3235     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3248     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.00%  iou-wrk-3230     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-3252     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.01%  iou-wrk-3220     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.00%  iou-wrk-3245     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3241     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3219     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.01%  iou-wrk-3235     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3221     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.00%  iou-wrk-3227     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3228     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3252     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3252     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3225     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-3224     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-3228     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.01%  iou-wrk-3229     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3228     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.01%  iou-wrk-3220     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3228     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3248     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.00%  iou-wrk-3244     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.00%  iou-wrk-3252     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.00%  iou-wrk-3224     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] kfree
