# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 40K of event 'cycles'
# Event count (approx.): 7834943067802
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.01%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] psi_memstall_leave
     0.01%     0.01%  iou-wrk-3097     [kernel.vmlinux]  [k] __update_load_avg_se
     0.01%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3095     [kernel.vmlinux]  [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3063     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3101     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.01%  iou-wrk-3090     [kernel.vmlinux]  [k] psi_flags_change
     0.01%     0.01%  iou-wrk-3091     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3097     [kernel.vmlinux]  [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3070     [kernel.vmlinux]  [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3080     [kernel.vmlinux]  [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3072     [kernel.vmlinux]  [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3080     [kernel.vmlinux]  [k] native_load_tls
     0.01%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.01%     0.01%  iou-wrk-3075     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3078     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3093     [kernel.vmlinux]  [k] __next_zones_zonelist
     0.01%     0.01%  iou-wrk-3100     [kernel.vmlinux]  [k] reweight_entity
     0.01%     0.00%  fio              [kernel.vmlinux]  [k] alloc_vmap_area
     0.01%     0.00%  fio              [kernel.vmlinux]  [k] __get_vm_area_node.constprop.0
     0.01%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] blk_flush_plug_list
     0.01%     0.01%  iou-wrk-3076     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] del_timer_sync
     0.01%     0.01%  iou-wrk-3064     [kernel.vmlinux]  [k] calc_wheel_index
     0.01%     0.01%  iou-wrk-3087     [kernel.vmlinux]  [k] kfree
     0.01%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] put_prev_entity
     0.01%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3088     [kernel.vmlinux]  [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.00%  iou-wrk-3099     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3067     [kernel.vmlinux]  [k] reweight_entity
     0.01%     0.01%  iou-wrk-3089     [kernel.vmlinux]  [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] lock_timer_base
     0.01%     0.01%  iou-wrk-3080     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3090     [kernel.vmlinux]  [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3088     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3073     [kernel.vmlinux]  [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] psi_memstall_leave
     0.01%     0.01%  iou-wrk-3099     [kernel.vmlinux]  [k] security_file_permission
     0.01%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3079     [kernel.vmlinux]  [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3071     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3075     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3087     [kernel.vmlinux]  [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3084     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.01%  iou-wrk-3071     [kernel.vmlinux]  [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3100     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] set_next_entity
     0.01%     0.00%  fio              [kernel.vmlinux]  [k] update_blocked_averages
     0.01%     0.00%  fio              [kernel.vmlinux]  [k] run_rebalance_domains
     0.01%     0.01%  iou-wrk-3080     [kernel.vmlinux]  [k] __switch_to_asm
     0.01%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] put_prev_entity
     0.01%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] workingset_refault
     0.01%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3092     [kernel.vmlinux]  [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3073     [kernel.vmlinux]  [k] kfree
     0.01%     0.01%  iou-wrk-3075     [kernel.vmlinux]  [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3086     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.00%  iou-wrk-3088     [kernel.vmlinux]  [k] __add_to_page_cache_locked
     0.01%     0.01%  migration/19     [kernel.vmlinux]  [k] update_sd_lb_stats.constprop.0
     0.01%     0.00%  migration/19     [kernel.vmlinux]  [k] __schedule
     0.01%     0.00%  migration/19     [kernel.vmlinux]  [k] balance_fair
     0.01%     0.00%  migration/19     [kernel.vmlinux]  [k] find_busiest_group
     0.01%     0.00%  migration/19     [kernel.vmlinux]  [k] kthread
     0.01%     0.00%  migration/19     [kernel.vmlinux]  [k] load_balance
     0.01%     0.00%  migration/19     [kernel.vmlinux]  [k] newidle_balance
     0.01%     0.00%  migration/19     [kernel.vmlinux]  [k] put_prev_task_balance
     0.01%     0.00%  migration/19     [kernel.vmlinux]  [k] ret_from_fork
     0.01%     0.00%  migration/19     [kernel.vmlinux]  [k] schedule
     0.01%     0.00%  migration/19     [kernel.vmlinux]  [k] smpboot_thread_fn
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] tick_nohz_idle_exit
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] rebalance_domains
     0.01%     0.00%  iou-wrk-3071     [kernel.vmlinux]  [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3086     [kernel.vmlinux]  [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3063     [kernel.vmlinux]  [k] free_unref_page_list
     0.01%     0.01%  iou-wrk-3078     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3098     [kernel.vmlinux]  [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.01%  swapper          [kernel.vmlinux]  [k] call_cpuidle
     0.01%     0.00%  iou-wrk-3080     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.01%  iou-wrk-3084     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] __remove_mapping
     0.01%     0.01%  iou-wrk-3068     [kernel.vmlinux]  [k] xas_store
     0.01%     0.00%  iou-wrk-3095     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.01%  kswapd0          [kernel.vmlinux]  [k] uncharge_page
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] cpuidle_governor_latency_req
     0.01%     0.01%  swapper          [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.00%  kswapd0          [kernel.vmlinux]  [k] cgroup_rstat_flush_irqsafe
     0.01%     0.00%  kswapd0          [kernel.vmlinux]  [k] cgroup_rstat_flush_locked
     0.01%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] free_unref_page_list
     0.01%     0.01%  iou-wrk-3100     [kernel.vmlinux]  [k] workingset_eviction
     0.01%     0.00%  iou-wrk-3101     [kernel.vmlinux]  [k] xas_store
     0.01%     0.01%  iou-wrk-3091     [kernel.vmlinux]  [k] psi_flags_change
     0.01%     0.01%  kswapd0          [kernel.vmlinux]  [k] free_pcp_prepare
     0.01%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.01%  iou-wrk-3078     [kernel.vmlinux]  [k] iov_iter_restore
     0.01%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3080     [kernel.vmlinux]  [k] xas_store
     0.01%     0.01%  kswapd0          [kernel.vmlinux]  [k] bad_range
     0.01%     0.01%  iou-wrk-3083     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3083     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.01%     0.01%  iou-wrk-3096     [kernel.vmlinux]  [k] __slab_free
     0.01%     0.01%  kswapd0          [kernel.vmlinux]  [k] __mod_memcg_state
     0.01%     0.01%  iou-wrk-3101     [kernel.vmlinux]  [k] dequeue_task
     0.01%     0.01%  iou-wrk-3081     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3100     [kernel.vmlinux]  [k] __cond_resched
     0.01%     0.01%  iou-wrk-3071     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] xas_store
     0.01%     0.01%  iou-wrk-3091     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3066     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3086     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.01%  iou-wrk-3094     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3065     [kernel.vmlinux]  [k] enqueue_timer
     0.01%     0.01%  iou-wrk-3079     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.01%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3098     [kernel.vmlinux]  [k] xas_create
     0.01%     0.01%  iou-wrk-3063     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3085     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3097     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3097     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3066     [kernel.vmlinux]  [k] update_blocked_averages
     0.01%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] __softirqentry_text_start
     0.01%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] irq_exit_rcu
     0.01%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] run_rebalance_domains
     0.01%     0.00%  iou-wrk-3066     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3082     [kernel.vmlinux]  [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3072     [kernel.vmlinux]  [k] __slab_free
     0.01%     0.01%  iou-wrk-3071     [kernel.vmlinux]  [k] map_id_range_down
     0.01%     0.01%  iou-wrk-3062     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] xas_store
     0.01%     0.00%  iou-wrk-3100     [kernel.vmlinux]  [k] psi_memstall_enter
     0.01%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3090     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3083     [kernel.vmlinux]  [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3098     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3074     [kernel.vmlinux]  [k] __list_add_valid
     0.01%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.01%  iou-wrk-3100     [kernel.vmlinux]  [k] iov_iter_restore
     0.01%     0.00%  iou-wrk-3091     [kernel.vmlinux]  [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3100     [kernel.vmlinux]  [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3087     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3101     [kernel.vmlinux]  [k] io_clean_op
     0.01%     0.01%  iou-wrk-3079     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3079     [kernel.vmlinux]  [k] xas_store
     0.01%     0.01%  iou-wrk-3073     [kernel.vmlinux]  [k] clear_buddies
     0.01%     0.01%  iou-wrk-3096     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.01%  iou-wrk-3083     [kernel.vmlinux]  [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3096     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3100     [kernel.vmlinux]  [k] put_prev_entity
     0.01%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3077     [kernel.vmlinux]  [k] hrtimer_interrupt
     0.01%     0.01%  iou-wrk-3062     [kernel.vmlinux]  [k] dequeue_task
     0.01%     0.00%  iou-wrk-3089     [kernel.vmlinux]  [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3070     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.01%     0.00%  iou-wrk-3062     [kernel.vmlinux]  [k] reweight_entity
     0.01%     0.00%  iou-wrk-3100     [kernel.vmlinux]  [k] lock_page_lruvec_irqsave
     0.01%     0.01%  iou-wrk-3062     [kernel.vmlinux]  [k] __read_end_io
     0.01%     0.00%  iou-wrk-3065     [kernel.vmlinux]  [k] finish_task_switch
     0.01%     0.01%  iou-wrk-3094     [kernel.vmlinux]  [k] __next_zones_zonelist
     0.01%     0.01%  iou-wrk-3072     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] bio_associate_blkg
     0.01%     0.01%  iou-wrk-3068     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3073     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] xas_store
     0.01%     0.01%  iou-wrk-3083     [kernel.vmlinux]  [k] io_clean_op
     0.01%     0.00%  iou-wrk-3097     [kernel.vmlinux]  [k] __cond_resched
     0.01%     0.01%  iou-wrk-3091     [kernel.vmlinux]  [k] kfree
     0.01%     0.00%  iou-wrk-3098     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.01%  iou-wrk-3088     [kernel.vmlinux]  [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] __rmqueue_pcplist
     0.01%     0.01%  migration/27     [kernel.vmlinux]  [k] update_sd_lb_stats.constprop.0
     0.01%     0.00%  migration/27     [kernel.vmlinux]  [k] __schedule
     0.01%     0.00%  migration/27     [kernel.vmlinux]  [k] balance_fair
     0.01%     0.00%  migration/27     [kernel.vmlinux]  [k] find_busiest_group
     0.01%     0.00%  migration/27     [kernel.vmlinux]  [k] kthread
     0.01%     0.00%  migration/27     [kernel.vmlinux]  [k] load_balance
     0.01%     0.00%  migration/27     [kernel.vmlinux]  [k] newidle_balance
     0.01%     0.00%  migration/27     [kernel.vmlinux]  [k] put_prev_task_balance
     0.01%     0.00%  migration/27     [kernel.vmlinux]  [k] ret_from_fork
     0.01%     0.00%  migration/27     [kernel.vmlinux]  [k] schedule
     0.01%     0.00%  migration/27     [kernel.vmlinux]  [k] smpboot_thread_fn
     0.01%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3087     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3069     [kernel.vmlinux]  [k] update_min_vruntime
     0.01%     0.00%  iou-wrk-3101     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3073     [kernel.vmlinux]  [k] mark_page_accessed
     0.01%     0.01%  iou-wrk-3096     [kernel.vmlinux]  [k] mark_page_accessed
     0.01%     0.01%  iou-wrk-3085     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.00%  iou-wrk-3099     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.01%  iou-wrk-3087     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.01%     0.01%  iou-wrk-3079     [kernel.vmlinux]  [k] percpu_counter_add_batch
     0.01%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3081     [kernel.vmlinux]  [k] touch_atime
     0.01%     0.00%  iou-wrk-3076     [kernel.vmlinux]  [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3094     [kernel.vmlinux]  [k] fput_many
     0.01%     0.01%  iou-wrk-3062     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.01%  iou-wrk-3066     [kernel.vmlinux]  [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3085     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] scheduler_tick
     0.01%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] update_process_times
     0.01%     0.01%  iou-wrk-3083     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3077     [kernel.vmlinux]  [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3100     [kernel.vmlinux]  [k] __cgroup_account_cputime
     0.01%     0.01%  iou-wrk-3074     [kernel.vmlinux]  [k] load_new_mm_cr3
     0.01%     0.01%  iou-wrk-3064     [kernel.vmlinux]  [k] mark_page_accessed
     0.01%     0.00%  iou-wrk-3101     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3072     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] update_process_times
     0.01%     0.00%  iou-wrk-3087     [kernel.vmlinux]  [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] touch_atime
     0.01%     0.01%  iou-wrk-3083     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3097     [kernel.vmlinux]  [k] mark_page_accessed
     0.01%     0.01%  iou-wrk-3100     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3082     [kernel.vmlinux]  [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3085     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3075     [kernel.vmlinux]  [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3077     [kernel.vmlinux]  [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3084     [kernel.vmlinux]  [k] __update_load_avg_se
     0.01%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3086     [kernel.vmlinux]  [k] kfree
     0.01%     0.01%  iou-wrk-3074     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3065     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.01%     0.00%  iou-wrk-3073     [kernel.vmlinux]  [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3068     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3083     [kernel.vmlinux]  [k] rcu_read_unlock_strict
     0.01%     0.00%  iou-wrk-3080     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3062     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3082     [kernel.vmlinux]  [k] alloc_pages
     0.01%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] psi_memstall_enter
     0.01%     0.00%  iou-wrk-3062     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.01%  iou-wrk-3070     [kernel.vmlinux]  [k] kfree
     0.01%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] update_rq_clock
     0.01%     0.00%  iou-wrk-3092     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3082     [kernel.vmlinux]  [k] update_cfs_group
     0.01%     0.00%  iou-wrk-3095     [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3095     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3072     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3076     [kernel.vmlinux]  [k] kfree
     0.01%     0.01%  iou-wrk-3089     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  migration/37     [kernel.vmlinux]  [k] update_sd_lb_stats.constprop.0
     0.01%     0.00%  migration/37     [kernel.vmlinux]  [k] __schedule
     0.01%     0.00%  migration/37     [kernel.vmlinux]  [k] balance_fair
     0.01%     0.00%  migration/37     [kernel.vmlinux]  [k] find_busiest_group
     0.01%     0.00%  migration/37     [kernel.vmlinux]  [k] kthread
     0.01%     0.00%  migration/37     [kernel.vmlinux]  [k] load_balance
     0.01%     0.00%  migration/37     [kernel.vmlinux]  [k] newidle_balance
     0.01%     0.00%  migration/37     [kernel.vmlinux]  [k] put_prev_task_balance
     0.01%     0.00%  migration/37     [kernel.vmlinux]  [k] ret_from_fork
     0.01%     0.00%  migration/37     [kernel.vmlinux]  [k] schedule
     0.01%     0.00%  migration/37     [kernel.vmlinux]  [k] smpboot_thread_fn
     0.01%     0.00%  iou-wrk-3070     [kernel.vmlinux]  [k] psi_memstall_enter
     0.01%     0.01%  iou-wrk-3099     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3069     [kernel.vmlinux]  [k] touch_atime
     0.01%     0.01%  iou-wrk-3063     [kernel.vmlinux]  [k] io_clean_op
     0.01%     0.00%  iou-wrk-3085     [kernel.vmlinux]  [k] ext4_map_blocks
     0.01%     0.00%  iou-wrk-3064     [kernel.vmlinux]  [k] current_time
     0.01%     0.01%  iou-wrk-3097     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.01%     0.00%  iou-wrk-3074     [kernel.vmlinux]  [k] lru_cache_add
     0.01%     0.00%  iou-wrk-3101     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.01%     0.01%  iou-wrk-3065     [kernel.vmlinux]  [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3099     [kernel.vmlinux]  [k] xas_start
     0.01%     0.01%  iou-wrk-3090     [kernel.vmlinux]  [k] dequeue_task
     0.01%     0.00%  iou-wrk-3068     [kernel.vmlinux]  [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3067     [kernel.vmlinux]  [k] kfree
     0.01%     0.01%  iou-wrk-3099     [kernel.vmlinux]  [k] update_min_vruntime
     0.01%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] ext4_map_blocks
     0.01%     0.01%  iou-wrk-3095     [kernel.vmlinux]  [k] __cgroup_account_cputime
     0.01%     0.01%  iou-wrk-3098     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3078     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3067     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.01%     0.00%  iou-wrk-3098     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3090     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3063     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3065     [kernel.vmlinux]  [k] update_min_vruntime
     0.01%     0.00%  iou-wrk-3078     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3075     [kernel.vmlinux]  [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3084     [kernel.vmlinux]  [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3064     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.01%     0.01%  iou-wrk-3099     [kernel.vmlinux]  [k] finish_task_switch
     0.01%     0.01%  iou-wrk-3083     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3088     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3068     [kernel.vmlinux]  [k] reweight_entity
     0.01%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3094     [kernel.vmlinux]  [k] kiocb_done
