# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles'
# Event count (approx.): 2697294022688
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.02%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] reweight_entity
     0.02%     0.02%  iou-wrk-3271     [kernel.vmlinux]            [k] __slab_free
     0.02%     0.02%  iou-wrk-3256     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.02%     0.02%  iou-wrk-3269     [kernel.vmlinux]            [k] atime_needs_update
     0.02%     0.00%  iou-wrk-3269     [kernel.vmlinux]            [k] touch_atime
     0.02%     0.02%  swapper          [kernel.vmlinux]            [k] read_tsc
     0.02%     0.00%  swapper          [kernel.vmlinux]            [k] ktime_get
     0.02%     0.00%  swapper          [kernel.vmlinux]            [k] tick_nohz_idle_enter
     0.02%     0.01%  iou-wrk-3267     [kernel.vmlinux]            [k] __cond_resched
     0.02%     0.02%  iou-wrk-3259     [kernel.vmlinux]            [k] cpuacct_charge
     0.02%     0.01%  iou-wrk-3265     [kernel.vmlinux]            [k] del_timer_sync
     0.02%     0.02%  iou-wrk-3245     [kernel.vmlinux]            [k] update_min_vruntime
     0.02%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.01%  iou-wrk-3240     [kernel.vmlinux]            [k] kfree
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.00%  kswapd0          [kernel.vmlinux]            [k] lru_note_cost
     0.01%     0.00%  iou-wrk-3261     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3257     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3232     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3256     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-3265     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3265     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  kswapd0          [kernel.vmlinux]            [k] workingset_update_node
     0.01%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3262     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] lock_page_lruvec_irqsave
     0.01%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.01%  kswapd0          [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3256     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.01%  iou-wrk-3267     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] do_swap_page
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] calc_wheel_index
     0.01%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3270     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.01%  iou-wrk-3264     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] native_read_msr
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] arch_scale_freq_tick
     0.01%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3265     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3242     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] update_process_times
     0.01%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3249     [kernel.vmlinux]            [k] tick_sched_timer
     0.01%     0.01%  iou-wrk-3252     [kernel.vmlinux]            [k] update_curr
     0.01%     0.01%  iou-wrk-3243     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] __mod_memcg_state
     0.01%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3269     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  kswapd0          [kernel.vmlinux]            [k] page_mapping
     0.01%     0.01%  iou-wrk-3245     [kernel.vmlinux]            [k] kfree
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3267     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] kfree
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] enqueue_entity
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3251     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.00%  iou-wrk-3247     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3242     [kernel.vmlinux]            [k] update_curr
     0.01%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3268     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3269     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.01%     0.01%  iou-wrk-3265     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3269     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-3268     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3273     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.01%  iou-wrk-3246     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3246     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.00%  iou-wrk-3254     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] xas_store
     0.01%     0.01%  iou-wrk-3261     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] clear_buddies
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3268     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.00%  iou-wrk-3264     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3264     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3240     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] xas_store
     0.01%     0.01%  iou-wrk-3242     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.00%  iou-wrk-3230     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3256     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3260     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.00%  iou-wrk-3269     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] update_curr
     0.01%     0.01%  iou-wrk-3265     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.00%  iou-wrk-3238     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] __io_free_req
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] dequeue_entity
     0.01%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3261     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3263     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.00%  iou-wrk-3258     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3230     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3267     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.01%  iou-wrk-3239     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3239     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] release_pages
     0.01%     0.01%  iou-wrk-3266     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.01%  iou-wrk-3252     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3252     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.00%  iou-wrk-3264     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3243     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] iov_iter_restore
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.01%     0.00%  iou-wrk-3263     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3266     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] tick_sched_timer
     0.01%     0.01%  iou-wrk-3262     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3260     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] dequeue_entity
     0.01%     0.00%  iou-wrk-3273     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.01%  iou-wrk-3262     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] percpu_counter_add_batch
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.00%  iou-wrk-3250     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] __do_softirq
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] irq_exit_rcu
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3273     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3237     [kernel.vmlinux]            [k] percpu_counter_add_batch
     0.01%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] blk_throtl_bio
     0.01%     0.00%  iou-wrk-3271     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.00%  iou-wrk-3262     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3273     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] xas_start
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3273     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.00%  iou-wrk-3231     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3259     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3242     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3242     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3262     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3249     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.01%     0.01%  iou-wrk-3268     [kernel.vmlinux]            [k] detach_if_pending
     0.01%     0.01%  iou-wrk-3272     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3258     [kernel.vmlinux]            [k] kfree
     0.01%     0.01%  iou-wrk-3270     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3271     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3237     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3273     [kernel.vmlinux]            [k] kmem_cache_free
     0.01%     0.00%  iou-wrk-3270     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3272     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.00%  iou-wrk-3272     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.01%  iou-wrk-3255     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3255     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3265     [kernel.vmlinux]            [k] dequeue_task
     0.01%     0.01%  iou-wrk-3233     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.00%  iou-wrk-3233     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3232     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3230     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3245     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3254     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3268     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3261     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.01%  iou-wrk-3251     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3261     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-3265     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.00%  iou-wrk-3268     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3232     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3247     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3236     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3264     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] __io_free_req
     0.01%     0.00%  iou-wrk-3234     [kernel.vmlinux]            [k] io_wq_free_work
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3238     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3273     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3253     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3253     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3250     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3231     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3234     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3236     [kernel.vmlinux]            [k] update_process_times
     0.01%     0.01%  iou-wrk-3257     [kernel.vmlinux]            [k] get_nohz_timer_target
