# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 11K of event 'cycles'
# Event count (approx.): 2293805531353
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.68%     0.00%  iou-wrk-2953     [kernel.vmlinux]  [k] schedule_timeout
     0.68%     0.00%  iou-wrk-2962     [kernel.vmlinux]  [k] io_issue_sqe
     0.68%     0.00%  iou-wrk-2962     [kernel.vmlinux]  [k] io_read
     0.68%     0.00%  iou-wrk-2962     [kernel.vmlinux]  [k] io_wq_submit_work
     0.68%     0.02%  iou-wrk-2951     [kernel.vmlinux]  [k] filemap_read
     0.67%     0.04%  iou-wrk-2968     [kernel.vmlinux]  [k] filemap_read
     0.67%     0.01%  iou-wrk-2948     [kernel.vmlinux]  [k] io_issue_sqe
     0.67%     0.00%  iou-wrk-2948     [kernel.vmlinux]  [k] io_wq_submit_work
     0.67%     0.66%  fio              [kernel.vmlinux]  [k] __switch_to_asm
     0.67%     0.02%  iou-wrk-2948     [kernel.vmlinux]  [k] io_read
     0.66%     0.01%  iou-wrk-2946     [kernel.vmlinux]  [k] schedule_timeout
     0.66%     0.00%  iou-wrk-2970     [kernel.vmlinux]  [k] io_issue_sqe
     0.66%     0.00%  iou-wrk-2970     [kernel.vmlinux]  [k] io_read
     0.66%     0.00%  iou-wrk-2970     [kernel.vmlinux]  [k] io_wq_submit_work
     0.66%     0.29%  iou-wrk-2968     [kernel.vmlinux]  [k] schedule
     0.65%     0.00%  iou-wrk-2983     [kernel.vmlinux]  [k] schedule
     0.65%     0.00%  iou-wrk-2969     [kernel.vmlinux]  [k] io_worker_handle_work
     0.65%     0.02%  iou-wrk-2949     [kernel.vmlinux]  [k] schedule_timeout
     0.65%     0.01%  iou-wrk-2947     [kernel.vmlinux]  [k] copy_page_to_iter
     0.65%     0.04%  iou-wrk-2972     [kernel.vmlinux]  [k] filemap_read
     0.65%     0.01%  iou-wrk-2980     [kernel.vmlinux]  [k] io_read
     0.65%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] io_issue_sqe
     0.65%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] io_wq_submit_work
     0.64%     0.05%  iou-wrk-2953     [kernel.vmlinux]  [k] filemap_read
     0.64%     0.64%  iou-wrk-2947     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.64%     0.00%  iou-wrk-2947     [kernel.vmlinux]  [k] copyout
     0.64%     0.05%  iou-wrk-2983     [kernel.vmlinux]  [k] __schedule
     0.64%     0.61%  fio              [kernel.vmlinux]  [k] native_sched_clock
     0.63%     0.05%  iou-wrk-2956     [kernel.vmlinux]  [k] filemap_read
     0.63%     0.11%  iou-wrk-2961     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.63%     0.03%  iou-wrk-2962     [kernel.vmlinux]  [k] filemap_read
     0.63%     0.06%  iou-wrk-2946     [kernel.vmlinux]  [k] filemap_read
     0.63%     0.00%  iou-wrk-2974     [kernel.vmlinux]  [k] filemap_get_pages
     0.63%     0.01%  iou-wrk-2948     [kernel.vmlinux]  [k] schedule
     0.63%     0.03%  iou-wrk-2971     [kernel.vmlinux]  [k] filemap_read
     0.63%     0.04%  iou-wrk-2981     [kernel.vmlinux]  [k] __schedule
     0.63%     0.02%  iou-wrk-2970     [kernel.vmlinux]  [k] filemap_read
     0.63%     0.01%  iou-wrk-2950     [kernel.vmlinux]  [k] io_worker_handle_work
     0.62%     0.02%  iou-wrk-2974     [kernel.vmlinux]  [k] schedule_timeout
     0.62%     0.02%  iou-wrk-2982     [kernel.vmlinux]  [k] filemap_read
     0.61%     0.00%  iou-wrk-2965     [kernel.vmlinux]  [k] schedule_timeout
     0.61%     0.00%  iou-wrk-2965     [kernel.vmlinux]  [k] filemap_get_pages
     0.61%     0.00%  iou-wrk-2976     [kernel.vmlinux]  [k] filemap_get_pages
     0.61%     0.01%  iou-wrk-2957     [kernel.vmlinux]  [k] io_wq_submit_work
     0.61%     0.04%  iou-wrk-2949     [kernel.vmlinux]  [k] filemap_read
     0.61%     0.00%  iou-wrk-2982     [kernel.vmlinux]  [k] schedule
     0.61%     0.03%  iou-wrk-2946     [kernel.vmlinux]  [k] schedule
     0.60%     0.02%  iou-wrk-2957     [kernel.vmlinux]  [k] io_read
     0.60%     0.00%  iou-wrk-2957     [kernel.vmlinux]  [k] io_issue_sqe
     0.60%     0.03%  iou-wrk-2982     [kernel.vmlinux]  [k] __schedule
     0.60%     0.00%  iou-wrk-2953     [kernel.vmlinux]  [k] schedule
     0.60%     0.03%  iou-wrk-2948     [kernel.vmlinux]  [k] __schedule
     0.59%     0.13%  iou-wrk-2960     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.59%     0.00%  iou-wrk-2969     [kernel.vmlinux]  [k] io_issue_sqe
     0.59%     0.00%  iou-wrk-2969     [kernel.vmlinux]  [k] io_read
     0.59%     0.00%  iou-wrk-2969     [kernel.vmlinux]  [k] io_wq_submit_work
     0.59%     0.01%  iou-wrk-2954     [kernel.vmlinux]  [k] filemap_get_pages
     0.59%     0.01%  iou-wrk-2957     [kernel.vmlinux]  [k] schedule_timeout
     0.58%     0.28%  fio              [kernel.vmlinux]  [k] psi_task_switch
     0.58%     0.01%  fio              [kernel.vmlinux]  [k] io_file_get_normal
     0.58%     0.57%  fio              [kernel.vmlinux]  [k] __fget_files
     0.58%     0.04%  iou-wrk-2980     [kernel.vmlinux]  [k] filemap_read
     0.58%     0.22%  iou-wrk-2953     [kernel.vmlinux]  [k] __schedule
     0.57%     0.04%  iou-wrk-2948     [kernel.vmlinux]  [k] filemap_read
     0.57%     0.03%  iou-wrk-2946     [kernel.vmlinux]  [k] __schedule
     0.57%     0.02%  iou-wrk-2973     [kernel.vmlinux]  [k] copy_page_to_iter
     0.57%     0.02%  iou-wrk-2945     [kernel.vmlinux]  [k] schedule_timeout
     0.56%     0.01%  iou-wrk-2952     [kernel.vmlinux]  [k] filemap_get_pages
     0.55%     0.03%  iou-wrk-2969     [kernel.vmlinux]  [k] filemap_read
     0.55%     0.00%  iou-wrk-2949     [kernel.vmlinux]  [k] schedule
     0.55%     0.00%  iou-wrk-2976     [kernel.vmlinux]  [k] schedule_timeout
     0.55%     0.39%  iou-wrk-2967     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.55%     0.02%  iou-wrk-2957     [kernel.vmlinux]  [k] filemap_read
     0.55%     0.22%  iou-wrk-2959     [kernel.vmlinux]  [k] filemap_get_pages
     0.54%     0.54%  iou-wrk-2973     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.54%     0.00%  iou-wrk-2973     [kernel.vmlinux]  [k] copyout
     0.54%     0.01%  iou-wrk-2957     [kernel.vmlinux]  [k] schedule
     0.54%     0.02%  iou-wrk-2949     [kernel.vmlinux]  [k] __schedule
     0.54%     0.00%  iou-wrk-2960     [kernel.vmlinux]  [k] schedule_timeout
     0.54%     0.01%  iou-wrk-2958     [kernel.vmlinux]  [k] filemap_get_pages
     0.54%     0.02%  iou-wrk-2957     [kernel.vmlinux]  [k] __schedule
     0.53%     0.00%  iou-wrk-2979     [kernel.vmlinux]  [k] filemap_get_pages
     0.53%     0.12%  fio              [kernel.vmlinux]  [k] set_next_entity
     0.53%     0.52%  iou-wrk-2961     [kernel.vmlinux]  [k] xas_load
     0.53%     0.00%  iou-wrk-2950     [kernel.vmlinux]  [k] io_issue_sqe
     0.53%     0.00%  iou-wrk-2950     [kernel.vmlinux]  [k] io_read
     0.53%     0.00%  iou-wrk-2950     [kernel.vmlinux]  [k] io_wq_submit_work
     0.52%     0.52%  iou-wrk-2944     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.52%     0.00%  iou-wrk-2944     [kernel.vmlinux]  [k] copy_page_to_iter
     0.52%     0.00%  iou-wrk-2944     [kernel.vmlinux]  [k] copyout
     0.52%     0.00%  iou-wrk-2964     [kernel.vmlinux]  [k] filemap_get_pages
     0.52%     0.48%  fio              [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.51%     0.00%  iou-wrk-2971     [kernel.vmlinux]  [k] schedule_timeout
     0.50%     0.02%  iou-wrk-2945     [kernel.vmlinux]  [k] schedule
     0.50%     0.48%  fio              [kernel.vmlinux]  [k] __update_load_avg_se
     0.50%     0.01%  iou-wrk-2955     [kernel.vmlinux]  [k] copy_page_to_iter
     0.49%     0.00%  iou-wrk-2978     [kernel.vmlinux]  [k] schedule_timeout
     0.49%     0.00%  iou-wrk-2975     [kernel.vmlinux]  [k] filemap_get_pages
     0.49%     0.05%  iou-wrk-2950     [kernel.vmlinux]  [k] filemap_read
     0.49%     0.49%  iou-wrk-2955     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.49%     0.00%  iou-wrk-2955     [kernel.vmlinux]  [k] copyout
     0.49%     0.01%  iou-wrk-2973     [kernel.vmlinux]  [k] schedule_timeout
     0.48%     0.02%  iou-wrk-2967     [kernel.vmlinux]  [k] schedule_timeout
     0.48%     0.02%  iou-wrk-2951     [kernel.vmlinux]  [k] schedule_timeout
     0.48%     0.02%  iou-wrk-2965     [kernel.vmlinux]  [k] schedule
     0.48%     0.00%  iou-wrk-2960     [kernel.vmlinux]  [k] schedule
     0.47%     0.02%  iou-wrk-2974     [kernel.vmlinux]  [k] schedule
     0.47%     0.07%  iou-wrk-2974     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.47%     0.06%  iou-wrk-2976     [kernel.vmlinux]  [k] __schedule
     0.47%     0.00%  iou-wrk-2976     [kernel.vmlinux]  [k] schedule
     0.47%     0.01%  iou-wrk-2963     [kernel.vmlinux]  [k] schedule_timeout
     0.47%     0.01%  swapper          [kernel.vmlinux]  [k] _raw_spin_lock
     0.47%     0.02%  iou-wrk-2945     [kernel.vmlinux]  [k] __schedule
     0.47%     0.02%  iou-wrk-2977     [kernel.vmlinux]  [k] copy_page_to_iter
     0.47%     0.26%  fio              [kernel.vmlinux]  [k] update_rq_clock
     0.46%     0.00%  swapper          [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.46%     0.05%  iou-wrk-2960     [kernel.vmlinux]  [k] __schedule
     0.46%     0.46%  swapper          [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.46%     0.46%  iou-wrk-2960     [kernel.vmlinux]  [k] xas_load
     0.46%     0.02%  iou-wrk-2974     [kernel.vmlinux]  [k] __schedule
     0.45%     0.01%  iou-wrk-2955     [kernel.vmlinux]  [k] schedule_timeout
     0.45%     0.00%  iou-wrk-2956     [kernel.vmlinux]  [k] schedule_timeout
     0.45%     0.32%  iou-wrk-2979     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.45%     0.01%  iou-wrk-2964     [kernel.vmlinux]  [k] schedule_timeout
     0.45%     0.00%  iou-wrk-2971     [kernel.vmlinux]  [k] schedule
     0.45%     0.03%  iou-wrk-2965     [kernel.vmlinux]  [k] __schedule
     0.45%     0.01%  iou-wrk-2975     [kernel.vmlinux]  [k] schedule_timeout
     0.44%     0.38%  iou-wrk-2980     [kernel.vmlinux]  [k] _raw_spin_lock
     0.44%     0.02%  iou-wrk-2966     [kernel.vmlinux]  [k] schedule_timeout
     0.44%     0.07%  iou-wrk-2965     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.44%     0.00%  iou-wrk-2971     [kernel.vmlinux]  [k] filemap_get_pages
     0.43%     0.43%  iou-wrk-2977     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.43%     0.00%  iou-wrk-2977     [kernel.vmlinux]  [k] copyout
     0.43%     0.00%  iou-wrk-2969     [kernel.vmlinux]  [k] schedule_timeout
     0.43%     0.41%  fio              [kernel.vmlinux]  [k] set_next_buddy
     0.43%     0.01%  iou-wrk-2959     [kernel.vmlinux]  [k] schedule_timeout
     0.43%     0.00%  iou-wrk-2961     [kernel.vmlinux]  [k] schedule_timeout
     0.43%     0.02%  iou-wrk-2978     [kernel.vmlinux]  [k] schedule
     0.43%     0.00%  iou-wrk-2956     [kernel.vmlinux]  [k] filemap_get_pages
     0.43%     0.00%  iou-wrk-2947     [kernel.vmlinux]  [k] schedule_timeout
     0.43%     0.00%  iou-wrk-2950     [kernel.vmlinux]  [k] schedule_timeout
     0.43%     0.00%  iou-wrk-2966     [kernel.vmlinux]  [k] filemap_get_pages
     0.42%     0.03%  iou-wrk-2978     [kernel.vmlinux]  [k] __schedule
     0.42%     0.39%  iou-wrk-2974     [kernel.vmlinux]  [k] xas_load
     0.42%     0.02%  iou-wrk-2970     [kernel.vmlinux]  [k] pick_next_task_fair
     0.42%     0.02%  iou-wrk-2951     [kernel.vmlinux]  [k] schedule
     0.42%     0.01%  iou-wrk-2977     [kernel.vmlinux]  [k] schedule_timeout
     0.41%     0.01%  iou-wrk-2967     [kernel.vmlinux]  [k] schedule
     0.41%     0.00%  iou-wrk-2972     [kernel.vmlinux]  [k] filemap_get_pages
     0.41%     0.00%  iou-wrk-2952     [kernel.vmlinux]  [k] schedule_timeout
     0.41%     0.02%  iou-wrk-2979     [kernel.vmlinux]  [k] schedule_timeout
     0.41%     0.01%  iou-wrk-2977     [kernel.vmlinux]  [k] filemap_get_pages
     0.41%     0.00%  iou-wrk-2945     [kernel.vmlinux]  [k] filemap_get_pages
     0.41%     0.05%  iou-wrk-2971     [kernel.vmlinux]  [k] __schedule
     0.40%     0.37%  fio              [kernel.vmlinux]  [k] __switch_to
     0.40%     0.01%  iou-wrk-2968     [kernel.vmlinux]  [k] filemap_get_pages
     0.40%     0.00%  iou-wrk-2944     [kernel.vmlinux]  [k] schedule_timeout
     0.40%     0.01%  iou-wrk-2963     [kernel.vmlinux]  [k] schedule
     0.40%     0.00%  iou-wrk-2983     [kernel.vmlinux]  [k] filemap_get_pages
     0.40%     0.02%  iou-wrk-2975     [kernel.vmlinux]  [k] schedule
     0.40%     0.21%  iou-wrk-2975     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.39%     0.04%  iou-wrk-2967     [kernel.vmlinux]  [k] __schedule
     0.39%     0.00%  iou-wrk-2951     [kernel.vmlinux]  [k] filemap_get_pages
     0.39%     0.01%  iou-wrk-2972     [kernel.vmlinux]  [k] schedule_timeout
     0.39%     0.02%  iou-wrk-2956     [kernel.vmlinux]  [k] schedule
     0.39%     0.00%  iou-wrk-2976     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.39%     0.04%  fio              [kernel.vmlinux]  [k] io_prep_async_link
     0.39%     0.00%  iou-wrk-2953     [kernel.vmlinux]  [k] filemap_get_pages
     0.39%     0.02%  iou-wrk-2970     [kernel.vmlinux]  [k] update_curr
     0.38%     0.02%  iou-wrk-2962     [kernel.vmlinux]  [k] schedule_timeout
     0.38%     0.02%  iou-wrk-2963     [kernel.vmlinux]  [k] copy_page_to_iter
     0.38%     0.11%  fio              [kernel.vmlinux]  [k] cpumask_next
     0.38%     0.02%  iou-wrk-2950     [kernel.vmlinux]  [k] schedule
     0.38%     0.37%  fio              [kernel.vmlinux]  [k] _find_next_bit
     0.38%     0.04%  iou-wrk-2963     [kernel.vmlinux]  [k] __schedule
     0.38%     0.02%  iou-wrk-2972     [kernel.vmlinux]  [k] schedule
     0.38%     0.01%  iou-wrk-2958     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.38%     0.09%  iou-wrk-2951     [kernel.vmlinux]  [k] __schedule
     0.38%     0.38%  iou-wrk-2965     [kernel.vmlinux]  [k] xas_load
     0.37%     0.01%  iou-wrk-2982     [kernel.vmlinux]  [k] filemap_get_pages
     0.37%     0.00%  iou-wrk-2973     [kernel.vmlinux]  [k] schedule
     0.37%     0.33%  fio              [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.37%     0.00%  iou-wrk-2952     [kernel.vmlinux]  [k] schedule
     0.37%     0.37%  fio              [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.37%     0.36%  swapper          [kernel.vmlinux]  [k] poll_idle
     0.37%     0.00%  iou-wrk-2955     [kernel.vmlinux]  [k] filemap_get_pages
     0.37%     0.37%  iou-wrk-2963     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.37%     0.00%  iou-wrk-2963     [kernel.vmlinux]  [k] copyout
     0.37%     0.00%  iou-wrk-2955     [kernel.vmlinux]  [k] schedule
     0.36%     0.03%  iou-wrk-2975     [kernel.vmlinux]  [k] __schedule
     0.36%     0.00%  iou-wrk-2959     [kernel.vmlinux]  [k] schedule
     0.36%     0.36%  fio              [kernel.vmlinux]  [k] __io_file_supports_nowait
     0.36%     0.03%  iou-wrk-2968     [kernel.vmlinux]  [k] __schedule
     0.36%     0.06%  iou-wrk-2973     [kernel.vmlinux]  [k] __schedule
     0.36%     0.04%  iou-wrk-2972     [kernel.vmlinux]  [k] __schedule
     0.36%     0.01%  iou-wrk-2964     [kernel.vmlinux]  [k] schedule
     0.36%     0.00%  iou-wrk-2976     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.36%     0.00%  iou-wrk-2976     [kernel.vmlinux]  [k] read_pages
     0.36%     0.03%  iou-wrk-2955     [kernel.vmlinux]  [k] __schedule
     0.36%     0.00%  iou-wrk-2981     [kernel.vmlinux]  [k] filemap_get_pages
     0.35%     0.00%  iou-wrk-2949     [kernel.vmlinux]  [k] filemap_get_pages
     0.35%     0.07%  iou-wrk-2952     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.35%     0.35%  fio              [kernel.vmlinux]  [k] io_prep_async_work
     0.35%     0.00%  iou-wrk-2958     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.35%     0.00%  iou-wrk-2958     [kernel.vmlinux]  [k] read_pages
     0.35%     0.00%  iou-wrk-2958     [kernel.vmlinux]  [k] submit_bio
     0.35%     0.03%  iou-wrk-2966     [kernel.vmlinux]  [k] schedule
     0.35%     0.00%  iou-wrk-2973     [kernel.vmlinux]  [k] filemap_get_pages
     0.35%     0.04%  iou-wrk-2964     [kernel.vmlinux]  [k] __schedule
     0.35%     0.03%  iou-wrk-2952     [kernel.vmlinux]  [k] __schedule
     0.35%     0.03%  iou-wrk-2969     [kernel.vmlinux]  [k] __schedule
     0.35%     0.00%  iou-wrk-2969     [kernel.vmlinux]  [k] schedule
     0.35%     0.04%  iou-wrk-2959     [kernel.vmlinux]  [k] __schedule
     0.35%     0.35%  iou-wrk-2970     [kernel.vmlinux]  [k] cpuacct_charge
     0.35%     0.02%  iou-wrk-2961     [kernel.vmlinux]  [k] schedule
     0.35%     0.06%  iou-wrk-2950     [kernel.vmlinux]  [k] __schedule
     0.35%     0.07%  iou-wrk-2956     [kernel.vmlinux]  [k] __schedule
     0.34%     0.00%  iou-wrk-2962     [kernel.vmlinux]  [k] filemap_get_pages
     0.34%     0.00%  iou-wrk-2977     [kernel.vmlinux]  [k] schedule
     0.34%     0.00%  iou-wrk-2970     [kernel.vmlinux]  [k] filemap_get_pages
     0.34%     0.01%  iou-wrk-2963     [kernel.vmlinux]  [k] filemap_get_pages
     0.34%     0.01%  iou-wrk-2954     [kernel.vmlinux]  [k] schedule_timeout
     0.33%     0.01%  iou-wrk-2969     [kernel.vmlinux]  [k] filemap_get_pages
     0.33%     0.26%  iou-wrk-2969     [kernel.vmlinux]  [k] _raw_spin_lock
     0.33%     0.02%  iou-wrk-2977     [kernel.vmlinux]  [k] __schedule
     0.33%     0.02%  iou-wrk-2982     [kernel.vmlinux]  [k] psi_task_switch
     0.33%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.33%     0.03%  iou-wrk-2966     [kernel.vmlinux]  [k] __schedule
     0.32%     0.00%  iou-wrk-2964     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.32%     0.32%  fio              [kernel.vmlinux]  [k] update_cfs_group
     0.32%     0.00%  iou-wrk-2946     [kernel.vmlinux]  [k] filemap_get_pages
     0.32%     0.02%  iou-wrk-2947     [kernel.vmlinux]  [k] schedule
     0.32%     0.01%  iou-wrk-2948     [kernel.vmlinux]  [k] filemap_get_pages
     0.32%     0.01%  iou-wrk-2983     [kernel.vmlinux]  [k] psi_task_switch
     0.31%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] filemap_get_pages
     0.31%     0.03%  iou-wrk-2981     [kernel.vmlinux]  [k] copy_page_to_iter
     0.31%     0.00%  iou-wrk-2962     [kernel.vmlinux]  [k] schedule
     0.31%     0.02%  iou-wrk-2957     [kernel.vmlinux]  [k] pick_next_task_fair
     0.31%     0.00%  iou-wrk-2947     [kernel.vmlinux]  [k] filemap_get_pages
     0.31%     0.29%  fio              [kernel.vmlinux]  [k] __calc_delta
     0.31%     0.31%  fio              [kernel.vmlinux]  [k] io_prep_rw
     0.31%     0.00%  iou-wrk-2981     [kernel.vmlinux]  [k] psi_task_switch
     0.31%     0.03%  iou-wrk-2961     [kernel.vmlinux]  [k] __schedule
     0.31%     0.01%  iou-wrk-2954     [kernel.vmlinux]  [k] schedule
     0.30%     0.30%  iou-wrk-2966     [kernel.vmlinux]  [k] __switch_to_asm
     0.30%     0.02%  iou-wrk-2944     [kernel.vmlinux]  [k] schedule
     0.30%     0.30%  iou-wrk-2958     [kernel.vmlinux]  [k] psi_group_change
     0.30%     0.30%  iou-wrk-2983     [kernel.vmlinux]  [k] psi_group_change
     0.30%     0.30%  iou-wrk-2982     [kernel.vmlinux]  [k] psi_group_change
     0.30%     0.30%  iou-wrk-2952     [kernel.vmlinux]  [k] xas_load
     0.30%     0.00%  iou-wrk-2957     [kernel.vmlinux]  [k] filemap_get_pages
     0.29%     0.03%  iou-wrk-2947     [kernel.vmlinux]  [k] __schedule
     0.29%     0.11%  iou-wrk-2981     [kernel.vmlinux]  [k] _raw_spin_lock
     0.29%     0.29%  iou-wrk-2945     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.29%     0.00%  iou-wrk-2945     [kernel.vmlinux]  [k] copy_page_to_iter
     0.29%     0.00%  iou-wrk-2945     [kernel.vmlinux]  [k] copyout
     0.29%     0.00%  iou-wrk-2958     [kernel.vmlinux]  [k] psi_memstall_leave
     0.29%     0.00%  iou-wrk-2958     [kernel.vmlinux]  [k] psi_task_change
     0.29%     0.01%  iou-wrk-2962     [kernel.vmlinux]  [k] __schedule
     0.29%     0.11%  iou-wrk-2954     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.29%     0.00%  iou-wrk-2968     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.28%     0.00%  iou-wrk-2954     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.28%     0.01%  iou-wrk-2944     [kernel.vmlinux]  [k] __schedule
     0.28%     0.01%  iou-wrk-2983     [kernel.vmlinux]  [k] copy_page_to_iter
     0.27%     0.02%  iou-wrk-2959     [kernel.vmlinux]  [k] copy_page_to_iter
     0.27%     0.26%  fio              [kernel.vmlinux]  [k] __list_del_entry_valid
     0.27%     0.00%  iou-wrk-2964     [kernel.vmlinux]  [k] read_pages
     0.27%     0.00%  iou-wrk-2950     [kernel.vmlinux]  [k] filemap_get_pages
     0.27%     0.27%  iou-wrk-2981     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.27%     0.00%  iou-wrk-2981     [kernel.vmlinux]  [k] copyout
     0.27%     0.01%  iou-wrk-2978     [kernel.vmlinux]  [k] filemap_get_pages
     0.27%     0.27%  iou-wrk-2983     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.27%     0.00%  iou-wrk-2983     [kernel.vmlinux]  [k] copyout
     0.26%     0.00%  iou-wrk-2944     [kernel.vmlinux]  [k] filemap_get_pages
     0.26%     0.03%  iou-wrk-2966     [kernel.vmlinux]  [k] copy_page_to_iter
     0.26%     0.01%  iou-wrk-2967     [kernel.vmlinux]  [k] copy_page_to_iter
     0.26%     0.02%  iou-wrk-2965     [kernel.vmlinux]  [k] copy_page_to_iter
     0.26%     0.14%  fio              [kernel.vmlinux]  [k] cpumask_next_wrap
