# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 43K of event 'cycles'
# Event count (approx.): 8777788382501
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.01%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3345     [kernel.vmlinux]  [k] bio_endio
     0.01%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3351     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.00%  iou-wrk-3345     [kernel.vmlinux]  [k] __mod_lruvec_page_state
     0.01%     0.01%  iou-wrk-3355     [kernel.vmlinux]  [k] io_clean_op
     0.01%     0.01%  iou-wrk-3370     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.01%  iou-wrk-3360     [kernel.vmlinux]  [k] xas_start
     0.01%     0.01%  iou-wrk-3384     [kernel.vmlinux]  [k] update_min_vruntime
     0.01%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.01%     0.01%  iou-wrk-3373     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3370     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.01%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.01%     0.01%  iou-wrk-3361     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3347     [kernel.vmlinux]  [k] __cond_resched
     0.01%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] touch_atime
     0.01%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3351     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.01%     0.00%  iou-wrk-3348     [kernel.vmlinux]  [k] io_dismantle_req
     0.01%     0.00%  iou-wrk-3350     [kernel.vmlinux]  [k] mempool_alloc
     0.01%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3349     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.01%     0.01%  iou-wrk-3347     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3374     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.01%     0.01%  iou-wrk-3365     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3367     [kernel.vmlinux]  [k] security_file_permission
     0.01%     0.01%  iou-wrk-3383     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3381     [kernel.vmlinux]  [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3344     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.01%     0.01%  iou-wrk-3360     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] xa_load
     0.01%     0.00%  iou-wrk-3353     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3347     [kernel.vmlinux]  [k] update_cfs_group
     0.01%     0.00%  iou-wrk-3345     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3359     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3353     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] io_assign_current_work
     0.01%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] update_rq_clock
     0.01%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.01%  iou-wrk-3370     [kernel.vmlinux]  [k] dequeue_task
     0.01%     0.01%  iou-wrk-3375     [kernel.vmlinux]  [k] lru_gen_add_page
     0.01%     0.01%  iou-wrk-3348     [kernel.vmlinux]  [k] reweight_entity
     0.01%     0.01%  iou-wrk-3375     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.01%     0.01%  iou-wrk-3358     [kernel.vmlinux]  [k] xas_start
     0.01%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3347     [kernel.vmlinux]  [k] blk_throtl_bio
     0.01%     0.01%  iou-wrk-3369     [kernel.vmlinux]  [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3369     [kernel.vmlinux]  [k] lru_gen_add_page
     0.01%     0.01%  iou-wrk-3357     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3355     [kernel.vmlinux]  [k] percpu_counter_add_batch
     0.01%     0.00%  iou-wrk-3364     [kernel.vmlinux]  [k] xa_load
     0.01%     0.01%  iou-wrk-3366     [kernel.vmlinux]  [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3354     [kernel.vmlinux]  [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3372     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.00%  iou-wrk-3352     [kernel.vmlinux]  [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3353     [kernel.vmlinux]  [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3353     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3361     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3350     [kernel.vmlinux]  [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] bio_associate_blkg
     0.01%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.01%     0.01%  iou-wrk-3354     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3369     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.00%  iou-wrk-3370     [kernel.vmlinux]  [k] del_timer_sync
     0.01%     0.01%  iou-wrk-3377     [kernel.vmlinux]  [k] security_file_permission
     0.01%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] touch_atime
     0.01%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] submit_bio_checks
     0.01%     0.00%  iou-wrk-3352     [kernel.vmlinux]  [k] reweight_entity
     0.01%     0.00%  iou-wrk-3351     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.01%     0.01%  iou-wrk-3351     [kernel.vmlinux]  [k] __update_load_avg_se
     0.01%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] update_process_times
     0.01%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3381     [kernel.vmlinux]  [k] put_prev_entity
     0.01%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] io_dismantle_req
     0.01%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] atime_needs_update
     0.01%     0.01%  iou-wrk-3366     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.01%     0.01%  iou-wrk-3377     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3349     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3386     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3352     [kernel.vmlinux]  [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.01%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3353     [kernel.vmlinux]  [k] charge_memcg
     0.01%     0.01%  iou-wrk-3358     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] charge_memcg
     0.01%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] __check_block_validity.constprop.0
     0.01%     0.01%  iou-wrk-3359     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.01%     0.01%  iou-wrk-3357     [kernel.vmlinux]  [k] kmem_cache_free
     0.01%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] atime_needs_update
     0.01%     0.01%  iou-wrk-3372     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.00%  iou-wrk-3351     [kernel.vmlinux]  [k] alloc_pages
     0.01%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] io_dismantle_req
     0.01%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] ktime_get
     0.01%     0.01%  iou-wrk-3375     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.00%  iou-wrk-3352     [kernel.vmlinux]  [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3347     [kernel.vmlinux]  [k] del_timer_sync
     0.01%     0.01%  iou-wrk-3374     [kernel.vmlinux]  [k] bio_uninit
     0.01%     0.01%  iou-wrk-3385     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3386     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] sugov_get_util
     0.01%     0.01%  iou-wrk-3379     [kernel.vmlinux]  [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] touch_atime
     0.01%     0.01%  iou-wrk-3383     [kernel.vmlinux]  [k] __mod_node_page_state
     0.01%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.01%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.01%     0.01%  iou-wrk-3384     [kernel.vmlinux]  [k] mark_page_accessed
     0.01%     0.01%  iou-wrk-3384     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3370     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3360     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.01%     0.01%  iou-wrk-3352     [kernel.vmlinux]  [k] enqueue_timer
     0.01%     0.01%  iou-wrk-3359     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.00%  iou-wrk-3347     [kernel.vmlinux]  [k] lock_timer_base
     0.01%     0.01%  iou-wrk-3385     [kernel.vmlinux]  [k] _raw_read_lock
     0.01%     0.01%  iou-wrk-3357     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3380     [kernel.vmlinux]  [k] rcu_all_qs
     0.01%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] __cond_resched
     0.01%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.01%     0.01%  iou-wrk-3372     [kernel.vmlinux]  [k] update_rq_clock
     0.01%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] kiocb_done
     0.01%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] mempool_alloc
     0.01%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.01%     0.01%  iou-wrk-3379     [kernel.vmlinux]  [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3375     [kernel.vmlinux]  [k] cpuacct_charge
     0.01%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] xa_load
     0.01%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.00%  iou-wrk-3350     [kernel.vmlinux]  [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3350     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3377     [kernel.vmlinux]  [k] set_next_entity
     0.01%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] pick_next_entity
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] cpus_share_cache
     0.01%     0.00%  iou-wrk-3366     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] memcpy
     0.01%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] lru_gen_add_page
     0.01%     0.01%  iou-wrk-3348     [kernel.vmlinux]  [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3351     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3350     [kernel.vmlinux]  [k] kfree
     0.01%     0.01%  iou-wrk-3361     [kernel.vmlinux]  [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3384     [kernel.vmlinux]  [k] workingset_update_node
     0.01%     0.01%  iou-wrk-3381     [kernel.vmlinux]  [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3358     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.01%  iou-wrk-3384     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3377     [kernel.vmlinux]  [k] __read_end_io
     0.01%     0.01%  iou-wrk-3356     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3351     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3359     [kernel.vmlinux]  [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3380     [kernel.vmlinux]  [k] io_req_complete_post
     0.01%     0.01%  iou-wrk-3374     [kernel.vmlinux]  [k] workingset_refault
     0.01%     0.00%  iou-wrk-3348     [kernel.vmlinux]  [k] set_next_entity
     0.01%     0.01%  iou-wrk-3369     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.00%  iou-wrk-3386     [kernel.vmlinux]  [k] touch_atime
     0.01%     0.01%  iou-wrk-3355     [kernel.vmlinux]  [k] blk_throtl_bio
     0.01%     0.01%  iou-wrk-3384     [kernel.vmlinux]  [k] __calc_delta
     0.01%     0.01%  iou-wrk-3374     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3362     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3354     [kernel.vmlinux]  [k] set_next_entity
     0.01%     0.01%  iou-wrk-3357     [kernel.vmlinux]  [k] xas_start
     0.01%     0.01%  iou-wrk-3364     [kernel.vmlinux]  [k] xas_start
     0.01%     0.01%  iou-wrk-3358     [kernel.vmlinux]  [k] lru_gen_add_page
     0.01%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3348     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] touch_atime
     0.01%     0.01%  iou-wrk-3370     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.00%  fio              [kernel.vmlinux]  [k] irq_exit_rcu
     0.01%     0.01%  iou-wrk-3344     [kernel.vmlinux]  [k] kmem_cache_free
     0.01%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.01%  iou-wrk-3380     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3349     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.00%  iou-wrk-3346     [kernel.vmlinux]  [k] psi_task_change
     0.01%     0.00%  iou-wrk-3364     [kernel.vmlinux]  [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3345     [kernel.vmlinux]  [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3345     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3373     [kernel.vmlinux]  [k] __mod_lruvec_page_state
     0.01%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] try_charge_memcg
     0.01%     0.01%  iou-wrk-3345     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3365     [kernel.vmlinux]  [k] workingset_refault
     0.01%     0.00%  iou-wrk-3355     [kernel.vmlinux]  [k] bio_associate_blkg
     0.01%     0.00%  iou-wrk-3383     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.01%     0.01%  iou-wrk-3347     [kernel.vmlinux]  [k] ext4_inode_block_valid
     0.01%     0.01%  iou-wrk-3381     [kernel.vmlinux]  [k] percpu_counter_add_batch
     0.01%     0.01%  iou-wrk-3363     [kernel.vmlinux]  [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3357     [kernel.vmlinux]  [k] kfree
     0.01%     0.00%  iou-wrk-3364     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3354     [kernel.vmlinux]  [k] io_clean_op
     0.01%     0.01%  iou-wrk-3360     [kernel.vmlinux]  [k] reweight_entity
     0.01%     0.00%  iou-wrk-3346     [kernel.vmlinux]  [k] security_file_permission
     0.01%     0.01%  iou-wrk-3355     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3369     [kernel.vmlinux]  [k] percpu_counter_add_batch
     0.01%     0.01%  iou-wrk-3346     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.01%     0.00%  iou-wrk-3348     [kernel.vmlinux]  [k] psi_memstall_leave
     0.01%     0.01%  iou-wrk-3344     [kernel.vmlinux]  [k] reweight_entity
     0.01%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3356     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.00%  iou-wrk-3367     [kernel.vmlinux]  [k] charge_memcg
     0.01%     0.00%  iou-wrk-3359     [kernel.vmlinux]  [k] charge_memcg
     0.01%     0.00%  iou-wrk-3381     [kernel.vmlinux]  [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3372     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.00%  iou-wrk-3372     [kernel.vmlinux]  [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3362     [kernel.vmlinux]  [k] __read_end_io
     0.01%     0.01%  iou-wrk-3363     [kernel.vmlinux]  [k] blk_throtl_bio
     0.01%     0.00%  iou-wrk-3363     [kernel.vmlinux]  [k] submit_bio_checks
     0.01%     0.00%  iou-wrk-3356     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.00%  iou-wrk-3361     [kernel.vmlinux]  [k] xa_load
     0.01%     0.01%  iou-wrk-3346     [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.01%     0.01%  iou-wrk-3360     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-3358     [kernel.vmlinux]  [k] xa_get_order
     0.01%     0.00%  fio              [kernel.vmlinux]  [k] __vmalloc_node_range
     0.01%     0.01%  iou-wrk-3349     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3350     [kernel.vmlinux]  [k] __switch_to
     0.01%     0.01%  iou-wrk-3366     [kernel.vmlinux]  [k] get_mem_cgroup_from_mm
     0.01%     0.01%  iou-wrk-3369     [kernel.vmlinux]  [k] xas_start
     0.01%     0.01%  fail2ban-server  [kernel.vmlinux]  [k] _raw_spin_lock
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] __x64_sys_select
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] core_sys_select
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] do_select
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] kern_select
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]  [k] raw_spin_rq_lock_nested
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] _nohz_idle_balance.isra.0
     0.01%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] xas_init_marks
     0.01%     0.01%  iou-wrk-3358     [kernel.vmlinux]  [k] workingset_eviction
     0.01%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] lru_gen_del_page
     0.01%     0.00%  iou-wrk-3357     [kernel.vmlinux]  [k] unaccount_page_cache_page
     0.01%     0.01%  migration/33     [kernel.vmlinux]  [k] native_sched_clock
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] __schedule
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] balance_fair
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] kthread
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] load_balance
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] newidle_balance
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] put_prev_task_balance
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] ret_from_fork
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] sched_clock_cpu
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] schedule
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] smpboot_thread_fn
     0.01%     0.00%  migration/33     [kernel.vmlinux]  [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3350     [kernel.vmlinux]  [k] workingset_eviction
     0.01%     0.01%  iou-wrk-3361     [kernel.vmlinux]  [k] workingset_eviction
     0.01%     0.01%  iou-wrk-3366     [kernel.vmlinux]  [k] __free_one_page
     0.01%     0.00%  iou-wrk-3385     [kernel.vmlinux]  [k] lru_gen_del_page
     0.01%     0.01%  iou-wrk-3344     [kernel.vmlinux]  [k] __free_one_page
     0.01%     0.01%  iou-wrk-3376     [kernel.vmlinux]  [k] xas_clear_mark
     0.01%     0.00%  iou-wrk-3376     [kernel.vmlinux]  [k] xas_init_marks
     0.01%     0.01%  iou-wrk-3358     [kernel.vmlinux]  [k] xas_clear_mark
     0.01%     0.01%  iou-wrk-3356     [kernel.vmlinux]  [k] workingset_eviction
     0.01%     0.01%  iou-wrk-3362     [kernel.vmlinux]  [k] __free_one_page
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] rebalance_domains
     0.01%     0.00%  iou-wrk-3349     [kernel.vmlinux]  [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3363     [kernel.vmlinux]  [k] __free_one_page
     0.01%     0.00%  iou-wrk-3384     [kernel.vmlinux]  [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-3374     [kernel.vmlinux]  [k] unaccount_page_cache_page
     0.01%     0.00%  iou-wrk-3347     [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3347     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3372     [kernel.vmlinux]  [k] __mod_zone_page_state
     0.01%     0.00%  iou-wrk-3353     [kernel.vmlinux]  [k] lru_gen_del_page
     0.01%     0.01%  iou-wrk-3346     [kernel.vmlinux]  [k] unlock_page
     0.01%     0.01%  iou-wrk-3367     [kernel.vmlinux]  [k] workingset_eviction
     0.01%     0.01%  swapper          [kernel.vmlinux]  [k] rcu_idle_exit
     0.01%     0.01%  iou-wrk-3357     [kernel.vmlinux]  [k] unlock_page
     0.01%     0.01%  iou-wrk-3364     [kernel.vmlinux]  [k] workingset_eviction
     0.01%     0.00%  iou-wrk-3380     [kernel.vmlinux]  [k] io_dismantle_req
     0.01%     0.00%  kswapd0          [kernel.vmlinux]  [k] _raw_spin_lock
     0.01%     0.00%  iou-wrk-3362     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.01%  swapper          [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.01%     0.00%  iou-wrk-3368     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3364     [kernel.vmlinux]  [k] __mod_node_page_state
     0.01%     0.01%  iou-wrk-3347     [kernel.vmlinux]  [k] xas_clear_mark
     0.01%     0.00%  iou-wrk-3347     [kernel.vmlinux]  [k] xas_init_marks
     0.01%     0.01%  iou-wrk-3386     [kernel.vmlinux]  [k] io_clean_op
     0.01%     0.00%  iou-wrk-3375     [kernel.vmlinux]  [k] __free_one_page
     0.01%     0.01%  iou-wrk-3379     [kernel.vmlinux]  [k] unlock_page
     0.01%     0.01%  iou-wrk-3347     [kernel.vmlinux]  [k] force_page_cache_ra
     0.01%     0.01%  iou-wrk-3355     [kernel.vmlinux]  [k] __free_one_page
     0.01%     0.01%  iou-wrk-3373     [kernel.vmlinux]  [k] unaccount_page_cache_page
     0.01%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] workingset_refault
     0.01%     0.01%  iou-wrk-3367     [kernel.vmlinux]  [k] xas_clear_mark
     0.01%     0.01%  iou-wrk-3355     [kernel.vmlinux]  [k] workingset_eviction
     0.01%     0.00%  iou-wrk-3365     [kernel.vmlinux]  [k] xas_init_marks
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] enqueue_entity
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] enqueue_task_fair
     0.01%     0.01%  iou-wrk-3352     [kernel.vmlinux]  [k] workingset_update_node
     0.01%     0.00%  iou-wrk-3369     [kernel.vmlinux]  [k] __mem_cgroup_uncharge_list
     0.01%     0.01%  iou-wrk-3352     [kernel.vmlinux]  [k] xas_start
     0.01%     0.01%  iou-wrk-3351     [kernel.vmlinux]  [k] free_unref_page_prepare.part.0
     0.01%     0.00%  iou-wrk-3379     [kernel.vmlinux]  [k] mempool_alloc
     0.01%     0.01%  iou-wrk-3354     [kernel.vmlinux]  [k] native_sched_clock
