# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 906K of event 'cycles'
# Event count (approx.): 83830674564148
#
# Children      Self  Command          Shared Object       Symbol                                          
# ........  ........  ...............  ..................  ................................................
#
     0.00%     0.00%  iou-wrk-3219     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]    [k] page_cache_sync_ra
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3229     [kernel.vmlinux]    [k] unlock_page
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]    [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3207     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3235     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3224     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] __wake_up_common
     0.00%     0.00%  iou-wrk-3235     [kernel.vmlinux]    [k] __wake_up_common
     0.00%     0.00%  iou-wrk-3228     [kernel.vmlinux]    [k] unlock_page
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] percpu_counter_add_batch
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] unlock_page
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3227     [kernel.vmlinux]    [k] unlock_page
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  kworker/u160:0-  [kernel.vmlinux]    [k] kthread
     0.00%     0.00%  kworker/u160:0-  [kernel.vmlinux]    [k] ret_from_fork
     0.00%     0.00%  kworker/u160:0-  [kernel.vmlinux]    [k] worker_thread
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] psi_memstall_enter
     0.00%     0.00%  iou-wrk-3232     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]    [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] up_read
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] up_read
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] update_cfs_group
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3221     [kernel.vmlinux]    [k] __wake_up_common_lock
     0.00%     0.00%  iou-wrk-3241     [kernel.vmlinux]    [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3219     [kernel.vmlinux]    [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3212     [kernel.vmlinux]    [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3211     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3200     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3240     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3231     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3222     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3231     [kernel.vmlinux]    [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3231     [kernel.vmlinux]    [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3236     [kernel.vmlinux]    [k] update_process_times
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] bio_associate_blkg
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] ktime_get
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3210     [kernel.vmlinux]    [k] __wake_up_common
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]    [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] enqueue_timer
     0.00%     0.00%  swapper          [kernel.vmlinux]    [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] update_process_times
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] tick_sched_timer
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] filename_lookup
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]    [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] dequeue_task
     0.00%     0.00%  iou-wrk-3219     [kernel.vmlinux]    [k] percpu_counter_add_batch
     0.00%     0.00%  iou-wrk-3212     [kernel.vmlinux]    [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3212     [kernel.vmlinux]    [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] __slab_free
     0.00%     0.00%  iou-wrk-3221     [kernel.vmlinux]    [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] __read_end_io
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] up_read
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]    [k] update_process_times
     0.00%     0.00%  iou-wrk-3200     [kernel.vmlinux]    [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] update_cfs_group
     0.00%     0.00%  iou-wrk-3210     [kernel.vmlinux]    [k] force_page_cache_ra
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] psi_task_change
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3222     [kernel.vmlinux]    [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3210     [kernel.vmlinux]    [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] current_time
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3205     [kernel.vmlinux]    [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3237     [kernel.vmlinux]    [k] autoremove_wake_function
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] preempt_schedule_common
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3233     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] __cond_resched
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] __read_end_io
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3227     [kernel.vmlinux]    [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]    [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3237     [kernel.vmlinux]    [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]    [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] update_cfs_group
     0.00%     0.00%  iou-wrk-3195     [kernel.vmlinux]    [k] alloc_pages
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]    [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3231     [kernel.vmlinux]    [k] update_cfs_group
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3238     [kernel.vmlinux]    [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-3221     [kernel.vmlinux]    [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3207     [kernel.vmlinux]    [k] get_mem_cgroup_from_mm
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3235     [kernel.vmlinux]    [k] psi_memstall_enter
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] io_clean_op
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] update_process_times
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] psi_memstall_enter
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3208     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3224     [kernel.vmlinux]    [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3240     [kernel.vmlinux]    [k] reweight_entity
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] __read_end_io
     0.00%     0.00%  iou-wrk-3232     [kernel.vmlinux]    [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-3195     [kernel.vmlinux]    [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] internal_add_timer
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3232     [kernel.vmlinux]    [k] try_to_wake_up
     0.00%     0.00%  iou-wrk-3195     [kernel.vmlinux]    [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] current_time
     0.00%     0.00%  iou-wrk-3205     [kernel.vmlinux]    [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3221     [kernel.vmlinux]    [k] dequeue_task
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] update_cfs_group
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3232     [kernel.vmlinux]    [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] dequeue_task
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] update_process_times
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3207     [kernel.vmlinux]    [k] down_read
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] preempt_schedule_common
     0.00%     0.00%  iou-wrk-3236     [kernel.vmlinux]    [k] enqueue_task_fair
     0.00%     0.00%  iou-wrk-3236     [kernel.vmlinux]    [k] current_time
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]    [k] ktime_get
     0.00%     0.00%  iou-wrk-3222     [kernel.vmlinux]    [k] mempool_alloc
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]    [k] put_prev_entity
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3216     [kernel.vmlinux]    [k] autoremove_wake_function
     0.00%     0.00%  iou-wrk-3238     [kernel.vmlinux]    [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] finish_task_switch
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3240     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3228     [kernel.vmlinux]    [k] autoremove_wake_function
     0.00%     0.00%  iou-wrk-3228     [kernel.vmlinux]    [k] try_to_wake_up
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] select_task_rq_fair
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]    [k] xas_find_conflict
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] bio_endio
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] dequeue_task
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] alloc_pages
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3239     [kernel.vmlinux]    [k] reweight_entity
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]    [k] del_timer_sync
     0.00%     0.00%  iou-wrk-3212     [kernel.vmlinux]    [k] shrink_slab
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3233     [kernel.vmlinux]    [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]    [k] mempool_alloc
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] current_time
     0.00%     0.00%  iou-wrk-3222     [kernel.vmlinux]    [k] shrink_slab
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]    [k] raw_spin_rq_lock_nested.constprop.0
     0.00%     0.00%  iou-wrk-3215     [kernel.vmlinux]    [k] shrink_slab
     0.00%     0.00%  iou-wrk-3205     [kernel.vmlinux]    [k] ttwu_do_activate
     0.00%     0.00%  kworker/u160:0-  [kernel.vmlinux]    [k] __schedule
     0.00%     0.00%  kworker/u160:0-  [kernel.vmlinux]    [k] newidle_balance
     0.00%     0.00%  kworker/u160:0-  [kernel.vmlinux]    [k] pick_next_task_fair
     0.00%     0.00%  kworker/u160:0-  [kernel.vmlinux]    [k] schedule
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]    [k] fput_many
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]    [k] __switch_to_asm
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] bio_endio
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] shrink_slab
     0.00%     0.00%  iou-wrk-3214     [kernel.vmlinux]    [k] bio_uninit
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3201     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3209     [kernel.vmlinux]    [k] pick_next_entity
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]    [k] ktime_get
     0.00%     0.00%  kworker/u160:0-  [kernel.vmlinux]    [k] load_balance
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]    [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]    [k] enqueue_entity
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]    [k] alloc_pages
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]    [k] map_id_range_down
     0.00%     0.00%  swapper          [kernel.vmlinux]    [k] hrtimer_interrupt
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]    [k] do_sys_poll
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]    [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]    [k] unlock_page
     0.00%     0.00%  iou-wrk-3205     [kernel.vmlinux]    [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] unlock_page
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]    [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3224     [kernel.vmlinux]    [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3224     [kernel.vmlinux]    [k] tick_sched_timer
     0.00%     0.00%  iou-wrk-3224     [kernel.vmlinux]    [k] update_process_times
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3203     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3237     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3241     [kernel.vmlinux]    [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] current_time
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] update_process_times
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3200     [kernel.vmlinux]    [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] kmem_cache_alloc
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3233     [kernel.vmlinux]    [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] __slab_free
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]    [k] __cond_resched
     0.00%     0.00%  iou-wrk-3227     [kernel.vmlinux]    [k] update_process_times
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] tick_sched_handle.isra.0
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3225     [kernel.vmlinux]    [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3223     [kernel.vmlinux]    [k] __read_end_io
     0.00%     0.00%  iou-wrk-3236     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3206     [kernel.vmlinux]    [k] psi_memstall_enter
     0.00%     0.00%  iou-wrk-3236     [kernel.vmlinux]    [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] __slab_free
     0.00%     0.00%  iou-wrk-3204     [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]    [k] psi_memstall_enter
     0.00%     0.00%  iou-wrk-3202     [kernel.vmlinux]    [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-3212     [kernel.vmlinux]    [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] reweight_entity
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] psi_memstall_leave
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]    [k] xas_find_conflict
     0.00%     0.00%  iou-wrk-3234     [kernel.vmlinux]    [k] current_time
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] psi_memstall_enter
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]    [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3238     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3231     [kernel.vmlinux]    [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3218     [kernel.vmlinux]    [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] path_lookupat.isra.0
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]    [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] dequeue_task
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] __wake_up_common
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] scheduler_tick
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]    [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3212     [kernel.vmlinux]    [k] bio_associate_blkg_from_css
     0.00%     0.00%  iou-wrk-3230     [kernel.vmlinux]    [k] __slab_free
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] update_process_times
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] __list_add_valid
     0.00%     0.00%  iou-wrk-3212     [kernel.vmlinux]    [k] __read_end_io
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]    [k] alloc_pages
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3235     [kernel.vmlinux]    [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-3226     [kernel.vmlinux]    [k] ktime_get
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]    [k] ktime_get
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]    [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3207     [kernel.vmlinux]    [k] rb_next
     0.00%     0.00%  iou-wrk-3233     [kernel.vmlinux]    [k] reweight_entity
     0.00%     0.00%  iou-wrk-3224     [kernel.vmlinux]    [k] io_clean_op
     0.00%     0.00%  iou-wrk-3200     [kernel.vmlinux]    [k] blk_cgroup_bio_start
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] enqueue_timer
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] __remove_hrtimer
     0.00%     0.00%  iou-wrk-3213     [kernel.vmlinux]    [k] workingset_update_node
     0.00%     0.00%  iou-wrk-3217     [kernel.vmlinux]    [k] kmem_cache_free
     0.00%     0.00%  iou-wrk-3220     [kernel.vmlinux]    [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] xas_find_conflict
