# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 11K of event 'cycles'
# Event count (approx.): 2302828998275
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.19%     0.03%  iou-wrk-2885     [kernel.vmlinux]  [k] copy_page_to_iter
     0.19%     0.00%  iou-wrk-2900     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.19%     0.00%  iou-wrk-2907     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.19%     0.00%  iou-wrk-2907     [kernel.vmlinux]  [k] read_pages
     0.19%     0.00%  iou-wrk-2897     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.19%     0.02%  iou-wrk-2906     [kernel.vmlinux]  [k] dequeue_task_fair
     0.19%     0.19%  iou-wrk-2892     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.19%     0.00%  iou-wrk-2892     [kernel.vmlinux]  [k] copyout
     0.19%     0.00%  iou-wrk-2909     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.19%     0.00%  iou-wrk-2909     [kernel.vmlinux]  [k] read_pages
     0.19%     0.19%  iou-wrk-2898     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.19%     0.00%  iou-wrk-2898     [kernel.vmlinux]  [k] copyout
     0.19%     0.01%  iou-wrk-2902     [kernel.vmlinux]  [k] copy_page_to_iter
     0.19%     0.00%  iou-wrk-2903     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.19%     0.18%  iou-wrk-2909     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.19%     0.00%  iou-wrk-2909     [kernel.vmlinux]  [k] copyout
     0.19%     0.19%  fio              [kernel.vmlinux]  [k] resched_curr
     0.19%     0.03%  iou-wrk-2913     [kernel.vmlinux]  [k] psi_task_switch
     0.18%     0.00%  fio              [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.18%     0.18%  iou-wrk-2888     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.18%     0.01%  iou-wrk-2904     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.18%     0.00%  iou-wrk-2904     [kernel.vmlinux]  [k] read_pages
     0.18%     0.00%  iou-wrk-2895     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.18%     0.09%  iou-wrk-2886     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.18%     0.07%  iou-wrk-2887     [kernel.vmlinux]  [k] _raw_spin_lock
     0.18%     0.18%  iou-wrk-2910     [kernel.vmlinux]  [k] xas_load
     0.18%     0.18%  iou-wrk-2904     [kernel.vmlinux]  [k] xas_load
     0.18%     0.00%  iou-wrk-2909     [kernel.vmlinux]  [k] submit_bio
     0.18%     0.08%  iou-wrk-2910     [kernel.vmlinux]  [k] _raw_spin_lock
     0.18%     0.17%  iou-wrk-2892     [kernel.vmlinux]  [k] xas_load
     0.18%     0.01%  iou-wrk-2907     [kernel.vmlinux]  [k] copyout
     0.18%     0.01%  iou-wrk-2896     [kernel.vmlinux]  [k] __submit_bio
     0.18%     0.00%  iou-wrk-2896     [kernel.vmlinux]  [k] submit_bio_noacct
     0.18%     0.00%  iou-wrk-2916     [kernel.vmlinux]  [k] read_pages
     0.18%     0.02%  swapper          [kernel.vmlinux]  [k] psi_task_switch
     0.18%     0.17%  iou-wrk-2902     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.18%     0.01%  iou-wrk-2902     [kernel.vmlinux]  [k] copyout
     0.18%     0.06%  iou-wrk-2909     [kernel.vmlinux]  [k] _raw_spin_lock
     0.18%     0.06%  iou-wrk-2896     [kernel.vmlinux]  [k] _raw_spin_lock
     0.18%     0.09%  iou-wrk-2907     [kernel.vmlinux]  [k] _raw_spin_lock
     0.18%     0.18%  iou-wrk-2907     [kernel.vmlinux]  [k] xas_load
     0.17%     0.17%  iou-wrk-2888     [kernel.vmlinux]  [k] xas_load
     0.17%     0.01%  iou-wrk-2885     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.17%     0.00%  iou-wrk-2885     [kernel.vmlinux]  [k] read_pages
     0.17%     0.00%  iou-wrk-2922     [kernel.vmlinux]  [k] read_pages
     0.17%     0.01%  iou-wrk-2901     [kernel.vmlinux]  [k] copy_page_to_iter
     0.17%     0.06%  iou-wrk-2914     [kernel.vmlinux]  [k] _raw_spin_lock
     0.17%     0.00%  iou-wrk-2891     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.17%     0.00%  iou-wrk-2891     [kernel.vmlinux]  [k] read_pages
     0.17%     0.00%  iou-wrk-2893     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.17%     0.00%  iou-wrk-2893     [kernel.vmlinux]  [k] read_pages
     0.17%     0.16%  iou-wrk-2891     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.17%     0.00%  iou-wrk-2891     [kernel.vmlinux]  [k] copy_page_to_iter
     0.17%     0.00%  iou-wrk-2891     [kernel.vmlinux]  [k] copyout
     0.17%     0.04%  iou-wrk-2906     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.17%     0.00%  iou-wrk-2910     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.17%     0.00%  iou-wrk-2910     [kernel.vmlinux]  [k] read_pages
     0.17%     0.16%  iou-wrk-2907     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.17%     0.04%  iou-wrk-2920     [kernel.vmlinux]  [k] _raw_spin_lock
     0.17%     0.01%  iou-wrk-2916     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.17%     0.01%  iou-wrk-2898     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.17%     0.00%  iou-wrk-2898     [kernel.vmlinux]  [k] read_pages
     0.17%     0.00%  fio              [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.17%     0.16%  iou-wrk-2898     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.17%     0.00%  iou-wrk-2904     [kernel.vmlinux]  [k] submit_bio
     0.17%     0.01%  iou-wrk-2913     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.17%     0.00%  iou-wrk-2913     [kernel.vmlinux]  [k] read_pages
     0.17%     0.00%  iou-wrk-2907     [kernel.vmlinux]  [k] submit_bio
     0.16%     0.16%  iou-wrk-2901     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.16%     0.00%  iou-wrk-2901     [kernel.vmlinux]  [k] copyout
     0.16%     0.16%  iou-wrk-2912     [kernel.vmlinux]  [k] xas_load
     0.16%     0.06%  iou-wrk-2916     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.16%     0.02%  iou-wrk-2922     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.16%     0.00%  iou-wrk-2915     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.16%     0.00%  iou-wrk-2915     [kernel.vmlinux]  [k] read_pages
     0.16%     0.00%  iou-wrk-2915     [kernel.vmlinux]  [k] submit_bio
     0.16%     0.04%  iou-wrk-2909     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.16%     0.02%  iou-wrk-2900     [kernel.vmlinux]  [k] copy_page_to_iter
     0.16%     0.00%  iou-wrk-2890     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.16%     0.00%  iou-wrk-2890     [kernel.vmlinux]  [k] read_pages
     0.16%     0.16%  iou-wrk-2896     [kernel.vmlinux]  [k] copy_mc_fragile
     0.16%     0.00%  iou-wrk-2896     [kernel.vmlinux]  [k] pmem_do_read
     0.16%     0.00%  iou-wrk-2896     [kernel.vmlinux]  [k] pmem_submit_bio
     0.16%     0.03%  iou-wrk-2898     [kernel.vmlinux]  [k] dequeue_task_fair
     0.16%     0.06%  iou-wrk-2895     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.16%     0.16%  iou-wrk-2923     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.16%     0.00%  iou-wrk-2923     [kernel.vmlinux]  [k] copy_page_to_iter
     0.16%     0.00%  iou-wrk-2923     [kernel.vmlinux]  [k] copyout
     0.16%     0.00%  iou-wrk-2887     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.16%     0.04%  iou-wrk-2909     [kernel.vmlinux]  [k] pick_next_task_fair
     0.16%     0.02%  iou-wrk-2910     [kernel.vmlinux]  [k] copy_page_to_iter
     0.16%     0.04%  iou-wrk-2913     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.16%     0.14%  iou-wrk-2890     [kernel.vmlinux]  [k] xas_load
     0.16%     0.16%  iou-wrk-2906     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.16%     0.00%  iou-wrk-2913     [kernel.vmlinux]  [k] submit_bio
     0.16%     0.16%  iou-wrk-2885     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.16%     0.00%  iou-wrk-2885     [kernel.vmlinux]  [k] copyout
     0.16%     0.15%  iou-wrk-2920     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.16%     0.02%  iou-wrk-2904     [kernel.vmlinux]  [k] pmem_submit_bio
     0.16%     0.00%  iou-wrk-2904     [kernel.vmlinux]  [k] __submit_bio
     0.16%     0.00%  iou-wrk-2904     [kernel.vmlinux]  [k] submit_bio_noacct
     0.16%     0.00%  iou-wrk-2920     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.16%     0.00%  iou-wrk-2920     [kernel.vmlinux]  [k] read_pages
     0.16%     0.00%  iou-wrk-2920     [kernel.vmlinux]  [k] submit_bio
     0.16%     0.00%  iou-wrk-2893     [kernel.vmlinux]  [k] submit_bio
     0.16%     0.00%  iou-wrk-2914     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.16%     0.00%  iou-wrk-2914     [kernel.vmlinux]  [k] read_pages
     0.16%     0.01%  iou-wrk-2917     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.16%     0.00%  iou-wrk-2917     [kernel.vmlinux]  [k] read_pages
     0.16%     0.03%  iou-wrk-2911     [kernel.vmlinux]  [k] _raw_spin_lock
     0.15%     0.15%  iou-wrk-2918     [kernel.vmlinux]  [k] xas_load
     0.15%     0.01%  iou-wrk-2918     [kernel.vmlinux]  [k] read_pages
     0.15%     0.00%  iou-wrk-2910     [kernel.vmlinux]  [k] submit_bio
     0.15%     0.00%  iou-wrk-2916     [kernel.vmlinux]  [k] __submit_bio
     0.15%     0.00%  iou-wrk-2916     [kernel.vmlinux]  [k] submit_bio
     0.15%     0.00%  iou-wrk-2916     [kernel.vmlinux]  [k] submit_bio_noacct
     0.15%     0.15%  iou-wrk-2915     [kernel.vmlinux]  [k] xas_load
     0.15%     0.04%  iou-wrk-2886     [kernel.vmlinux]  [k] dequeue_task_fair
     0.15%     0.06%  iou-wrk-2914     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.15%     0.15%  iou-wrk-2896     [kernel.vmlinux]  [k] xas_load
     0.15%     0.14%  iou-wrk-2891     [kernel.vmlinux]  [k] xas_load
     0.15%     0.15%  iou-wrk-2896     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.15%     0.02%  fio              [kernel.vmlinux]  [k] hrtimer_interrupt
     0.15%     0.00%  fio              [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.15%     0.15%  iou-wrk-2916     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.15%     0.15%  iou-wrk-2908     [kernel.vmlinux]  [k] xas_load
     0.15%     0.15%  iou-wrk-2913     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.15%     0.15%  iou-wrk-2909     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.15%     0.00%  iou-wrk-2897     [kernel.vmlinux]  [k] submit_bio
     0.15%     0.01%  iou-wrk-2913     [kernel.vmlinux]  [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-2913     [kernel.vmlinux]  [k] __submit_bio
     0.15%     0.00%  iou-wrk-2913     [kernel.vmlinux]  [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-2893     [kernel.vmlinux]  [k] __submit_bio
     0.15%     0.00%  iou-wrk-2893     [kernel.vmlinux]  [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-2914     [kernel.vmlinux]  [k] submit_bio
     0.15%     0.04%  iou-wrk-2917     [kernel.vmlinux]  [k] _raw_spin_lock
     0.15%     0.00%  iou-wrk-2891     [kernel.vmlinux]  [k] submit_bio
     0.15%     0.04%  iou-wrk-2892     [kernel.vmlinux]  [k] pick_next_task_fair
     0.15%     0.01%  iou-wrk-2919     [kernel.vmlinux]  [k] copy_page_to_iter
     0.15%     0.03%  iou-wrk-2897     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.15%     0.02%  iou-wrk-2895     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-2895     [kernel.vmlinux]  [k] read_pages
     0.15%     0.00%  iou-wrk-2909     [kernel.vmlinux]  [k] __submit_bio
     0.15%     0.00%  iou-wrk-2909     [kernel.vmlinux]  [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-2909     [kernel.vmlinux]  [k] submit_bio_noacct
     0.15%     0.02%  iou-wrk-2910     [kernel.vmlinux]  [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-2918     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-2899     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-2899     [kernel.vmlinux]  [k] read_pages
     0.15%     0.01%  iou-wrk-2921     [kernel.vmlinux]  [k] read_pages
     0.15%     0.00%  iou-wrk-2898     [kernel.vmlinux]  [k] submit_bio
     0.14%     0.07%  iou-wrk-2901     [kernel.vmlinux]  [k] _raw_spin_lock
     0.14%     0.07%  iou-wrk-2885     [kernel.vmlinux]  [k] _raw_spin_lock
     0.14%     0.13%  iou-wrk-2897     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.14%     0.10%  iou-wrk-2891     [kernel.vmlinux]  [k] _raw_spin_lock
     0.14%     0.07%  iou-wrk-2902     [kernel.vmlinux]  [k] _raw_spin_lock
     0.14%     0.14%  iou-wrk-2887     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.14%     0.14%  iou-wrk-2910     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.14%     0.00%  iou-wrk-2910     [kernel.vmlinux]  [k] copyout
     0.14%     0.14%  iou-wrk-2907     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.14%     0.09%  iou-wrk-2884     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.14%     0.00%  iou-wrk-2907     [kernel.vmlinux]  [k] __submit_bio
     0.14%     0.00%  iou-wrk-2907     [kernel.vmlinux]  [k] submit_bio_noacct
     0.14%     0.05%  iou-wrk-2919     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.14%     0.04%  iou-wrk-2899     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.14%     0.00%  iou-wrk-2893     [kernel.vmlinux]  [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-2885     [kernel.vmlinux]  [k] submit_bio
     0.14%     0.14%  iou-wrk-2919     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.14%     0.00%  iou-wrk-2919     [kernel.vmlinux]  [k] copyout
     0.14%     0.14%  iou-wrk-2904     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.14%     0.01%  iou-wrk-2894     [kernel.vmlinux]  [k] copy_page_to_iter
     0.14%     0.00%  iou-wrk-2911     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.14%     0.00%  iou-wrk-2911     [kernel.vmlinux]  [k] read_pages
     0.14%     0.13%  iou-wrk-2893     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.14%     0.00%  iou-wrk-2893     [kernel.vmlinux]  [k] copyout
     0.14%     0.00%  iou-wrk-2890     [kernel.vmlinux]  [k] submit_bio
     0.14%     0.14%  iou-wrk-2909     [kernel.vmlinux]  [k] copy_mc_fragile
     0.14%     0.00%  iou-wrk-2909     [kernel.vmlinux]  [k] pmem_do_read
     0.14%     0.12%  iou-wrk-2920     [kernel.vmlinux]  [k] xas_load
     0.14%     0.00%  iou-wrk-2918     [kernel.vmlinux]  [k] submit_bio
     0.14%     0.01%  iou-wrk-2890     [kernel.vmlinux]  [k] dequeue_task_fair
     0.14%     0.14%  iou-wrk-2900     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.14%     0.00%  iou-wrk-2900     [kernel.vmlinux]  [k] copyout
     0.14%     0.14%  iou-wrk-2901     [kernel.vmlinux]  [k] xas_load
     0.14%     0.01%  iou-wrk-2916     [kernel.vmlinux]  [k] pmem_submit_bio
     0.14%     0.14%  fio              [kernel.vmlinux]  [k] __bitmap_and
     0.14%     0.00%  iou-wrk-2921     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.14%     0.14%  fio              [kernel.vmlinux]  [k] cpuacct_charge
     0.14%     0.11%  fio              [kernel.vmlinux]  [k] ttwu_queue_wakelist
     0.13%     0.07%  iou-wrk-2889     [kernel.vmlinux]  [k] _raw_spin_lock
     0.13%     0.13%  swapper          [kernel.vmlinux]  [k] psi_group_change
     0.13%     0.03%  iou-wrk-2898     [kernel.vmlinux]  [k] pick_next_task_fair
     0.13%     0.00%  iou-wrk-2907     [kernel.vmlinux]  [k] pmem_submit_bio
     0.13%     0.00%  iou-wrk-2919     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.13%     0.13%  iou-wrk-2911     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.13%     0.12%  iou-wrk-2906     [kernel.vmlinux]  [k] xas_load
     0.13%     0.13%  iou-wrk-2904     [kernel.vmlinux]  [k] copy_mc_fragile
     0.13%     0.00%  iou-wrk-2904     [kernel.vmlinux]  [k] pmem_do_read
     0.13%     0.01%  iou-wrk-2923     [kernel.vmlinux]  [k] _raw_spin_lock
     0.13%     0.13%  iou-wrk-2903     [kernel.vmlinux]  [k] xas_load
     0.13%     0.04%  iou-wrk-2922     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.13%     0.13%  iou-wrk-2894     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.13%     0.00%  iou-wrk-2894     [kernel.vmlinux]  [k] copyout
     0.13%     0.13%  iou-wrk-2905     [kernel.vmlinux]  [k] xas_load
     0.13%     0.00%  iou-wrk-2903     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-2903     [kernel.vmlinux]  [k] read_pages
     0.13%     0.03%  iou-wrk-2911     [kernel.vmlinux]  [k] pick_next_task_fair
     0.13%     0.01%  iou-wrk-2891     [kernel.vmlinux]  [k] __submit_bio
     0.13%     0.00%  iou-wrk-2891     [kernel.vmlinux]  [k] submit_bio_noacct
     0.13%     0.00%  iou-wrk-2917     [kernel.vmlinux]  [k] submit_bio
     0.13%     0.02%  iou-wrk-2914     [kernel.vmlinux]  [k] pick_next_task_fair
     0.13%     0.02%  iou-wrk-2914     [kernel.vmlinux]  [k] dequeue_task_fair
     0.13%     0.04%  iou-wrk-2908     [kernel.vmlinux]  [k] pick_next_task_fair
     0.13%     0.01%  iou-wrk-2905     [kernel.vmlinux]  [k] copy_page_to_iter
     0.13%     0.13%  iou-wrk-2916     [kernel.vmlinux]  [k] xas_load
     0.13%     0.13%  iou-wrk-2915     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.13%     0.13%  iou-wrk-2916     [kernel.vmlinux]  [k] copy_mc_fragile
     0.13%     0.00%  iou-wrk-2916     [kernel.vmlinux]  [k] pmem_do_read
     0.13%     0.00%  iou-wrk-2910     [kernel.vmlinux]  [k] __submit_bio
     0.13%     0.04%  iou-wrk-2913     [kernel.vmlinux]  [k] pick_next_task_fair
     0.13%     0.06%  iou-wrk-2902     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.13%     0.08%  iou-wrk-2900     [kernel.vmlinux]  [k] _raw_spin_lock
     0.13%     0.00%  iou-wrk-2898     [kernel.vmlinux]  [k] __submit_bio
     0.13%     0.00%  iou-wrk-2898     [kernel.vmlinux]  [k] submit_bio_noacct
     0.13%     0.04%  iou-wrk-2912     [kernel.vmlinux]  [k] _raw_spin_lock
     0.13%     0.06%  iou-wrk-2905     [kernel.vmlinux]  [k] _raw_spin_lock
     0.13%     0.00%  iou-wrk-2894     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-2894     [kernel.vmlinux]  [k] read_pages
     0.13%     0.00%  iou-wrk-2894     [kernel.vmlinux]  [k] submit_bio
     0.12%     0.12%  iou-wrk-2907     [kernel.vmlinux]  [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-2907     [kernel.vmlinux]  [k] pmem_do_read
     0.12%     0.12%  iou-wrk-2914     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.12%     0.12%  iou-wrk-2893     [kernel.vmlinux]  [k] xas_load
     0.12%     0.12%  iou-wrk-2893     [kernel.vmlinux]  [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-2893     [kernel.vmlinux]  [k] pmem_do_read
     0.12%     0.00%  iou-wrk-2922     [kernel.vmlinux]  [k] submit_bio
     0.12%     0.01%  iou-wrk-2920     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-2920     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.12%  iou-wrk-2923     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.12%     0.04%  iou-wrk-2894     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.12%     0.12%  iou-wrk-2909     [kernel.vmlinux]  [k] xas_load
     0.12%     0.00%  iou-wrk-2906     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.12%     0.00%  iou-wrk-2906     [kernel.vmlinux]  [k] read_pages
     0.12%     0.00%  iou-wrk-2906     [kernel.vmlinux]  [k] submit_bio
     0.12%     0.11%  iou-wrk-2911     [kernel.vmlinux]  [k] xas_load
     0.12%     0.00%  iou-wrk-2911     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-2911     [kernel.vmlinux]  [k] submit_bio
     0.12%     0.00%  iou-wrk-2911     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.00%  iou-wrk-2885     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-2885     [kernel.vmlinux]  [k] pmem_submit_bio
     0.12%     0.00%  iou-wrk-2885     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.12%  iou-wrk-2891     [kernel.vmlinux]  [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-2891     [kernel.vmlinux]  [k] pmem_do_read
     0.12%     0.00%  iou-wrk-2891     [kernel.vmlinux]  [k] pmem_submit_bio
     0.12%     0.00%  iou-wrk-2917     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-2917     [kernel.vmlinux]  [k] pmem_submit_bio
     0.12%     0.00%  iou-wrk-2917     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.00%  iou-wrk-2888     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.12%     0.00%  iou-wrk-2888     [kernel.vmlinux]  [k] read_pages
     0.12%     0.02%  iou-wrk-2904     [kernel.vmlinux]  [k] dequeue_task_fair
     0.12%     0.01%  iou-wrk-2905     [kernel.vmlinux]  [k] copyout
     0.12%     0.00%  iou-wrk-2903     [kernel.vmlinux]  [k] submit_bio
     0.12%     0.12%  iou-wrk-2913     [kernel.vmlinux]  [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-2913     [kernel.vmlinux]  [k] pmem_do_read
     0.12%     0.02%  iou-wrk-2884     [kernel.vmlinux]  [k] dequeue_task_fair
     0.12%     0.12%  iou-wrk-2899     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.12%     0.00%  iou-wrk-2899     [kernel.vmlinux]  [k] copy_page_to_iter
     0.12%     0.00%  iou-wrk-2899     [kernel.vmlinux]  [k] copyout
     0.12%     0.00%  iou-wrk-2884     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.12%     0.00%  iou-wrk-2884     [kernel.vmlinux]  [k] read_pages
     0.12%     0.01%  iou-wrk-2918     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-2918     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.01%  iou-wrk-2891     [kernel.vmlinux]  [k] psi_task_switch
     0.12%     0.12%  iou-wrk-2913     [kernel.vmlinux]  [k] psi_group_change
     0.12%     0.01%  iou-wrk-2915     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-2915     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.00%  iou-wrk-2899     [kernel.vmlinux]  [k] submit_bio
     0.12%     0.12%  iou-wrk-2891     [kernel.vmlinux]  [k] psi_group_change
     0.12%     0.00%  iou-wrk-2910     [kernel.vmlinux]  [k] pmem_submit_bio
     0.12%     0.00%  iou-wrk-2898     [kernel.vmlinux]  [k] pmem_submit_bio
     0.12%     0.05%  iou-wrk-2890     [kernel.vmlinux]  [k] _raw_spin_lock
     0.12%     0.02%  fio              [kernel.vmlinux]  [k] set_task_cpu
     0.12%     0.03%  iou-wrk-2895     [kernel.vmlinux]  [k] _raw_spin_lock
     0.12%     0.03%  iou-wrk-2888     [kernel.vmlinux]  [k] pick_next_task_fair
     0.12%     0.00%  iou-wrk-2894     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-2894     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.02%  iou-wrk-2893     [kernel.vmlinux]  [k] pick_next_task_fair
     0.12%     0.12%  iou-wrk-2910     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.12%     0.12%  iou-wrk-2913     [kernel.vmlinux]  [k] xas_load
     0.12%     0.01%  iou-wrk-2910     [kernel.vmlinux]  [k] psi_task_switch
     0.12%     0.12%  iou-wrk-2897     [kernel.vmlinux]  [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-2897     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-2897     [kernel.vmlinux]  [k] pmem_do_read
     0.12%     0.00%  iou-wrk-2897     [kernel.vmlinux]  [k] pmem_submit_bio
     0.12%     0.00%  iou-wrk-2897     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.12%  iou-wrk-2915     [kernel.vmlinux]  [k] psi_group_change
     0.12%     0.00%  iou-wrk-2920     [kernel.vmlinux]  [k] pmem_submit_bio
     0.12%     0.01%  iou-wrk-2885     [kernel.vmlinux]  [k] dequeue_task_fair
     0.12%     0.05%  swapper          [kernel.vmlinux]  [k] set_next_entity
     0.12%     0.01%  iou-wrk-2923     [kernel.vmlinux]  [k] pick_next_task_fair
     0.12%     0.01%  iou-wrk-2923     [kernel.vmlinux]  [k] read_pages
     0.11%     0.00%  iou-wrk-2906     [kernel.vmlinux]  [k] __submit_bio
     0.11%     0.00%  iou-wrk-2906     [kernel.vmlinux]  [k] submit_bio_noacct
     0.11%     0.11%  iou-wrk-2885     [kernel.vmlinux]  [k] copy_mc_fragile
     0.11%     0.00%  iou-wrk-2885     [kernel.vmlinux]  [k] pmem_do_read
     0.11%     0.11%  iou-wrk-2897     [kernel.vmlinux]  [k] xas_load
     0.11%     0.02%  iou-wrk-2901     [kernel.vmlinux]  [k] psi_task_switch
     0.11%     0.00%  iou-wrk-2912     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.11%     0.00%  iou-wrk-2912     [kernel.vmlinux]  [k] read_pages
