# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 41K of event 'cycles'
# Event count (approx.): 8152358521559
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.10%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] submit_bio
     0.10%     0.00%  iou-wrk-3127     [kernel.vmlinux]            [k] shrink_active_list
     0.10%     0.02%  iou-wrk-3122     [kernel.vmlinux]            [k] pick_next_task_fair
     0.10%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] lru_note_cost
     0.10%     0.02%  iou-wrk-3109     [kernel.vmlinux]            [k] pick_next_task_fair
     0.10%     0.09%  iou-wrk-3101     [kernel.vmlinux]            [k] xas_load
     0.10%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] shrink_active_list
     0.10%     0.08%  fio              [kernel.vmlinux]            [k] rb_next
     0.10%     0.00%  iou-wrk-3111     [nd_pmem]                   [k] pmem_do_read
     0.10%     0.10%  iou-wrk-3094     [kernel.vmlinux]            [k] copy_mc_fragile
     0.10%     0.00%  iou-wrk-3094     [nd_pmem]                   [k] pmem_do_read
     0.10%     0.00%  iou-wrk-3113     [nd_pmem]                   [k] pmem_submit_bio
     0.10%     0.09%  iou-wrk-3125     [kernel.vmlinux]            [k] xas_load
     0.10%     0.09%  iou-wrk-3130     [kernel.vmlinux]            [k] copy_mc_fragile
     0.10%     0.00%  iou-wrk-3130     [nd_pmem]                   [k] pmem_do_read
     0.10%     0.00%  iou-wrk-3132     [kernel.vmlinux]            [k] lru_note_cost
     0.10%     0.00%  iou-wrk-3100     [nd_pmem]                   [k] pmem_do_read
     0.10%     0.10%  iou-wrk-3115     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.10%     0.03%  iou-wrk-3102     [kernel.vmlinux]            [k] psi_task_switch
     0.10%     0.02%  iou-wrk-3115     [kernel.vmlinux]            [k] pick_next_task_fair
     0.09%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] ext4_mpage_readpages
     0.09%     0.06%  iou-wrk-3099     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.04%  swapper          [kernel.vmlinux]            [k] menu_select
     0.09%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] shrink_inactive_list
     0.09%     0.03%  iou-wrk-3101     [kernel.vmlinux]            [k] pick_next_task_fair
     0.09%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] shrink_inactive_list
     0.09%     0.09%  iou-wrk-3111     [kernel.vmlinux]            [k] copy_mc_fragile
     0.09%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] shrink_active_list
     0.09%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] shrink_inactive_list
     0.09%     0.01%  iou-wrk-3125     [kernel.vmlinux]            [k] psi_task_switch
     0.09%     0.01%  iou-wrk-3115     [kernel.vmlinux]            [k] dequeue_task_fair
     0.09%     0.09%  iou-wrk-3104     [kernel.vmlinux]            [k] xas_load
     0.09%     0.00%  iou-wrk-3130     [kernel.vmlinux]            [k] shrink_active_list
     0.09%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] __submit_bio
     0.09%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] submit_bio_noacct
     0.09%     0.01%  iou-wrk-3100     [kernel.vmlinux]            [k] psi_task_switch
     0.09%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.00%  iou-wrk-3109     [nd_pmem]                   [k] pmem_submit_bio
     0.09%     0.09%  iou-wrk-3101     [kernel.vmlinux]            [k] __switch_to_asm
     0.09%     0.09%  iou-wrk-3100     [kernel.vmlinux]            [k] copy_mc_fragile
     0.09%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.09%  iou-wrk-3119     [kernel.vmlinux]            [k] io_wq_worker_running
     0.09%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] __submit_bio
     0.09%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] submit_bio_noacct
     0.09%     0.02%  iou-wrk-3115     [kernel.vmlinux]            [k] psi_task_switch
     0.09%     0.07%  iou-wrk-3122     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] shrink_active_list
     0.09%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] __submit_bio
     0.09%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] submit_bio
     0.09%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] submit_bio_noacct
     0.09%     0.03%  fio              [kernel.vmlinux]            [k] set_task_cpu
     0.09%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.00%  iou-wrk-3117     [nd_pmem]                   [k] pmem_submit_bio
     0.09%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.00%  iou-wrk-3120     [kernel.vmlinux]            [k] shrink_active_list
     0.09%     0.02%  iou-wrk-3106     [kernel.vmlinux]            [k] pick_next_task_fair
     0.09%     0.08%  iou-wrk-3131     [kernel.vmlinux]            [k] xas_load
     0.09%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] shrink_active_list
     0.09%     0.06%  iou-wrk-3131     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.05%  iou-wrk-3113     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.00%  fio              [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.09%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.09%  iou-wrk-3123     [kernel.vmlinux]            [k] xas_load
     0.09%     0.08%  fio              [kernel.vmlinux]            [k] wakeup_preempt_entity.isra.0
     0.09%     0.01%  iou-wrk-3098     [nd_pmem]                   [k] pmem_submit_bio
     0.09%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.09%  kswapd0          [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.09%     0.05%  iou-wrk-3105     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.09%  iou-wrk-3117     [kernel.vmlinux]            [k] copy_mc_fragile
     0.09%     0.00%  iou-wrk-3117     [nd_pmem]                   [k] pmem_do_read
     0.09%     0.06%  iou-wrk-3094     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.09%  iou-wrk-3112     [kernel.vmlinux]            [k] copy_mc_fragile
     0.09%     0.00%  iou-wrk-3112     [nd_pmem]                   [k] pmem_do_read
     0.09%     0.08%  fio              [kernel.vmlinux]            [k] place_entity
     0.09%     0.09%  iou-wrk-3111     [kernel.vmlinux]            [k] xas_load
     0.09%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] shrink_inactive_list
     0.09%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] submit_bio
     0.09%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] shrink_inactive_list
     0.09%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] __submit_bio
     0.09%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] submit_bio
     0.09%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] submit_bio_noacct
     0.09%     0.00%  iou-wrk-3109     [nd_pmem]                   [k] pmem_do_read
     0.09%     0.02%  iou-wrk-3116     [kernel.vmlinux]            [k] pick_next_task_fair
     0.09%     0.05%  iou-wrk-3130     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.01%  fio              [kernel.vmlinux]            [k] update_process_times
     0.09%     0.05%  iou-wrk-3112     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.04%  kswapd0          [kernel.vmlinux]            [k] workingset_eviction
     0.09%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] shrink_inactive_list
     0.09%     0.00%  iou-wrk-3130     [kernel.vmlinux]            [k] shrink_inactive_list
     0.09%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.05%  iou-wrk-3129     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.09%  iou-wrk-3113     [kernel.vmlinux]            [k] copy_mc_fragile
     0.09%     0.00%  iou-wrk-3113     [nd_pmem]                   [k] pmem_do_read
     0.09%     0.05%  iou-wrk-3126     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] shrink_active_list
     0.09%     0.01%  iou-wrk-3133     [kernel.vmlinux]            [k] dequeue_task_fair
     0.09%     0.01%  iou-wrk-3110     [kernel.vmlinux]            [k] dequeue_task_fair
     0.09%     0.01%  iou-wrk-3114     [kernel.vmlinux]            [k] psi_task_switch
     0.09%     0.02%  iou-wrk-3108     [kernel.vmlinux]            [k] psi_task_switch
     0.09%     0.09%  iou-wrk-3109     [kernel.vmlinux]            [k] copy_mc_fragile
     0.09%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] shrink_inactive_list
     0.09%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] __submit_bio
     0.09%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] submit_bio_noacct
     0.09%     0.00%  iou-wrk-3108     [nd_pmem]                   [k] pmem_submit_bio
     0.09%     0.02%  iou-wrk-3130     [kernel.vmlinux]            [k] dequeue_task_fair
     0.09%     0.04%  iou-wrk-3109     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] shrink_inactive_list
     0.09%     0.01%  iou-wrk-3122     [kernel.vmlinux]            [k] dequeue_task_fair
     0.09%     0.05%  iou-wrk-3111     [kernel.vmlinux]            [k] _raw_spin_lock
     0.09%     0.02%  iou-wrk-3102     [kernel.vmlinux]            [k] pick_next_task_fair
     0.09%     0.01%  iou-wrk-3129     [kernel.vmlinux]            [k] psi_task_switch
     0.09%     0.00%  iou-wrk-3110     [nd_pmem]                   [k] pmem_submit_bio
     0.09%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] shrink_inactive_list
     0.09%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] lru_note_cost
     0.09%     0.00%  fio              [kernel.vmlinux]            [k] copy_process
     0.09%     0.00%  fio              [kernel.vmlinux]            [k] create_io_thread
     0.09%     0.06%  iou-wrk-3104     [kernel.vmlinux]            [k] _raw_spin_lock
     0.08%     0.01%  iou-wrk-3119     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] shrink_active_list
     0.08%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] shrink_inactive_list
     0.08%     0.02%  iou-wrk-3103     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.02%  iou-wrk-3117     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.00%  iou-wrk-3122     [nd_pmem]                   [k] pmem_do_read
     0.08%     0.00%  iou-wrk-3122     [nd_pmem]                   [k] pmem_submit_bio
     0.08%     0.02%  iou-wrk-3094     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.01%  iou-wrk-3132     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.01%  iou-wrk-3126     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] shrink_inactive_list
     0.08%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] shrink_active_list
     0.08%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] shrink_active_list
     0.08%     0.02%  iou-wrk-3100     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.01%  iou-wrk-3125     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.08%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.08%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.08%     0.01%  iou-wrk-3114     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] shrink_inactive_list
     0.08%     0.06%  iou-wrk-3101     [kernel.vmlinux]            [k] _raw_spin_lock
     0.08%     0.01%  iou-wrk-3121     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.08%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.08%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.08%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.08%  fio              [kernel.vmlinux]            [k] update_min_vruntime
     0.08%     0.01%  iou-wrk-3117     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.07%  iou-wrk-3112     [kernel.vmlinux]            [k] set_next_entity
     0.08%     0.08%  fio              [kernel.vmlinux]            [k] __list_add_valid
     0.08%     0.08%  iou-wrk-3122     [kernel.vmlinux]            [k] copy_mc_fragile
     0.08%     0.02%  iou-wrk-3098     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.01%  iou-wrk-3121     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.01%  iou-wrk-3116     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.08%  iou-wrk-3094     [kernel.vmlinux]            [k] reweight_entity
     0.08%     0.03%  iou-wrk-3112     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.08%     0.02%  iou-wrk-3100     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.08%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] set_next_entity
     0.08%     0.01%  iou-wrk-3113     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.02%  iou-wrk-3121     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.08%     0.01%  iou-wrk-3125     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.01%  iou-wrk-3095     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.02%  iou-wrk-3131     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] lru_note_cost
     0.08%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] shrink_inactive_list
     0.08%     0.01%  iou-wrk-3124     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.04%  iou-wrk-3133     [kernel.vmlinux]            [k] _raw_spin_lock
     0.08%     0.00%  iou-wrk-3127     [kernel.vmlinux]            [k] lru_note_cost
     0.08%     0.00%  iou-wrk-3108     [nd_pmem]                   [k] pmem_do_read
     0.08%     0.01%  iou-wrk-3131     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.01%  iou-wrk-3101     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.01%  iou-wrk-3127     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.00%  iou-wrk-3124     [nd_pmem]                   [k] pmem_submit_bio
     0.08%     0.01%  iou-wrk-3124     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] shrink_active_list
     0.08%     0.02%  iou-wrk-3118     [kernel.vmlinux]            [k] psi_task_switch
     0.08%     0.07%  fio              [kernel.vmlinux]            [k] rb_erase
     0.08%     0.03%  iou-wrk-3114     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.02%  iou-wrk-3127     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.08%     0.08%  iou-wrk-3108     [kernel.vmlinux]            [k] copy_mc_fragile
     0.08%     0.05%  iou-wrk-3118     [kernel.vmlinux]            [k] _raw_spin_lock
     0.08%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] shrink_inactive_list
     0.08%     0.01%  iou-wrk-3105     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.01%  iou-wrk-3104     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.05%  iou-wrk-3132     [kernel.vmlinux]            [k] _raw_spin_lock
     0.08%     0.01%  iou-wrk-3128     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.08%  fio              [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.08%     0.01%  iou-wrk-3098     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.01%  iou-wrk-3127     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.01%  iou-wrk-3133     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.08%  iou-wrk-3098     [kernel.vmlinux]            [k] copy_mc_fragile
     0.08%     0.00%  iou-wrk-3098     [nd_pmem]                   [k] pmem_do_read
     0.08%     0.01%  iou-wrk-3126     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.08%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.08%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.08%     0.08%  iou-wrk-3117     [kernel.vmlinux]            [k] psi_group_change
     0.08%     0.02%  iou-wrk-3121     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.01%  iou-wrk-3123     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.00%  iou-wrk-3130     [kernel.vmlinux]            [k] pick_next_task_fair
     0.08%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] shrink_active_list
     0.08%     0.02%  iou-wrk-3109     [kernel.vmlinux]            [k] dequeue_task_fair
     0.08%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.08%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.08%     0.07%  iou-wrk-3117     [kernel.vmlinux]            [k] security_file_permission
     0.08%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.07%  iou-wrk-3124     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3124     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.05%  iou-wrk-3098     [kernel.vmlinux]            [k] _raw_spin_lock
     0.07%     0.07%  iou-wrk-3110     [kernel.vmlinux]            [k] copy_mc_fragile
     0.07%     0.00%  iou-wrk-3110     [nd_pmem]                   [k] pmem_do_read
     0.07%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.03%  iou-wrk-3132     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.07%     0.02%  iou-wrk-3096     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.01%  iou-wrk-3099     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.02%  iou-wrk-3113     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.01%  iou-wrk-3095     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.07%  iou-wrk-3100     [kernel.vmlinux]            [k] psi_group_change
     0.07%     0.05%  fio              [kernel.vmlinux]            [k] should_failslab
     0.07%     0.07%  iou-wrk-3106     [kernel.vmlinux]            [k] psi_group_change
     0.07%     0.01%  iou-wrk-3110     [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.07%  iou-wrk-3125     [kernel.vmlinux]            [k] psi_group_change
     0.07%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.01%  iou-wrk-3105     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.01%  iou-wrk-3104     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.01%  iou-wrk-3119     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.01%  iou-wrk-3118     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] lru_note_cost
     0.07%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] lru_note_cost
     0.07%     0.03%  iou-wrk-3115     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.07%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] lru_note_cost
     0.07%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.01%  iou-wrk-3112     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.07%  iou-wrk-3121     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.07%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] io_wq_free_work
     0.07%     0.01%  iou-wrk-3105     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.03%  iou-wrk-3117     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.07%     0.07%  iou-wrk-3099     [kernel.vmlinux]            [k] xas_load
     0.07%     0.01%  iou-wrk-3105     [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.01%  iou-wrk-3099     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.01%  iou-wrk-3130     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.07%  iou-wrk-3116     [kernel.vmlinux]            [k] psi_group_change
     0.07%     0.03%  iou-wrk-3118     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.07%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.01%  iou-wrk-3106     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.02%  iou-wrk-3116     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.07%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.07%  fio              [kernel.vmlinux]            [k] slab_post_alloc_hook
     0.07%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.07%  iou-wrk-3124     [kernel.vmlinux]            [k] psi_group_change
     0.07%     0.02%  iou-wrk-3095     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.02%  iou-wrk-3129     [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] shrink_inactive_list
     0.07%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.01%  iou-wrk-3109     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.07%  iou-wrk-3100     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.07%     0.02%  iou-wrk-3122     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.07%     0.02%  iou-wrk-3101     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.01%  iou-wrk-3119     [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.02%  iou-wrk-3103     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.07%     0.00%  kswapd0          [kernel.vmlinux]            [k] lru_note_cost
     0.07%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.01%  iou-wrk-3111     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.01%  iou-wrk-3133     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.06%  fio              [kernel.vmlinux]            [k] rb_insert_color
     0.07%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] lru_note_cost
     0.07%     0.01%  iou-wrk-3112     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] shrink_active_list
     0.07%     0.01%  iou-wrk-3103     [kernel.vmlinux]            [k] cgroup_rstat_flush_locked
     0.07%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] cgroup_rstat_flush_irqsafe
     0.07%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] lru_note_cost
     0.07%     0.01%  iou-wrk-3112     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.02%  iou-wrk-3095     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.07%     0.01%  iou-wrk-3108     [kernel.vmlinux]            [k] __io_free_req
     0.07%     0.01%  iou-wrk-3122     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] shrink_active_list
     0.07%     0.01%  iou-wrk-3128     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.01%  iou-wrk-3116     [kernel.vmlinux]            [k] dequeue_task_fair
     0.07%     0.02%  iou-wrk-3104     [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.01%  iou-wrk-3098     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.07%  iou-wrk-3126     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.07%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] mem_cgroup_flush_stats
     0.07%     0.00%  swapper          [kernel.vmlinux]            [k] find_busiest_group
     0.07%     0.02%  iou-wrk-3123     [kernel.vmlinux]            [k] psi_task_switch
     0.07%     0.02%  iou-wrk-3106     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.07%     0.03%  iou-wrk-3105     [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.07%     0.05%  swapper          [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
     0.07%     0.02%  iou-wrk-3107     [kernel.vmlinux]            [k] pick_next_task_fair
     0.07%     0.06%  fio              [kernel.vmlinux]            [k] import_single_range
