# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 13K of event 'cycles'
# Event count (approx.): 2819917169225
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.01%     0.01%  iou-wrk-3031     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] raw_spin_rq_unlock
     0.01%     0.01%  iou-wrk-3027     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3029     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.01%  iou-wrk-3029     [kernel.vmlinux]            [k] update_load_avg
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3031     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.01%  iou-wrk-3027     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.01%  iou-wrk-3028     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] __update_load_avg_blocked_se
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3005     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3001     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3035     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3028     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3031     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.01%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] update_curr
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.01%  iou-wrk-3028     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] update_curr
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] kfree
     0.01%     0.01%  iou-wrk-3004     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.01%  iou-wrk-3035     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] mem_cgroup_css_rstat_flush
     0.01%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] shrink_slab
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3028     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] __io_free_req
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] kfree
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3017     [kernel.vmlinux]            [k] timestamp_truncate
     0.01%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] current_time
     0.01%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] percpu_counter_add_batch
     0.01%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] detach_if_pending
     0.01%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] mark_page_accessed
     0.01%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] raw_spin_rq_unlock
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3032     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.01%  iou-wrk-3030     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] xas_start
     0.01%     0.01%  iou-wrk-3005     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.01%  iou-wrk-3033     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3030     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3005     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.01%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] xa_get_order
     0.01%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-3029     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.01%  iou-wrk-3030     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] __io_free_req
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] io_wq_free_work
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] xa_get_order
     0.01%     0.01%  iou-wrk-3031     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3013     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3012     [kernel.vmlinux]            [k] xas_start
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.01%  iou-wrk-3005     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] kfree
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3027     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.01%  iou-wrk-3033     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3032     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] update_load_avg
     0.01%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] fput_many
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] update_curr
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] rb_next
     0.01%     0.01%  iou-wrk-3012     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] __list_del_entry_valid
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] detach_if_pending
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.01%  iou-wrk-3030     [kernel.vmlinux]            [k] dequeue_task
     0.01%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.01%  iou-wrk-3029     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.01%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.01%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] syscall_exit_to_user_mode_prepare
     0.01%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] percpu_counter_add_batch
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] generic_file_read_iter
     0.01%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] __add_to_page_cache_locked
     0.01%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] __io_free_req
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3031     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3031     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] lru_cache_add
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3031     [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] xa_load
     0.01%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] scheduler_tick
     0.01%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.01%  iou-wrk-3026     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] percpu_counter_add_batch
     0.01%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] kfree
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] effective_cpu_util
     0.01%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] del_timer_sync
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3000     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3013     [kernel.vmlinux]            [k] get_page_from_freelist
     0.01%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3032     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.01%  iou-wrk-3029     [kernel.vmlinux]            [k] percpu_counter_add_batch
     0.01%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3035     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] dequeue_task
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] xas_start
     0.01%     0.01%  iou-wrk-3029     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.01%     0.01%  iou-wrk-3027     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] __get_vm_area_node.constprop.0
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] alloc_vmap_area
     0.01%     0.01%  iou-wrk-3033     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.01%     0.01%  iou-wrk-3001     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] set_next_entity
     0.01%     0.01%  iou-wrk-3019     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.00%  iou-wrk-3030     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.01%  iou-wrk-3034     [kernel.vmlinux]            [k] io_assign_current_work
     0.01%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] io_req_complete_post
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] kiocb_done
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] dequeue_entity
     0.01%     0.01%  iou-wrk-3032     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] workingset_age_nonresident
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] update_curr
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-3007     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.01%  iou-wrk-3030     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] make_kuid
     0.01%     0.01%  iou-wrk-3015     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.01%  iou-wrk-3032     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] update_blocked_averages
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] _nohz_idle_balance.isra.0
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] sync_regs
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] error_entry
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] __switch_to_asm
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.01%     0.01%  kcompactd0       [kernel.vmlinux]            [k] copy_page
