# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 42K of event 'cycles'
# Event count (approx.): 8346681468178
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] io_wq_enqueue
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.01%  iou-wrk-3014     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-2988     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-2994     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.01%  iou-wrk-3005     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] llist_add_batch
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] __smp_call_single_queue
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3005     [kernel.vmlinux]            [k] native_sched_clock
     0.01%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  iou-wrk-2992     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  iou-wrk-2990     [kernel.vmlinux]            [k] rb_erase
     0.01%     0.01%  iou-wrk-2993     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] rcu_qs
     0.01%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.01%  iou-wrk-3006     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] update_rq_clock
     0.01%     0.01%  iou-wrk-3012     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.01%     0.01%  iou-wrk-3023     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.01%  iou-wrk-2993     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] load_new_mm_cr3
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-2987     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.01%  iou-wrk-3016     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] syscall_enter_from_user_mode
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.01%  iou-wrk-2992     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.01%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3012     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  kworker/29:1-mm  [kernel.vmlinux]            [k] load_balance
     0.01%     0.00%  kworker/29:1-mm  [kernel.vmlinux]            [k] __sched_text_start
     0.01%     0.00%  kworker/29:1-mm  [kernel.vmlinux]            [k] kthread
     0.01%     0.00%  kworker/29:1-mm  [kernel.vmlinux]            [k] newidle_balance
     0.01%     0.00%  kworker/29:1-mm  [kernel.vmlinux]            [k] pick_next_task_fair
     0.01%     0.00%  kworker/29:1-mm  [kernel.vmlinux]            [k] ret_from_fork
     0.01%     0.00%  kworker/29:1-mm  [kernel.vmlinux]            [k] schedule
     0.01%     0.00%  kworker/29:1-mm  [kernel.vmlinux]            [k] worker_thread
     0.01%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] kthread
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] ret_from_fork
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] worker_thread
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] load_balance
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] __sched_text_start
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] newidle_balance
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] pick_next_task_fair
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] schedule
     0.01%     0.00%  kworker/u160:1-  [bnxt_en]                   [k] bnxt_sp_task
     0.01%     0.00%  kworker/u160:1-  [bnxt_en]                   [k] hwrm_req_send
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] process_one_work
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] schedule_hrtimeout_range_clock
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] usleep_range
     0.01%     0.00%  kworker/u160:1-  [bnxt_en]                   [k] bnxt_hwrm_port_qstats_ext
     0.01%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] find_busiest_group
     0.01%     0.01%  kworker/u160:1-  [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] flush_smp_call_function_queue
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] _find_next_bit
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] native_irq_return_iret
     0.01%     0.01%  iou-wrk-2993     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] xas_store
     0.01%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] xas_store
     0.01%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] xas_create
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] xas_store
     0.01%     0.01%  iou-wrk-2998     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] xas_store
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] rb_next
     0.01%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] hrtimer_next_event_without
     0.01%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.01%  iou-wrk-2988     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] xas_store
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] reweight_entity
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] _raw_spin_lock_irqsave
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] rebalance_domains
     0.01%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] xas_create
     0.01%     0.01%  migration/31     [kernel.vmlinux]            [k] load_balance
     0.01%     0.00%  migration/31     [kernel.vmlinux]            [k] __sched_text_start
     0.01%     0.00%  migration/31     [kernel.vmlinux]            [k] balance_fair
     0.01%     0.00%  migration/31     [kernel.vmlinux]            [k] kthread
     0.01%     0.00%  migration/31     [kernel.vmlinux]            [k] newidle_balance
     0.01%     0.00%  migration/31     [kernel.vmlinux]            [k] put_prev_task_balance
     0.01%     0.00%  migration/31     [kernel.vmlinux]            [k] ret_from_fork
     0.01%     0.00%  migration/31     [kernel.vmlinux]            [k] schedule
     0.01%     0.00%  migration/31     [kernel.vmlinux]            [k] smpboot_thread_fn
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] __slab_free
     0.01%     0.01%  iou-wrk-3021     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] get_next_timer_interrupt
     0.01%     0.01%  iou-wrk-2990     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] xas_store
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] read_tsc
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] tick_sched_timer
     0.01%     0.01%  iou-wrk-2991     [kernel.vmlinux]            [k] __slab_free
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] update_min_vruntime
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] call_cpuidle
     0.01%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] nr_iowait_cpu
     0.01%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.01%  iou-wrk-3020     [kernel.vmlinux]            [k] kmem_cache_free
     0.01%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] xas_store
     0.01%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.01%  kswapd0          [kernel.vmlinux]            [k] __isolate_lru_page_prepare
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.01%  iou-wrk-2987     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] page_cache_sync_ra
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.01%  kswapd0          [kernel.vmlinux]            [k] total_mapcount
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] wake_all_kswapds
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] load_balance
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] __sched_text_start
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] do_syscall_64
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] entry_SYSCALL_64
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] newidle_balance
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] pick_next_task_fair
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] schedule
     0.01%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] schedule_hrtimeout_range_clock
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.01%  iou-wrk-3011     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] xas_store
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] get_cpu_device
     0.01%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.01%     0.01%  iou-wrk-2995     [kernel.vmlinux]            [k] up_read
     0.01%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] try_to_del_timer_sync
     0.01%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] __cond_resched
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] lock_timer_base
     0.01%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] sched_clock_cpu
     0.01%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] lru_add_drain
     0.01%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] io_dismantle_req
     0.01%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] xa_get_order
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] __mod_node_page_state
     0.01%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.01%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  kswapd0          [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.01%     0.01%  iou-wrk-2995     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.01%  iou-wrk-3008     [kernel.vmlinux]            [k] iov_iter_restore
     0.01%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] scheduler_tick
     0.01%     0.01%  iou-wrk-3024     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] iov_iter_restore
     0.01%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] alloc_pages
     0.01%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-2997     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-2987     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] xa_load
     0.01%     0.01%  iou-wrk-2996     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] clear_buddies
     0.01%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] xa_get_order
     0.01%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.01%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.01%  iou-wrk-3012     [kernel.vmlinux]            [k] io_clean_op
     0.01%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.01%  iou-wrk-3010     [kernel.vmlinux]            [k] ext4_es_lookup_extent
     0.01%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.01%  iou-wrk-3022     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.01%  iou-wrk-2988     [kernel.vmlinux]            [k] iov_iter_restore
     0.01%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.01%  iou-wrk-3002     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] xas_store
     0.01%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] wake_up_page_bit
     0.01%     0.01%  iou-wrk-2994     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-2988     [kernel.vmlinux]            [k] xas_create
     0.01%     0.01%  iou-wrk-3009     [kernel.vmlinux]            [k] __mod_node_page_state
     0.01%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.01%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.01%     0.01%  iou-wrk-3018     [kernel.vmlinux]            [k] fput_many
     0.01%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] put_prev_entity
     0.01%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.01%  iou-wrk-2999     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-3003     [kernel.vmlinux]            [k] bio_associate_blkg_from_css
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] bio_associate_blkg
     0.01%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __check_block_validity.constprop.0
     0.01%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.01%  iou-wrk-3025     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] update_blocked_averages
     0.01%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __do_softirq
     0.01%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] irq_exit_rcu
     0.01%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] run_rebalance_domains
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] tick_sched_timer
     0.01%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] update_process_times
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] iov_iter_restore
     0.01%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] mempool_alloc
     0.01%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] scheduler_tick
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] tick_sched_handle.isra.0
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] tick_sched_timer
