# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 31979551606917
#
# Children      Self  Command          Shared Object               Symbol                                              
# ........  ........  ...............  ..........................  ....................................................
#
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] ext4_es_count
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] perf_swevent_start
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] tick_program_event
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] drm_atomic_helper_commit_modeset_disables
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] commit_tail
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] drm_atomic_helper_commit
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] drm_atomic_helper_commit_tail
     0.00%     0.00%  kworker/32:1-mm  [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/32:1-mm  [kernel.vmlinux]            [k] _raw_spin_lock
     0.00%     0.00%  kworker/32:1-mm  [kernel.vmlinux]            [k] drain_local_pages_wq
     0.00%     0.00%  kworker/32:1-mm  [kernel.vmlinux]            [k] drain_pages
     0.00%     0.00%  kworker/32:1-mm  [kernel.vmlinux]            [k] drain_pages_zone
     0.00%     0.00%  kworker/32:1-mm  [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  kworker/32:1-mm  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/32:1-mm  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  kworker/32:1-mm  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/32:1-mm  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] __cgroup_account_cputime_field
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] backend_shrink_memory_count
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] klist_next
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] __cgroup_account_cputime_field
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] __cgroup_account_cputime_field
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] vmpressure
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] flush_tlb_func
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] __swap_duplicate
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] __sysvec_call_function
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] asm_sysvec_call_function
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] flush_smp_call_function_queue
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] rmap_walk_anon
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] swap_duplicate
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] sysvec_call_function
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] try_to_unmap
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] try_to_unmap_one
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] get_next_freq
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] hrtimer_forward
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] backend_shrink_memory_count
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] klist_next
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] __cgroup_account_cputime_field
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] fput
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] shmem_unused_huge_count
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] can_demote
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] restore_regs_and_return_to_kernel
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] update_dl_rq_load_avg
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] vmpressure_prio
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] __cgroup_account_cputime_field
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] __queue_work
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] queue_work_on
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] try_to_unmap_flush
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] __hrtimer_next_event_base
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] resched_curr
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] place_entity
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] account_process_tick
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] error_entry
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] backend_shrink_memory_count
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] klist_next
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] should_fail_bio
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] error_entry
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] available_idle_cpu
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] fput
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] idle_cpu
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] native_write_msr
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] place_entity
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] __x2apic_send_IPI_dest
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] lru_note_cost_page
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] css_next_descendant_pre
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] irq_enter_rcu
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] update_irq_load_avg
     0.00%     0.00%  kworker/20:1-mm  [kernel.vmlinux]            [k] psi_group_change
     0.00%     0.00%  kworker/20:1-mm  [kernel.vmlinux]            [k] __sched_text_start
     0.00%     0.00%  kworker/20:1-mm  [kernel.vmlinux]            [k] psi_task_switch
     0.00%     0.00%  kworker/20:1-mm  [kernel.vmlinux]            [k] schedule
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] __hrtimer_get_next_event
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] hrtick_update
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] call_timer_fn
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] idle_worker_timeout
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] run_timer_softirq
     0.00%     0.00%  kworker/76:2-mm  [kernel.vmlinux]            [k] psi_group_change
     0.00%     0.00%  kworker/76:2-mm  [kernel.vmlinux]            [k] psi_task_switch
     0.00%     0.00%  kworker/57:1-mm  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/57:1-mm  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/57:1-mm  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] irqentry_exit
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] bio_put
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] mempool_free_slab
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] css_next_descendant_pre
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] x86_pmu_disable
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] cpumask_next_wrap
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] mem_cgroup_calculate_protection
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] nohz_balance_exit_idle
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] super_cache_count
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] activate_task
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] attach_task
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] perf_pmu_enable.part.0
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] __queue_work
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] queue_work_on
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] available_idle_cpu
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] native_load_tls
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] mem_cgroup_calculate_protection
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] idr_find
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] __swap_duplicate
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] swap_duplicate
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] copy_mc_to_kernel
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] nohz_balance_exit_idle
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] refill_stock
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] should_failslab
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] can_demote
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] sched_clock
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] enqueue_entity
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] tick_nohz_get_idle_calls_cpu
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] check_preempt_wakeup
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] timerqueue_add
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] raise_softirq
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] _raw_spin_lock
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] drain_local_pages_wq
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] drain_pages
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] drain_pages_zone
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] timerqueue_add
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] idle_cpu
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] effective_cpu_util
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] llist_add_batch
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] __smp_call_single_queue
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] generic_exec_single
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] smp_call_function_single_async
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] tick_sched_do_timer
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]            [k] __free_one_page
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]            [k] drain_local_pages_wq
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]            [k] drain_pages
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]            [k] drain_pages_zone
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] native_read_msr
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] native_read_msr
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] sched_slice
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] perf_pmu_nop_void
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] mem_cgroup_from_id
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] shmem_unused_huge_count
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] __intel_pmu_disable_all
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] mem_cgroup_calculate_protection
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] refill_stock
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] __remove_hrtimer
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] timerqueue_del
     0.00%     0.00%  kworker/66:2-mm  [kernel.vmlinux]            [k] __switch_to_asm
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] mb_cache_count
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] __bitmap_and
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] hrtimer_run_queues
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] init_timer_key
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] policy_node
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] hrtick_update
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] try_to_free_buffers
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] page_vma_mapped_walk
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] rmap_walk_anon
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] try_to_unmap
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] try_to_unmap_one
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] native_iret
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] error_entry
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] vsnprintf
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] snprintf
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] get_next_freq
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] _find_first_bit
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] native_read_msr
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] cpumask_next_wrap
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] page_swapcount
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] pageout
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] swap_writepage
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] try_to_free_swap
     0.00%     0.00%  kworker/34:1-mm  [kernel.vmlinux]            [k] dequeue_task_fair
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] __hrtimer_get_next_event
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] error_return
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] cpuacct_account_field
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] backend_shrink_memory_count
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] klist_next
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] clear_buddies
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] mempool_free_slab
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] perf_pmu_nop_void
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] mempool_free_slab
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] fput
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] find_busiest_group
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] load_balance
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] rebalance_domains
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] nohz_balance_exit_idle
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] hrtick_update
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] load_balance
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] rebalance_domains
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] x2apic_send_IPI
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] tick_sched_do_timer
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] hrtimer_wakeup
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] sched_clock
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] timerqueue_add
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] copy_mc_to_kernel
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] page_swapcount
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] pageout
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] swap_writepage
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] try_to_free_swap
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] __swap_duplicate
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] rmap_walk_anon
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] swap_duplicate
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] try_to_unmap
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] try_to_unmap_one
     0.00%     0.00%  iou-wrk-3134     [sunrpc]                    [k] rpcauth_cache_shrink_count
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] flush_smp_call_function_queue
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] __sysvec_call_function
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] asm_sysvec_call_function
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] rmap_walk_anon
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] sysvec_call_function
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] xas_nomem
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] effective_cpu_util
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] sugov_get_util
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] account_process_tick
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] tick_do_update_jiffies64
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] css_next_descendant_pre
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] irq_enter_rcu
     0.00%     0.00%  jbd2/sda6-8      [kernel.vmlinux]            [k] find_busiest_group
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] bvec_free
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] init_timer_key
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] place_entity
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] hrtimer_forward
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] refill_stock
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] clear_buddies
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] perf_pmu_nop_void
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] hrtick_update
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] __wake_up
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] should_failslab
     0.00%     0.00%  kworker/64:1-mm  [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/64:1-mm  [kernel.vmlinux]            [k] _raw_spin_lock
     0.00%     0.00%  kworker/64:1-mm  [kernel.vmlinux]            [k] drain_local_pages_wq
     0.00%     0.00%  kworker/64:1-mm  [kernel.vmlinux]            [k] drain_pages
     0.00%     0.00%  kworker/64:1-mm  [kernel.vmlinux]            [k] drain_pages_zone
     0.00%     0.00%  kworker/64:1-mm  [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] vmpressure
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] copy_mc_to_kernel
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] policy_node
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] irq_enter_rcu
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] radix_tree_lookup
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] effective_cpu_util
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] sugov_get_util
