# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 35462259346850
#
# Children      Self  Command          Shared Object       Symbol                                        
# ........  ........  ...............  ..................  ..............................................
#
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]    [k] memcg_check_events
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] get_next_freq
     0.00%     0.00%  iou-wrk-3145     [kernel.vmlinux]    [k] __radix_tree_lookup
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]    [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]    [k] hrtimer_update_next_event
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]    [k] hrtick_update
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] timerqueue_add
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]    [k] mem_cgroup_from_obj
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]    [k] list_lru_add
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]    [k] page_referenced_one
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]    [k] page_vma_mapped_walk
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]    [k] rmap_walk_anon
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]    [k] tick_program_event
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]    [k] __bitmap_and
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]    [k] note_gp_changes
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]    [k] __do_softirq
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]    [k] rcu_core
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] new_slab
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] ___slab_alloc
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] xas_alloc
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]    [k] native_apic_msr_eoi_write
     0.00%     0.00%  kworker/0:1-eve  [kernel.vmlinux]    [k] update_curr
     0.00%     0.00%  kworker/0:1-eve  [kernel.vmlinux]    [k] dequeue_entity
     0.00%     0.00%  kworker/0:1-eve  [kernel.vmlinux]    [k] dequeue_task_fair
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]    [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]    [k] perf_swevent_start
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]    [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]    [k] mempool_free
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]    [k] policy_node
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]    [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]    [k] init_timer_key
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]    [k] lru_note_cost_page
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]    [k] cpuacct_account_field
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]    [k] _raw_spin_trylock
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]    [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]    [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]    [k] __mod_lruvec_kmem_state
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]    [k] prep_new_page
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]    [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]    [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]    [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] should_fail_bio
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]    [k] list_lru_del
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]    [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]    [k] rcu_is_cpu_rrupt_from_idle
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] __mod_lruvec_kmem_state
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]    [k] switch_ldt
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]    [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]    [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]    [k] rcu_core
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]    [k] rcu_do_batch
     0.00%     0.00%  iou-wrk-3145     [kernel.vmlinux]    [k] cpumask_next_wrap
     0.00%     0.00%  kworker/u160:1-  [kernel.vmlinux]    [k] cpumask_next_and
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]    [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]    [k] ttwu_queue_wakelist
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] bio_add_page
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] init_dl_task_timer
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] __sched_fork
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] sched_fork
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]    [k] calc_wheel_index
     0.00%     0.00%  kworker/42:2-mm  [kernel.vmlinux]    [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/42:2-mm  [kernel.vmlinux]    [k] vmstat_update
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]    [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]    [k] default_wake_function
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]    [k] lru_note_cost_page
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]    [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]    [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] native_load_tls
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]    [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]    [k] obj_cgroup_charge
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]    [k] obj_cgroup_charge_pages
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]    [k] xas_alloc
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]    [k] memcg_check_events
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]    [k] mempool_free
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]    [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]    [k] sched_clock
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]    [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]    [k] cpumask_next_wrap
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]    [k] __bio_try_merge_page
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]    [k] native_apic_msr_eoi_write
     0.00%     0.00%  kworker/u161:54  [kernel.vmlinux]    [k] cgroup_rstat_flush_locked
     0.00%     0.00%  kworker/u161:54  [kernel.vmlinux]    [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  kworker/u161:54  [kernel.vmlinux]    [k] flush_memcg_stats_dwork
     0.00%     0.00%  kworker/u161:54  [kernel.vmlinux]    [k] mem_cgroup_flush_stats
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]    [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]    [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]    [k] backend_shrink_memory_count
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]    [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]    [k] klist_next
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]    [k] native_read_msr
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]    [k] prep_new_page
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] policy_nodemask
     0.00%     0.00%  kworker/54:1-mm  [kernel.vmlinux]    [k] __switch_to_asm
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]    [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] x86_pmu_disable
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]    [k] mem_cgroup_from_obj
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] x2apic_send_IPI
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]    [k] sched_clock
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]    [k] bio_free
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]    [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]    [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]    [k] rmap_walk_file
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]    [k] native_smp_send_reschedule
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] update_rt_rq_load_avg
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] mempool_free
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]    [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]    [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]    [k] native_load_tls
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]    [k] mem_cgroup_calculate_protection
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]    [k] PageHuge
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] perf_pmu_enable.part.0
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]    [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]    [k] cpumask_next_wrap
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] hrtick_update
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]    [k] try_to_unmap_flush
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] perf_pmu_nop_void
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] __do_softirq
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] load_balance
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] rebalance_domains
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]    [k] should_failslab
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]    [k] rcu_is_cpu_rrupt_from_idle
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]    [k] tick_sched_do_timer
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]    [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]    [k] __swap_duplicate
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]    [k] swap_duplicate
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]    [k] try_to_unmap
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]    [k] try_to_unmap_one
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]    [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]    [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]    [k] super_cache_count
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]    [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]    [k] policy_node
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] propagate_entity_cfs_rq
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]    [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] mempool_free_slab
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] page_mapping
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] __common_interrupt
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] __handle_irq_event_percpu
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] asm_common_interrupt
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] blk_update_request
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] common_interrupt
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] end_page_writeback
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] end_swap_bio_write
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] handle_edge_irq
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] handle_irq_event
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] handle_irq_event_percpu
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] scsi_end_request
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] scsi_io_completion
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] test_clear_page_writeback
     0.00%     0.00%  fio              [megaraid_sas]      [k] complete_cmd_fusion
     0.00%     0.00%  fio              [megaraid_sas]      [k] megasas_isr_fusion
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]    [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]    [k] perf_pmu_enable.part.0
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]    [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]    [k] rebalance_domains
     0.00%     0.00%  iou-wrk-3145     [kernel.vmlinux]    [k] perf_pmu_disable.part.0
     0.00%     0.00%  iou-wrk-3145     [kernel.vmlinux]    [k] perf_pmu_nop_void
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]    [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]    [k] can_demote
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]    [k] update_rt_rq_load_avg
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]    [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]    [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] default_wake_function
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] __remove_hrtimer
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]    [k] timerqueue_del
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] uncharge_page
     0.00%     0.00%  kswapd0          [kernel.vmlinux]    [k] page_remove_rmap
     0.00%     0.00%  kworker/0:1-eve  [kernel.vmlinux]    [k] drm_plane_get_damage_clips
     0.00%     0.00%  kworker/0:1-eve  [kernel.vmlinux]    [k] drm_atomic_helper_damage_iter_init
     0.00%     0.00%  kworker/0:1-eve  [kernel.vmlinux]    [k] drm_atomic_helper_damage_merged
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]    [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]    [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]    [k] __remove_hrtimer
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]    [k] tick_sched_do_timer
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]    [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]    [k] switch_ldt
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] migrate_task_rq_fair
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] propagate_entity_cfs_rq
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] set_task_cpu
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]    [k] activate_task
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]    [k] attach_task
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]    [k] radix_tree_lookup
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]    [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]    [k] __calc_delta
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]    [k] hrtimer_active
     0.00%     0.00%  kworker/16:1-mm  [kernel.vmlinux]    [k] process_one_work
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]    [k] init_timer_key
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]    [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]    [k] io_wake_function
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]    [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]    [k] place_entity
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]    [k] page_memcg
     0.00%     0.00%  fio              [kernel.vmlinux]    [k] can_migrate_task
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]    [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]    [k] radix_tree_lookup
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]    [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]    [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]    [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]    [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]    [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]    [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]    [k] calc_global_load_tick
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]    [k] ktime_get_update_offsets_now
     0.00%     0.00%  :-1              [kernel.vmlinux]    [k] __cleanup_sighand
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]    [k] switch_ldt
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]    [k] sugov_get_util
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] _find_first_bit
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]    [k] mempool_free
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]    [k] irqentry_enter
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]    [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3178     [kernel.vmlinux]    [k] _raw_spin_trylock
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]    [k] __unfreeze_partials
     0.00%     0.00%  iou-wrk-3147     [kernel.vmlinux]    [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]    [k] hrtick_update
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]    [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3148     [kernel.vmlinux]    [k] __radix_tree_lookup
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]    [k] ttwu_queue_wakelist
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]    [k] hrtimer_update_next_event
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]    [k] perf_pmu_nop_void
     0.00%     0.00%  migration/1      [kernel.vmlinux]    [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  migration/1      [kernel.vmlinux]    [k] find_busiest_group
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]    [k] policy_node
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]    [k] rcu_qs
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]    [k] raw_spin_rq_unlock
