# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 36040858486202
#
# Children      Self  Command          Shared Object               Symbol                                        
# ........  ........  ...............  ..........................  ..............................................
#
     0.01%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] lru_add_drain
     0.01%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] __do_softirq
     0.01%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.01%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] autoremove_wake_function
     0.01%     0.00%  iou-wrk-3033     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] iov_iter_restore
     0.01%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] try_to_wake_up
     0.01%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] psi_task_switch
     0.01%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] __wake_up_common
     0.01%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] update_curr
     0.01%     0.00%  iou-wrk-3051     [kernel.vmlinux]            [k] update_curr
     0.01%     0.00%  iou-wrk-3050     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.00%  iou-wrk-3044     [kernel.vmlinux]            [k] lru_add_drain
     0.01%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3046     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-3050     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] update_load_avg
     0.01%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] psi_group_change
     0.01%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-2997     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] touch_atime
     0.01%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] security_file_permission
     0.01%     0.01%  iou-wrk-3039     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __wake_up_common
     0.01%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] lru_add_drain
     0.01%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] lru_add_drain
     0.01%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] psi_group_change
     0.01%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] try_to_wake_up
     0.01%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] lru_add_drain
     0.01%     0.00%  iou-wrk-3030     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] psi_task_switch
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]            [k] __wake_up_common_lock
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] update_curr
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] __cond_resched
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] touch_atime
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] update_load_avg
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3037     [kernel.vmlinux]            [k] __wake_up_common_lock
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] __wake_up_common_lock
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] kfree
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] autoremove_wake_function
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] touch_atime
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] __switch_to_asm
     0.00%     0.00%  iou-wrk-3007     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] __cond_resched
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]            [k] touch_atime
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] dequeue_entity
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] touch_atime
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3002     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] try_to_wake_up
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] set_next_entity
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] psi_task_change
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] psi_task_change
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] touch_atime
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] io_assign_current_work
     0.00%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] psi_task_change
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] __cond_resched
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3046     [kernel.vmlinux]            [k] update_load_avg
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] dequeue_task_fair
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]            [k] __wake_up_common
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] atime_needs_update
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] io_flush_cached_locked_reqs
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-3019     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] security_file_permission
     0.00%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] __wake_up_common
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] __wake_up_common
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3012     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] security_file_permission
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2999     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] update_curr
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] set_next_entity
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] autoremove_wake_function
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] update_curr
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] try_to_wake_up
     0.00%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] touch_atime
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] autoremove_wake_function
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] sched_clock
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3030     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3040     [kernel.vmlinux]            [k] update_curr
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] update_load_avg
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] set_next_entity
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] dequeue_entity
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] syscall_enter_from_user_mode
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]            [k] set_next_entity
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] touch_atime
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] __sched_text_start
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] do_syscall_64
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] entry_SYSCALL_64
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] newidle_balance
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] pick_next_task_fair
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] schedule
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] schedule_hrtimeout_range_clock
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] update_load_avg
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] __wake_up_common_lock
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] psi_task_switch
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] psi_group_change
     0.00%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-3004     [kernel.vmlinux]            [k] ttwu_do_activate
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] touch_atime
     0.00%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] update_curr
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] security_file_permission
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  fail2ban-server  [kernel.vmlinux]            [k] load_balance
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] set_next_entity
     0.00%     0.00%  iou-wrk-3005     [kernel.vmlinux]            [k] __cond_resched
     0.00%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] security_file_permission
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] dequeue_task_fair
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] try_to_wake_up
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] autoremove_wake_function
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] touch_atime
     0.00%     0.00%  iou-wrk-3016     [kernel.vmlinux]            [k] security_file_permission
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __wake_up_common_lock
     0.00%     0.00%  iou-wrk-3030     [kernel.vmlinux]            [k] lock_timer_base
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] touch_atime
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] _raw_spin_lock
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] security_file_permission
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] __cond_resched
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] security_file_permission
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] update_curr
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-3014     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.00%     0.00%  iou-wrk-3050     [kernel.vmlinux]            [k] __wake_up_common_lock
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] psi_task_change
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] set_next_entity
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3011     [kernel.vmlinux]            [k] __cond_resched
     0.00%     0.00%  iou-wrk-3024     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] ext4_map_blocks
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] try_to_wake_up
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] charge_memcg
     0.00%     0.00%  iou-wrk-3030     [kernel.vmlinux]            [k] __switch_to_asm
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-3036     [kernel.vmlinux]            [k] kfree
     0.00%     0.00%  iou-wrk-3000     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3036     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-3015     [kernel.vmlinux]            [k] atime_needs_update
     0.00%     0.00%  iou-wrk-3028     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] autoremove_wake_function
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-3035     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3034     [kernel.vmlinux]            [k] psi_task_change
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3029     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.00%     0.00%  iou-wrk-3046     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3042     [kernel.vmlinux]            [k] security_file_permission
     0.00%     0.00%  iou-wrk-3023     [kernel.vmlinux]            [k] atime_needs_update
     0.00%     0.00%  iou-wrk-3025     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] autoremove_wake_function
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3043     [kernel.vmlinux]            [k] kfree
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] autoremove_wake_function
     0.00%     0.00%  iou-wrk-3041     [kernel.vmlinux]            [k] ttwu_do_activate
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] psi_task_change
     0.00%     0.00%  iou-wrk-3018     [kernel.vmlinux]            [k] __wake_up_common
     0.00%     0.00%  iou-wrk-3046     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-3013     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3048     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-2998     [kernel.vmlinux]            [k] update_curr
     0.00%     0.00%  iou-wrk-3006     [kernel.vmlinux]            [k] security_file_permission
     0.00%     0.00%  iou-wrk-3038     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3047     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] psi_group_change
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] atime_needs_update
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] try_to_wake_up
     0.00%     0.00%  iou-wrk-3001     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-3008     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3003     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3017     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] find_get_pid
     0.00%     0.00%  iou-wrk-3026     [kernel.vmlinux]            [k] security_file_permission
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-3052     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] try_to_wake_up
     0.00%     0.00%  iou-wrk-3021     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3020     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-3022     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-3027     [kernel.vmlinux]            [k] psi_task_switch
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-3009     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] __cond_resched
     0.00%     0.00%  iou-wrk-3039     [kernel.vmlinux]            [k] ttwu_do_activate
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] __rmqueue_pcplist
     0.00%     0.00%  iou-wrk-2996     [kernel.vmlinux]            [k] lru_add_drain
     0.00%     0.00%  iou-wrk-3045     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3032     [kernel.vmlinux]            [k] pick_next_task_fair
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] move_pages_to_lru
     0.00%     0.00%  iou-wrk-3037     [kernel.vmlinux]            [k] update_curr
     0.00%     0.00%  iou-wrk-3010     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
