# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 11K of event 'cycles'
# Event count (approx.): 2377160966936
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.02%     0.01%  iou-wrk-3462     [kernel.vmlinux]  [k] update_rq_clock
     0.02%     0.02%  iou-wrk-3445     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.02%     0.00%  iou-wrk-3445     [kernel.vmlinux]  [k] update_load_avg
     0.02%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] set_next_entity
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] __update_load_avg_se
     0.02%     0.01%  iou-wrk-3468     [kernel.vmlinux]  [k] __inode_security_revalidate
     0.02%     0.00%  iou-wrk-3468     [kernel.vmlinux]  [k] __cond_resched
     0.02%     0.02%  iou-wrk-3456     [kernel.vmlinux]  [k] xas_start
     0.02%     0.02%  iou-wrk-3477     [kernel.vmlinux]  [k] mark_page_accessed
     0.02%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] io_assign_current_work
     0.02%     0.02%  iou-wrk-3456     [kernel.vmlinux]  [k] update_min_vruntime
     0.02%     0.02%  iou-wrk-3438     [kernel.vmlinux]  [k] __switch_to_asm
     0.02%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.02%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] hrtimer_interrupt
     0.02%     0.02%  iou-wrk-3469     [kernel.vmlinux]  [k] put_prev_entity
     0.02%     0.01%  iou-wrk-3458     [kernel.vmlinux]  [k] update_curr
     0.02%     0.01%  iou-wrk-3453     [kernel.vmlinux]  [k] dequeue_entity
     0.02%     0.02%  iou-wrk-3455     [kernel.vmlinux]  [k] mark_page_accessed
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] ext4_file_read_iter
     0.02%     0.01%  iou-wrk-3437     [kernel.vmlinux]  [k] atime_needs_update
     0.02%     0.01%  iou-wrk-3470     [kernel.vmlinux]  [k] update_rq_clock
     0.02%     0.02%  iou-wrk-3474     [kernel.vmlinux]  [k] copy_mc_fragile
     0.02%     0.00%  iou-wrk-3474     [kernel.vmlinux]  [k] __submit_bio
     0.02%     0.00%  iou-wrk-3474     [kernel.vmlinux]  [k] pmem_do_read
     0.02%     0.00%  iou-wrk-3474     [kernel.vmlinux]  [k] pmem_submit_bio
     0.02%     0.00%  iou-wrk-3474     [kernel.vmlinux]  [k] submit_bio
     0.02%     0.00%  iou-wrk-3474     [kernel.vmlinux]  [k] submit_bio_noacct
     0.02%     0.02%  iou-wrk-3478     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.02%     0.01%  iou-wrk-3476     [kernel.vmlinux]  [k] charge_memcg
     0.02%     0.00%  iou-wrk-3476     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.02%     0.02%  iou-wrk-3444     [kernel.vmlinux]  [k] __switch_to
     0.02%     0.02%  iou-wrk-3476     [kernel.vmlinux]  [k] io_clean_op
     0.02%     0.01%  iou-wrk-3450     [kernel.vmlinux]  [k] io_assign_current_work
     0.02%     0.02%  iou-wrk-3478     [kernel.vmlinux]  [k] map_id_range_down
     0.02%     0.00%  iou-wrk-3478     [kernel.vmlinux]  [k] atime_needs_update
     0.02%     0.00%  iou-wrk-3478     [kernel.vmlinux]  [k] make_kgid
     0.02%     0.00%  iou-wrk-3478     [kernel.vmlinux]  [k] touch_atime
     0.02%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.02%     0.01%  iou-wrk-3477     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.02%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] lru_cache_add
     0.02%     0.00%  iou-wrk-3448     [kernel.vmlinux]  [k] kiocb_done
     0.02%     0.02%  iou-wrk-3462     [kernel.vmlinux]  [k] native_sched_clock
     0.02%     0.00%  iou-wrk-3462     [kernel.vmlinux]  [k] sched_clock_cpu
     0.02%     0.02%  iou-wrk-3452     [kernel.vmlinux]  [k] cpuacct_charge
     0.02%     0.02%  iou-wrk-3467     [kernel.vmlinux]  [k] dequeue_task
     0.02%     0.01%  iou-wrk-3464     [kernel.vmlinux]  [k] __cond_resched
     0.02%     0.02%  iou-wrk-3478     [kernel.vmlinux]  [k] xas_start
     0.02%     0.02%  iou-wrk-3463     [kernel.vmlinux]  [k] pick_next_entity
     0.02%     0.02%  iou-wrk-3442     [kernel.vmlinux]  [k] kfree
     0.02%     0.00%  iou-wrk-3473     [kernel.vmlinux]  [k] __io_free_req
     0.02%     0.00%  iou-wrk-3473     [kernel.vmlinux]  [k] io_wq_free_work
     0.02%     0.02%  iou-wrk-3468     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.02%     0.01%  iou-wrk-3468     [kernel.vmlinux]  [k] get_page_from_freelist
     0.02%     0.02%  iou-wrk-3467     [kernel.vmlinux]  [k] kfree
     0.02%     0.01%  iou-wrk-3479     [kernel.vmlinux]  [k] update_rq_clock
     0.02%     0.01%  iou-wrk-3452     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.02%     0.02%  iou-wrk-3442     [kernel.vmlinux]  [k] io_wq_worker_running
     0.02%     0.00%  iou-wrk-3463     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.02%     0.02%  iou-wrk-3469     [kernel.vmlinux]  [k] dequeue_task
     0.02%     0.02%  iou-wrk-3442     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.02%     0.02%  iou-wrk-3478     [kernel.vmlinux]  [k] __update_load_avg_se
     0.02%     0.00%  iou-wrk-3461     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.02%     0.01%  iou-wrk-3453     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.02%     0.00%  iou-wrk-3464     [kernel.vmlinux]  [k] io_dismantle_req
     0.02%     0.02%  iou-wrk-3457     [kernel.vmlinux]  [k] fscrypt_set_bio_crypt_ctx
     0.02%     0.02%  iou-wrk-3465     [kernel.vmlinux]  [k] update_min_vruntime
     0.02%     0.02%  iou-wrk-3441     [kernel.vmlinux]  [k] io_clean_op
     0.02%     0.02%  iou-wrk-3461     [kernel.vmlinux]  [k] cpuacct_charge
     0.02%     0.01%  iou-wrk-3461     [kernel.vmlinux]  [k] lru_cache_add
     0.02%     0.00%  iou-wrk-3461     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.02%     0.01%  iou-wrk-3463     [kernel.vmlinux]  [k] atime_needs_update
     0.02%     0.00%  iou-wrk-3463     [kernel.vmlinux]  [k] touch_atime
     0.02%     0.01%  iou-wrk-3465     [kernel.vmlinux]  [k] reweight_entity
     0.02%     0.02%  iou-wrk-3442     [kernel.vmlinux]  [k] cpuacct_charge
     0.02%     0.02%  iou-wrk-3477     [kernel.vmlinux]  [k] native_sched_clock
     0.02%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] sched_clock_cpu
     0.02%     0.02%  iou-wrk-3456     [kernel.vmlinux]  [k] __calc_delta
     0.02%     0.01%  iou-wrk-3444     [kernel.vmlinux]  [k] submit_bio_checks
     0.02%     0.02%  iou-wrk-3465     [kernel.vmlinux]  [k] iov_iter_restore
     0.02%     0.01%  iou-wrk-3442     [kernel.vmlinux]  [k] lock_timer_base
     0.02%     0.01%  iou-wrk-3443     [kernel.vmlinux]  [k] lock_timer_base
     0.02%     0.01%  iou-wrk-3460     [kernel.vmlinux]  [k] dequeue_entity
     0.02%     0.01%  iou-wrk-3477     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.02%     0.01%  iou-wrk-3440     [kernel.vmlinux]  [k] __calc_delta
     0.02%     0.01%  iou-wrk-3440     [kernel.vmlinux]  [k] del_timer_sync
     0.02%     0.02%  iou-wrk-3460     [kernel.vmlinux]  [k] iov_iter_restore
     0.02%     0.02%  iou-wrk-3458     [kernel.vmlinux]  [k] io_wq_worker_running
     0.02%     0.02%  iou-wrk-3467     [kernel.vmlinux]  [k] __calc_delta
     0.02%     0.00%  iou-wrk-3461     [kernel.vmlinux]  [k] set_next_entity
     0.02%     0.02%  iou-wrk-3477     [kernel.vmlinux]  [k] __update_load_avg_se
     0.02%     0.02%  iou-wrk-3448     [kernel.vmlinux]  [k] __switch_to_asm
     0.02%     0.02%  iou-wrk-3450     [kernel.vmlinux]  [k] dequeue_task
     0.02%     0.02%  iou-wrk-3461     [kernel.vmlinux]  [k] selinux_file_permission
     0.02%     0.00%  iou-wrk-3478     [kernel.vmlinux]  [k] del_timer_sync
     0.02%     0.00%  iou-wrk-3478     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.02%     0.01%  iou-wrk-3449     [kernel.vmlinux]  [k] put_prev_entity
     0.02%     0.01%  iou-wrk-3458     [kernel.vmlinux]  [k] atime_needs_update
     0.02%     0.00%  iou-wrk-3458     [kernel.vmlinux]  [k] touch_atime
     0.02%     0.01%  iou-wrk-3469     [kernel.vmlinux]  [k] __switch_to
     0.02%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] io_assign_current_work
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.02%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] lock_timer_base
     0.02%     0.02%  iou-wrk-3437     [kernel.vmlinux]  [k] __update_load_avg_se
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] get_nohz_timer_target
     0.02%     0.02%  iou-wrk-3462     [kernel.vmlinux]  [k] iterate_groups.isra.0
     0.02%     0.01%  iou-wrk-3466     [kernel.vmlinux]  [k] update_rq_clock
     0.02%     0.02%  iou-wrk-3442     [kernel.vmlinux]  [k] __mod_lruvec_page_state
     0.02%     0.00%  iou-wrk-3462     [kernel.vmlinux]  [k] del_timer_sync
     0.02%     0.00%  iou-wrk-3462     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.02%     0.00%  iou-wrk-3453     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.02%     0.00%  iou-wrk-3453     [kernel.vmlinux]  [k] lru_cache_add
     0.02%     0.02%  iou-wrk-3441     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] io_cqring_ev_posted
     0.02%     0.02%  iou-wrk-3448     [kernel.vmlinux]  [k] reweight_entity
     0.02%     0.00%  iou-wrk-3463     [kernel.vmlinux]  [k] ext4_map_blocks
     0.02%     0.02%  iou-wrk-3443     [kernel.vmlinux]  [k] map_id_range_down
     0.02%     0.02%  iou-wrk-3445     [kernel.vmlinux]  [k] reweight_entity
     0.02%     0.00%  iou-wrk-3442     [kernel.vmlinux]  [k] put_prev_entity
     0.02%     0.02%  iou-wrk-3439     [kernel.vmlinux]  [k] mark_page_accessed
     0.02%     0.02%  iou-wrk-3464     [kernel.vmlinux]  [k] __update_load_avg_se
     0.02%     0.02%  iou-wrk-3471     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.02%     0.02%  iou-wrk-3468     [kernel.vmlinux]  [k] __update_load_avg_se
     0.02%     0.00%  fio              [kernel.vmlinux]  [k] __fget_light
     0.02%     0.00%  iou-wrk-3467     [kernel.vmlinux]  [k] __add_to_page_cache_locked
     0.02%     0.00%  iou-wrk-3467     [kernel.vmlinux]  [k] xa_get_order
     0.02%     0.02%  iou-wrk-3437     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.02%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] io_req_complete_post
     0.02%     0.02%  iou-wrk-3441     [kernel.vmlinux]  [k] __calc_delta
     0.02%     0.02%  iou-wrk-3476     [kernel.vmlinux]  [k] __switch_to_asm
     0.02%     0.02%  iou-wrk-3440     [kernel.vmlinux]  [k] io_wq_worker_running
     0.02%     0.00%  iou-wrk-3460     [kernel.vmlinux]  [k] atime_needs_update
     0.02%     0.00%  iou-wrk-3460     [kernel.vmlinux]  [k] current_time
     0.02%     0.00%  iou-wrk-3460     [kernel.vmlinux]  [k] touch_atime
     0.02%     0.02%  iou-wrk-3476     [kernel.vmlinux]  [k] __switch_to
     0.02%     0.00%  iou-wrk-3460     [kernel.vmlinux]  [k] io_req_complete_post
     0.02%     0.00%  iou-wrk-3460     [kernel.vmlinux]  [k] kiocb_done
     0.02%     0.02%  iou-wrk-3447     [kernel.vmlinux]  [k] __calc_delta
     0.02%     0.02%  iou-wrk-3469     [kernel.vmlinux]  [k] pick_next_entity
     0.02%     0.02%  iou-wrk-3477     [kernel.vmlinux]  [k] workingset_refault
     0.02%     0.02%  iou-wrk-3469     [kernel.vmlinux]  [k] cpuacct_charge
     0.02%     0.02%  iou-wrk-3452     [kernel.vmlinux]  [k] __switch_to
     0.02%     0.02%  iou-wrk-3438     [kernel.vmlinux]  [k] native_sched_clock
     0.02%     0.00%  iou-wrk-3438     [kernel.vmlinux]  [k] sched_clock_cpu
     0.02%     0.02%  fio              [kernel.vmlinux]  [k] get_next_freq
     0.02%     0.01%  iou-wrk-3453     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] kmem_cache_alloc
     0.02%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] bio_alloc_bioset
     0.02%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] mempool_alloc
     0.02%     0.00%  iou-wrk-3462     [kernel.vmlinux]  [k] __add_to_page_cache_locked
     0.02%     0.00%  iou-wrk-3462     [kernel.vmlinux]  [k] __mem_cgroup_charge
     0.02%     0.00%  iou-wrk-3455     [kernel.vmlinux]  [k] submit_bio_checks
     0.02%     0.00%  iou-wrk-3460     [kernel.vmlinux]  [k] io_dismantle_req
     0.02%     0.02%  iou-wrk-3471     [kernel.vmlinux]  [k] __switch_to_asm
     0.02%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.02%     0.02%  iou-wrk-3477     [kernel.vmlinux]  [k] atime_needs_update
     0.02%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] touch_atime
     0.02%     0.02%  iou-wrk-3476     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.02%     0.02%  iou-wrk-3464     [kernel.vmlinux]  [k] pick_next_entity
     0.02%     0.00%  iou-wrk-3464     [kernel.vmlinux]  [k] del_timer_sync
     0.02%     0.00%  iou-wrk-3464     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.02%     0.02%  iou-wrk-3464     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.02%     0.00%  iou-wrk-3456     [kernel.vmlinux]  [k] del_timer_sync
     0.02%     0.00%  iou-wrk-3456     [kernel.vmlinux]  [k] try_to_del_timer_sync
     0.02%     0.02%  iou-wrk-3469     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.02%     0.02%  iou-wrk-3453     [kernel.vmlinux]  [k] cpuacct_charge
     0.02%     0.01%  iou-wrk-3464     [kernel.vmlinux]  [k] __add_to_page_cache_locked
     0.02%     0.02%  iou-wrk-3440     [kernel.vmlinux]  [k] cpuacct_charge
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] _raw_read_lock
     0.02%     0.02%  iou-wrk-3440     [kernel.vmlinux]  [k] __rdgsbase_inactive
     0.02%     0.02%  iou-wrk-3440     [kernel.vmlinux]  [k] pick_next_entity
     0.02%     0.00%  iou-wrk-3453     [kernel.vmlinux]  [k] io_assign_current_work
     0.02%     0.01%  iou-wrk-3479     [kernel.vmlinux]  [k] __pagevec_lru_add
     0.02%     0.00%  iou-wrk-3479     [kernel.vmlinux]  [k] lru_cache_add
     0.02%     0.02%  iou-wrk-3465     [kernel.vmlinux]  [k] dequeue_task
     0.02%     0.02%  iou-wrk-3472     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.02%     0.00%  iou-wrk-3444     [kernel.vmlinux]  [k] internal_add_timer
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] pick_next_entity
     0.02%     0.02%  iou-wrk-3444     [kernel.vmlinux]  [k] update_cfs_group
     0.02%     0.02%  iou-wrk-3474     [kernel.vmlinux]  [k] page_counter_try_charge
     0.02%     0.00%  iou-wrk-3474     [kernel.vmlinux]  [k] try_charge_memcg
     0.02%     0.01%  iou-wrk-3444     [kernel.vmlinux]  [k] percpu_counter_add_batch
     0.02%     0.01%  iou-wrk-3445     [kernel.vmlinux]  [k] io_req_complete_post
     0.02%     0.00%  iou-wrk-3445     [kernel.vmlinux]  [k] kiocb_done
     0.02%     0.01%  iou-wrk-3462     [kernel.vmlinux]  [k] psi_task_change
     0.02%     0.00%  iou-wrk-3462     [kernel.vmlinux]  [k] psi_memstall_leave
     0.02%     0.02%  iou-wrk-3467     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.02%     0.02%  iou-wrk-3437     [kernel.vmlinux]  [k] get_page_from_freelist
     0.02%     0.02%  iou-wrk-3475     [kernel.vmlinux]  [k] dequeue_task
     0.02%     0.02%  iou-wrk-3478     [kernel.vmlinux]  [k] update_cfs_group
     0.02%     0.01%  iou-wrk-3469     [kernel.vmlinux]  [k] security_file_permission
     0.02%     0.02%  iou-wrk-3469     [kernel.vmlinux]  [k] release_pages
     0.02%     0.02%  iou-wrk-3442     [kernel.vmlinux]  [k] xas_start
     0.02%     0.00%  iou-wrk-3470     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.02%     0.01%  iou-wrk-3470     [kernel.vmlinux]  [k] security_file_permission
     0.02%     0.02%  iou-wrk-3445     [kernel.vmlinux]  [k] __switch_to_asm
     0.02%     0.02%  iou-wrk-3473     [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.02%     0.02%  iou-wrk-3467     [kernel.vmlinux]  [k] pick_next_entity
     0.02%     0.00%  iou-wrk-3466     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] __wrgsbase_inactive
     0.02%     0.02%  iou-wrk-3449     [kernel.vmlinux]  [k] __cgroup_account_cputime
     0.02%     0.01%  iou-wrk-3473     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.02%     0.00%  iou-wrk-3473     [kernel.vmlinux]  [k] ext4_map_blocks
     0.02%     0.01%  iou-wrk-3457     [kernel.vmlinux]  [k] atime_needs_update
     0.02%     0.00%  iou-wrk-3457     [kernel.vmlinux]  [k] touch_atime
     0.02%     0.01%  iou-wrk-3466     [kernel.vmlinux]  [k] enqueue_timer
     0.02%     0.01%  iou-wrk-3466     [kernel.vmlinux]  [k] internal_add_timer
     0.02%     0.02%  iou-wrk-3457     [kernel.vmlinux]  [k] __next_zones_zonelist
     0.02%     0.00%  fio              [kernel.vmlinux]  [k] __task_rq_lock
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] io_clean_op
     0.02%     0.02%  iou-wrk-3472     [kernel.vmlinux]  [k] kfree
     0.02%     0.02%  iou-wrk-3473     [kernel.vmlinux]  [k] __switch_to
     0.02%     0.02%  iou-wrk-3447     [kernel.vmlinux]  [k] cpuacct_charge
     0.02%     0.02%  iou-wrk-3466     [kernel.vmlinux]  [k] mark_page_accessed
     0.02%     0.02%  iou-wrk-3467     [kernel.vmlinux]  [k] put_prev_entity
     0.02%     0.01%  iou-wrk-3447     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.02%     0.02%  iou-wrk-3447     [kernel.vmlinux]  [k] __switch_to
     0.02%     0.00%  fio              [kernel.vmlinux]  [k] __vmalloc_node_range
     0.02%     0.02%  iou-wrk-3452     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.02%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] lock_timer_base
     0.01%     0.01%  iou-wrk-3469     [kernel.vmlinux]  [k] __update_load_avg_cfs_rq
     0.01%     0.01%  fio              [kernel.vmlinux]  [k] find_idlest_group
     0.01%     0.00%  fio              [kernel.vmlinux]  [k] wake_up_new_task
     0.01%     0.01%  iou-wrk-3473     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.01%  kcompactd1       [kernel.vmlinux]  [k] load_balance
     0.01%     0.00%  kcompactd1       [kernel.vmlinux]  [k] __schedule
     0.01%     0.00%  kcompactd1       [kernel.vmlinux]  [k] kcompactd
     0.01%     0.00%  kcompactd1       [kernel.vmlinux]  [k] kthread
     0.01%     0.00%  kcompactd1       [kernel.vmlinux]  [k] newidle_balance
     0.01%     0.00%  kcompactd1       [kernel.vmlinux]  [k] pick_next_task_fair
     0.01%     0.00%  kcompactd1       [kernel.vmlinux]  [k] ret_from_fork
     0.01%     0.00%  kcompactd1       [kernel.vmlinux]  [k] schedule
     0.01%     0.00%  kcompactd1       [kernel.vmlinux]  [k] schedule_timeout
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] _nohz_idle_balance.isra.0
     0.01%     0.00%  iou-wrk-3444     [kernel.vmlinux]  [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-3444     [kernel.vmlinux]  [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-3439     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.01%     0.00%  iou-wrk-3456     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.01%     0.00%  iou-wrk-3456     [kernel.vmlinux]  [k] evict_pages
     0.01%     0.00%  iou-wrk-3456     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.01%     0.00%  iou-wrk-3456     [kernel.vmlinux]  [k] shrink_lruvec
     0.01%     0.01%  iou-wrk-3479     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3479     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3479     [kernel.vmlinux]  [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3479     [kernel.vmlinux]  [k] shrink_page_list
     0.01%     0.00%  iou-wrk-3479     [kernel.vmlinux]  [k] xas_store
     0.01%     0.01%  iou-wrk-3473     [kernel.vmlinux]  [k] lru_gen_del_page
     0.01%     0.00%  iou-wrk-3473     [kernel.vmlinux]  [k] __list_del_entry_valid
     0.01%     0.01%  iou-wrk-3469     [kernel.vmlinux]  [k] __mod_node_page_state
     0.01%     0.00%  iou-wrk-3469     [kernel.vmlinux]  [k] __mod_lruvec_state
     0.01%     0.00%  iou-wrk-3469     [kernel.vmlinux]  [k] lru_gen_del_page
     0.01%     0.00%  iou-wrk-3460     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.01%     0.01%  iou-wrk-3455     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] evict_pages
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] lru_gen_del_page
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] shrink_lruvec
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] shrink_node
     0.01%     0.00%  iou-wrk-3443     [kernel.vmlinux]  [k] try_to_free_pages
     0.01%     0.01%  iou-wrk-3437     [kernel.vmlinux]  [k] workingset_eviction
     0.01%     0.00%  iou-wrk-3439     [kernel.vmlinux]  [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-3473     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3473     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3473     [kernel.vmlinux]  [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3473     [kernel.vmlinux]  [k] shrink_page_list
     0.01%     0.00%  iou-wrk-3473     [kernel.vmlinux]  [k] xas_store
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] sysvec_call_function_single
     0.01%     0.01%  iou-wrk-3438     [kernel.vmlinux]  [k] xas_create
     0.01%     0.00%  iou-wrk-3438     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3438     [kernel.vmlinux]  [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3438     [kernel.vmlinux]  [k] xas_store
     0.01%     0.00%  iou-wrk-3463     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] enqueue_entity
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] enqueue_task_fair
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] ttwu_do_activate
     0.01%     0.01%  iou-wrk-3477     [kernel.vmlinux]  [k] xas_clear_mark
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] __alloc_pages_slowpath.constprop.0
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] __remove_mapping
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] do_try_to_free_pages
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] evict_pages
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] shrink_lruvec
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] shrink_node
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] shrink_page_list
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] try_to_free_pages
     0.01%     0.00%  iou-wrk-3477     [kernel.vmlinux]  [k] xas_init_marks
     0.01%     0.01%  iou-wrk-3472     [kernel.vmlinux]  [k] __free_one_page
     0.01%     0.00%  iou-wrk-3472     [kernel.vmlinux]  [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-3472     [kernel.vmlinux]  [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-3463     [kernel.vmlinux]  [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-3463     [kernel.vmlinux]  [k] free_unref_page_list
     0.01%     0.01%  iou-wrk-3471     [kernel.vmlinux]  [k] io_wqe_dec_running
     0.01%     0.01%  iou-wrk-3467     [kernel.vmlinux]  [k] io_wq_worker_running
     0.01%     0.00%  swapper          [kernel.vmlinux]  [k] update_blocked_averages
     0.01%     0.01%  iou-wrk-3479     [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.01%     0.00%  iou-wrk-3479     [kernel.vmlinux]  [k] hrtimer_interrupt
     0.01%     0.01%  iou-wrk-3439     [kernel.vmlinux]  [k] selinux_file_permission
     0.01%     0.00%  iou-wrk-3439     [kernel.vmlinux]  [k] security_file_permission
     0.01%     0.00%  iou-wrk-3445     [kernel.vmlinux]  [k] __softirqentry_text_start
     0.01%     0.00%  iou-wrk-3445     [kernel.vmlinux]  [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3445     [kernel.vmlinux]  [k] irq_exit_rcu
     0.01%     0.00%  iou-wrk-3445     [kernel.vmlinux]  [k] run_rebalance_domains
     0.01%     0.00%  iou-wrk-3445     [kernel.vmlinux]  [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-3445     [kernel.vmlinux]  [k] update_blocked_averages
     0.01%     0.00%  iou-wrk-3452     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.01%     0.01%  iou-wrk-3439     [kernel.vmlinux]  [k] load_new_mm_cr3
