# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 31618580708647
#
# Children      Self  Command          Shared Object         Symbol                                        
# ........  ........  ...............  ....................  ..............................................
#
     0.15%     0.00%  iou-wrk-3067     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3059     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3106     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3028     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3041     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3049     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3057     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3103     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3073     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3033     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3078     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3037     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3035     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3072     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3084     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3104     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3057     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3099     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3034     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3067     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3050     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3059     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3029     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3075     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3085     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3089     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3058     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3035     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3084     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3051     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3072     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3029     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3044     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3034     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3045     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3080     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3101     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3099     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3044     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3085     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3055     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3027     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3082     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3068     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3094     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3101     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3038     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3079     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3064     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3043     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3080     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3048     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3032     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3097     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3060     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3041     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3096     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3102     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3074     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3027     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3060     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3055     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3091     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3092     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3039     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3062     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3070     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.05%  fio              [kernel.vmlinux]      [k] update_load_avg
     0.15%     0.00%  iou-wrk-3048     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3032     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.14%  fio              [kernel.vmlinux]      [k] _raw_spin_lock
     0.15%     0.00%  iou-wrk-3104     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3041     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3094     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3077     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3096     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3091     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3087     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3088     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3039     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3097     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3077     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3030     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3028     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3073     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3049     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3086     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3070     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3028     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3031     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3104     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3058     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3106     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3051     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3049     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3076     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3061     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3078     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3056     [nd_pmem]             [k] pmem_do_read
     0.15%     0.00%  iou-wrk-3040     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3082     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3066     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3036     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3069     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3058     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3105     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3106     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3042     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3078     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3051     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3045     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3073     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3082     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3102     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3050     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3054     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.15%  iou-wrk-3056     [kernel.vmlinux]      [k] copy_mc_fragile
     0.15%     0.00%  iou-wrk-3079     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3068     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3043     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3083     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3089     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3102     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3071     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3038     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3068     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3079     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3046     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3037     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3050     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3103     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3064     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3065     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3090     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3045     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3053     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3030     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3047     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3063     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3062     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3033     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3088     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3064     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3043     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3038     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3089     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3031     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3100     [nd_pmem]             [k] pmem_do_read
     0.15%     0.00%  iou-wrk-3093     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3057     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3087     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3059     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3088     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3031     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3030     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3062     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3066     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3076     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3034     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3087     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3067     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.15%  iou-wrk-3100     [kernel.vmlinux]      [k] copy_mc_fragile
     0.15%     0.00%  iou-wrk-3061     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3081     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3086     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3029     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3035     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3066     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3083     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3098     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3085     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3055     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3084     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3042     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3086     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3076     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3072     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3099     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3095     [kernel.vmlinux]      [k] submit_bio
     0.15%     0.00%  iou-wrk-3060     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3061     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3083     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3101     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3094     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3042     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3093     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3044     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3065     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3048     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3075     [nd_pmem]             [k] pmem_do_read
     0.15%     0.00%  iou-wrk-3065     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3096     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3097     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3071     [kernel.vmlinux]      [k] submit_bio_noacct
     0.15%     0.00%  iou-wrk-3093     [kernel.vmlinux]      [k] __submit_bio
     0.15%     0.00%  iou-wrk-3032     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3027     [nd_pmem]             [k] pmem_submit_bio
     0.15%     0.00%  iou-wrk-3028     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.14%  iou-wrk-3075     [kernel.vmlinux]      [k] copy_mc_fragile
     0.14%     0.00%  iou-wrk-3041     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3081     [kernel.vmlinux]      [k] submit_bio_noacct
     0.14%     0.00%  iou-wrk-3050     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3071     [kernel.vmlinux]      [k] __submit_bio
     0.14%     0.00%  iou-wrk-3095     [kernel.vmlinux]      [k] submit_bio_noacct
     0.14%     0.00%  iou-wrk-3080     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3069     [nd_pmem]             [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3074     [nd_pmem]             [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3049     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3081     [kernel.vmlinux]      [k] __submit_bio
     0.14%     0.00%  iou-wrk-3078     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3104     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3091     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3039     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3051     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3105     [nd_pmem]             [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3106     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3077     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3095     [kernel.vmlinux]      [k] __submit_bio
     0.14%     0.00%  iou-wrk-3058     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.14%  iou-wrk-3105     [kernel.vmlinux]      [k] copy_mc_fragile
     0.14%     0.14%  iou-wrk-3069     [kernel.vmlinux]      [k] copy_mc_fragile
     0.14%     0.14%  iou-wrk-3074     [kernel.vmlinux]      [k] copy_mc_fragile
     0.14%     0.00%  iou-wrk-3036     [nd_pmem]             [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3098     [kernel.vmlinux]      [k] submit_bio_noacct
     0.14%     0.00%  iou-wrk-3079     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3073     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3092     [nd_pmem]             [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3070     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3054     [nd_pmem]             [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3098     [kernel.vmlinux]      [k] __submit_bio
     0.14%     0.00%  iou-wrk-3068     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3082     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3045     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.14%  iou-wrk-3092     [kernel.vmlinux]      [k] copy_mc_fragile
     0.14%     0.14%  iou-wrk-3054     [kernel.vmlinux]      [k] copy_mc_fragile
     0.14%     0.00%  iou-wrk-3047     [nd_pmem]             [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3040     [nd_pmem]             [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3102     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.14%  iou-wrk-3036     [kernel.vmlinux]      [k] copy_mc_fragile
     0.14%     0.00%  iou-wrk-3053     [nd_pmem]             [k] pmem_do_read
     0.14%     0.14%  iou-wrk-3047     [kernel.vmlinux]      [k] copy_mc_fragile
     0.14%     0.00%  iou-wrk-3031     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3046     [nd_pmem]             [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3059     [nd_pmem]             [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3064     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.14%  iou-wrk-3040     [kernel.vmlinux]      [k] copy_mc_fragile
     0.14%     0.00%  iou-wrk-3033     [nd_pmem]             [k] pmem_do_read
     0.14%     0.14%  iou-wrk-3053     [kernel.vmlinux]      [k] copy_mc_fragile
     0.14%     0.00%  iou-wrk-3043     [nd_pmem]             [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3063     [nd_pmem]             [k] pmem_do_read
