# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 32050145111127
#
# Children      Self  Command          Shared Object       Symbol                                        
# ........  ........  ...............  ..................  ..............................................
#
     1.14%     0.00%  iou-wrk-3295     [kernel.vmlinux]    [k] io_issue_sqe
     1.14%     0.00%  iou-wrk-3320     [kernel.vmlinux]    [k] io_wqe_worker
     1.14%     0.00%  iou-wrk-3320     [kernel.vmlinux]    [k] ret_from_fork
     1.14%     0.01%  iou-wrk-3273     [kernel.vmlinux]    [k] io_worker_handle_work
     1.14%     0.00%  iou-wrk-3288     [kernel.vmlinux]    [k] io_wq_submit_work
     1.14%     0.00%  iou-wrk-3295     [kernel.vmlinux]    [k] io_read
     1.14%     0.00%  iou-wrk-3301     [kernel.vmlinux]    [k] io_wq_submit_work
     1.14%     0.01%  iou-wrk-3325     [kernel.vmlinux]    [k] io_worker_handle_work
     1.14%     0.01%  iou-wrk-3271     [kernel.vmlinux]    [k] filemap_read
     1.14%     0.00%  iou-wrk-3316     [kernel.vmlinux]    [k] io_wq_submit_work
     1.14%     0.00%  iou-wrk-3288     [kernel.vmlinux]    [k] io_issue_sqe
     1.14%     0.01%  iou-wrk-3298     [kernel.vmlinux]    [k] io_worker_handle_work
     1.14%     0.00%  iou-wrk-3285     [kernel.vmlinux]    [k] io_wq_submit_work
     1.14%     0.01%  iou-wrk-3299     [kernel.vmlinux]    [k] io_worker_handle_work
     1.14%     0.00%  iou-wrk-3317     [kernel.vmlinux]    [k] io_worker_handle_work
     1.14%     0.01%  iou-wrk-3282     [kernel.vmlinux]    [k] io_worker_handle_work
     1.14%     0.01%  iou-wrk-3329     [kernel.vmlinux]    [k] filemap_read
     1.14%     0.00%  iou-wrk-3301     [kernel.vmlinux]    [k] io_issue_sqe
     1.14%     0.00%  iou-wrk-3316     [kernel.vmlinux]    [k] io_issue_sqe
     1.14%     0.01%  iou-wrk-3293     [kernel.vmlinux]    [k] filemap_read
     1.14%     0.00%  iou-wrk-3288     [kernel.vmlinux]    [k] io_read
     1.14%     0.01%  iou-wrk-3346     [kernel.vmlinux]    [k] io_worker_handle_work
     1.14%     0.00%  iou-wrk-3285     [kernel.vmlinux]    [k] io_issue_sqe
     1.14%     0.00%  iou-wrk-3309     [kernel.vmlinux]    [k] io_wq_submit_work
     1.14%     0.00%  iou-wrk-3301     [kernel.vmlinux]    [k] io_read
     1.14%     0.00%  iou-wrk-3316     [kernel.vmlinux]    [k] io_read
     1.14%     0.00%  iou-wrk-3337     [kernel.vmlinux]    [k] io_wq_submit_work
     1.14%     0.00%  iou-wrk-3285     [kernel.vmlinux]    [k] io_read
     1.14%     0.00%  iou-wrk-3275     [kernel.vmlinux]    [k] io_wq_submit_work
     1.13%     0.00%  iou-wrk-3309     [kernel.vmlinux]    [k] io_issue_sqe
     1.13%     0.01%  iou-wrk-3315     [kernel.vmlinux]    [k] filemap_read
     1.13%     0.00%  iou-wrk-3306     [kernel.vmlinux]    [k] io_wq_submit_work
     1.13%     0.00%  iou-wrk-3337     [kernel.vmlinux]    [k] io_issue_sqe
     1.13%     0.00%  iou-wrk-3309     [kernel.vmlinux]    [k] io_read
     1.13%     0.00%  iou-wrk-3275     [kernel.vmlinux]    [k] io_issue_sqe
     1.13%     0.00%  iou-wrk-3337     [kernel.vmlinux]    [k] io_read
     1.13%     0.00%  iou-wrk-3275     [kernel.vmlinux]    [k] io_read
     1.13%     0.00%  iou-wrk-3306     [kernel.vmlinux]    [k] io_issue_sqe
     1.13%     0.00%  iou-wrk-3327     [kernel.vmlinux]    [k] io_wq_submit_work
     1.13%     0.01%  iou-wrk-3269     [kernel.vmlinux]    [k] io_worker_handle_work
     1.13%     0.01%  iou-wrk-3290     [kernel.vmlinux]    [k] io_worker_handle_work
     1.13%     0.01%  iou-wrk-3345     [kernel.vmlinux]    [k] filemap_read
     1.13%     0.00%  iou-wrk-3306     [kernel.vmlinux]    [k] io_read
     1.13%     0.00%  kswapd0          [kernel.vmlinux]    [k] kswapd
     1.13%     0.00%  kswapd0          [kernel.vmlinux]    [k] kthread
     1.13%     0.00%  kswapd0          [kernel.vmlinux]    [k] ret_from_fork
     1.13%     0.00%  kswapd0          [kernel.vmlinux]    [k] balance_pgdat
     1.13%     0.00%  kswapd0          [kernel.vmlinux]    [k] shrink_node
     1.13%     0.00%  iou-wrk-3334     [kernel.vmlinux]    [k] io_wqe_worker
     1.13%     0.00%  iou-wrk-3334     [kernel.vmlinux]    [k] ret_from_fork
     1.13%     0.00%  iou-wrk-3327     [kernel.vmlinux]    [k] io_issue_sqe
     1.13%     0.00%  iou-wrk-3341     [kernel.vmlinux]    [k] io_wqe_worker
     1.13%     0.00%  iou-wrk-3341     [kernel.vmlinux]    [k] ret_from_fork
     1.13%     0.01%  iou-wrk-3326     [kernel.vmlinux]    [k] filemap_read
     1.13%     0.00%  kswapd0          [kernel.vmlinux]    [k] shrink_lruvec
     1.13%     0.00%  iou-wrk-3327     [kernel.vmlinux]    [k] io_read
     1.13%     0.00%  iou-wrk-3291     [kernel.vmlinux]    [k] io_worker_handle_work
     1.13%     0.01%  iou-wrk-3339     [kernel.vmlinux]    [k] filemap_read
     1.13%     0.01%  iou-wrk-3264     [kernel.vmlinux]    [k] filemap_read
     1.13%     0.01%  iou-wrk-3294     [kernel.vmlinux]    [k] filemap_read
     1.13%     0.01%  iou-wrk-3286     [kernel.vmlinux]    [k] filemap_read
     1.13%     0.00%  iou-wrk-3323     [kernel.vmlinux]    [k] io_wq_submit_work
     1.13%     0.01%  iou-wrk-3310     [kernel.vmlinux]    [k] io_worker_handle_work
     1.13%     0.00%  iou-wrk-3313     [kernel.vmlinux]    [k] io_wqe_worker
     1.13%     0.00%  iou-wrk-3313     [kernel.vmlinux]    [k] ret_from_fork
     1.13%     0.00%  iou-wrk-3333     [kernel.vmlinux]    [k] io_wq_submit_work
     1.13%     0.00%  iou-wrk-3323     [kernel.vmlinux]    [k] io_issue_sqe
     1.13%     0.00%  iou-wrk-3318     [kernel.vmlinux]    [k] io_worker_handle_work
     1.13%     0.00%  iou-wrk-3311     [kernel.vmlinux]    [k] io_wq_submit_work
     1.13%     0.00%  iou-wrk-3267     [kernel.vmlinux]    [k] io_wq_submit_work
     1.13%     0.00%  iou-wrk-3292     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3323     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3333     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3287     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3267     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.01%  iou-wrk-3344     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3292     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3266     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3333     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3311     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.01%  iou-wrk-3270     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.01%  iou-wrk-3277     [kernel.vmlinux]    [k] io_worker_handle_work
     1.12%     0.00%  iou-wrk-3276     [kernel.vmlinux]    [k] io_worker_handle_work
     1.12%     0.00%  iou-wrk-3281     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3292     [kernel.vmlinux]    [k] io_read
     1.12%     0.01%  iou-wrk-3283     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3267     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3287     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3274     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3284     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3311     [kernel.vmlinux]    [k] io_read
     1.12%     0.01%  iou-wrk-3289     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3266     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.01%  iou-wrk-3319     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.01%  iou-wrk-3342     [kernel.vmlinux]    [k] io_worker_handle_work
     1.12%     0.00%  iou-wrk-3274     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3287     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3284     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3265     [kernel.vmlinux]    [k] io_worker_handle_work
     1.12%     0.00%  iou-wrk-3266     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3281     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3284     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3274     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3322     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3305     [kernel.vmlinux]    [k] io_worker_handle_work
     1.12%     0.01%  iou-wrk-3302     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3308     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3281     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3322     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3321     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3296     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3332     [kernel.vmlinux]    [k] io_worker_handle_work
     1.12%     0.01%  iou-wrk-3300     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3331     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3273     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3330     [kernel.vmlinux]    [k] io_worker_handle_work
     1.12%     0.01%  iou-wrk-3304     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3322     [kernel.vmlinux]    [k] io_read
     1.12%     0.01%  iou-wrk-3324     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3335     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3321     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3268     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3308     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.01%  iou-wrk-3340     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3273     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.01%  iou-wrk-3338     [kernel.vmlinux]    [k] io_worker_handle_work
     1.12%     0.00%  iou-wrk-3296     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3336     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3308     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3331     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.01%  iou-wrk-3343     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3335     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3321     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3273     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3268     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.00%  iou-wrk-3296     [kernel.vmlinux]    [k] io_read
     1.12%     0.01%  iou-wrk-3303     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3317     [kernel.vmlinux]    [k] io_wq_submit_work
     1.12%     0.00%  iou-wrk-3336     [kernel.vmlinux]    [k] io_issue_sqe
     1.12%     0.01%  iou-wrk-3272     [kernel.vmlinux]    [k] filemap_read
     1.12%     0.00%  iou-wrk-3335     [kernel.vmlinux]    [k] io_read
     1.12%     0.00%  iou-wrk-3268     [kernel.vmlinux]    [k] io_read
     1.11%     0.01%  iou-wrk-3288     [kernel.vmlinux]    [k] filemap_read
     1.11%     0.00%  iou-wrk-3331     [kernel.vmlinux]    [k] io_read
     1.11%     0.00%  iou-wrk-3317     [kernel.vmlinux]    [k] io_issue_sqe
     1.11%     0.00%  iou-wrk-3325     [kernel.vmlinux]    [k] io_wq_submit_work
     1.11%     0.00%  iou-wrk-3336     [kernel.vmlinux]    [k] io_read
     1.11%     0.01%  iou-wrk-3295     [kernel.vmlinux]    [k] filemap_read
     1.11%     0.00%  iou-wrk-3282     [kernel.vmlinux]    [k] io_wq_submit_work
     1.11%     0.00%  iou-wrk-3317     [kernel.vmlinux]    [k] io_read
     1.11%     0.00%  iou-wrk-3325     [kernel.vmlinux]    [k] io_issue_sqe
     1.11%     0.00%  iou-wrk-3298     [kernel.vmlinux]    [k] io_wq_submit_work
     1.11%     0.01%  iou-wrk-3285     [kernel.vmlinux]    [k] filemap_read
     1.11%     0.01%  iou-wrk-3301     [kernel.vmlinux]    [k] filemap_read
     1.11%     0.00%  iou-wrk-3282     [kernel.vmlinux]    [k] io_issue_sqe
     1.11%     0.01%  iou-wrk-3316     [kernel.vmlinux]    [k] filemap_read
     1.11%     0.00%  iou-wrk-3299     [kernel.vmlinux]    [k] io_wq_submit_work
     1.11%     0.01%  iou-wrk-3309     [kernel.vmlinux]    [k] filemap_read
     1.11%     0.00%  iou-wrk-3325     [kernel.vmlinux]    [k] io_read
     1.11%     0.00%  iou-wrk-3346     [kernel.vmlinux]    [k] io_wq_submit_work
     1.11%     0.00%  iou-wrk-3282     [kernel.vmlinux]    [k] io_read
     1.11%     0.00%  iou-wrk-3298     [kernel.vmlinux]    [k] io_issue_sqe
     1.11%     0.00%  iou-wrk-3299     [kernel.vmlinux]    [k] io_issue_sqe
     1.11%     0.00%  iou-wrk-3298     [kernel.vmlinux]    [k] io_read
     1.11%     0.00%  iou-wrk-3297     [kernel.vmlinux]    [k] io_worker_handle_work
     1.11%     0.00%  iou-wrk-3299     [kernel.vmlinux]    [k] io_read
     1.11%     0.00%  iou-wrk-3346     [kernel.vmlinux]    [k] io_issue_sqe
     1.11%     0.01%  iou-wrk-3306     [kernel.vmlinux]    [k] filemap_read
     1.11%     0.00%  iou-wrk-3269     [kernel.vmlinux]    [k] io_wq_submit_work
     1.11%     0.00%  iou-wrk-3290     [kernel.vmlinux]    [k] io_wq_submit_work
     1.11%     0.01%  iou-wrk-3275     [kernel.vmlinux]    [k] filemap_read
     1.11%     0.00%  iou-wrk-3346     [kernel.vmlinux]    [k] io_read
     1.11%     0.00%  iou-wrk-3280     [kernel.vmlinux]    [k] io_worker_handle_work
     1.11%     0.00%  iou-wrk-3291     [kernel.vmlinux]    [k] io_wq_submit_work
     1.11%     0.01%  iou-wrk-3337     [kernel.vmlinux]    [k] filemap_read
     1.11%     0.00%  iou-wrk-3269     [kernel.vmlinux]    [k] io_issue_sqe
     1.11%     0.01%  iou-wrk-3327     [kernel.vmlinux]    [k] filemap_read
     1.11%     0.00%  iou-wrk-3290     [kernel.vmlinux]    [k] io_issue_sqe
     1.11%     0.00%  iou-wrk-3291     [kernel.vmlinux]    [k] io_issue_sqe
     1.11%     0.00%  iou-wrk-3269     [kernel.vmlinux]    [k] io_read
     1.11%     0.04%  fio              [kernel.vmlinux]    [k] try_to_wake_up
     1.11%     0.00%  iou-wrk-3318     [kernel.vmlinux]    [k] io_wq_submit_work
     1.11%     0.00%  iou-wrk-3291     [kernel.vmlinux]    [k] io_read
     1.11%     0.00%  iou-wrk-3290     [kernel.vmlinux]    [k] io_read
     1.10%     0.00%  iou-wrk-3318     [kernel.vmlinux]    [k] io_issue_sqe
     1.10%     0.01%  iou-wrk-3292     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.00%  iou-wrk-3318     [kernel.vmlinux]    [k] io_read
     1.10%     0.00%  iou-wrk-3310     [kernel.vmlinux]    [k] io_wq_submit_work
     1.10%     0.01%  iou-wrk-3267     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.01%  iou-wrk-3323     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.00%  iou-wrk-3310     [kernel.vmlinux]    [k] io_issue_sqe
     1.10%     0.01%  iou-wrk-3333     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.01%  iou-wrk-3334     [kernel.vmlinux]    [k] io_worker_handle_work
     1.10%     0.01%  iou-wrk-3284     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.00%  iou-wrk-3265     [kernel.vmlinux]    [k] io_wq_submit_work
     1.10%     0.00%  iou-wrk-3276     [kernel.vmlinux]    [k] io_wq_submit_work
     1.10%     0.00%  iou-wrk-3310     [kernel.vmlinux]    [k] io_read
     1.10%     0.00%  iou-wrk-3342     [kernel.vmlinux]    [k] io_wq_submit_work
     1.10%     0.00%  iou-wrk-3265     [kernel.vmlinux]    [k] io_issue_sqe
     1.10%     0.00%  iou-wrk-3277     [kernel.vmlinux]    [k] io_wq_submit_work
     1.10%     0.01%  iou-wrk-3341     [kernel.vmlinux]    [k] io_worker_handle_work
     1.10%     0.00%  iou-wrk-3276     [kernel.vmlinux]    [k] io_issue_sqe
     1.10%     0.00%  iou-wrk-3342     [kernel.vmlinux]    [k] io_issue_sqe
     1.10%     0.00%  iou-wrk-3265     [kernel.vmlinux]    [k] io_read
     1.10%     0.01%  iou-wrk-3287     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.00%  iou-wrk-3277     [kernel.vmlinux]    [k] io_issue_sqe
     1.10%     0.00%  iou-wrk-3330     [kernel.vmlinux]    [k] io_wq_submit_work
     1.10%     0.00%  iou-wrk-3305     [kernel.vmlinux]    [k] io_wq_submit_work
     1.10%     0.00%  iou-wrk-3342     [kernel.vmlinux]    [k] io_read
     1.10%     0.01%  iou-wrk-3311     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.00%  iou-wrk-3276     [kernel.vmlinux]    [k] io_read
     1.10%     0.01%  iou-wrk-3281     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.00%  iou-wrk-3332     [kernel.vmlinux]    [k] io_wq_submit_work
     1.10%     0.01%  iou-wrk-3273     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.00%  iou-wrk-3277     [kernel.vmlinux]    [k] io_read
     1.10%     0.00%  iou-wrk-3305     [kernel.vmlinux]    [k] io_issue_sqe
     1.10%     0.00%  iou-wrk-3332     [kernel.vmlinux]    [k] io_issue_sqe
     1.10%     0.00%  iou-wrk-3330     [kernel.vmlinux]    [k] io_issue_sqe
     1.10%     0.01%  iou-wrk-3322     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.01%  iou-wrk-3321     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.00%  iou-wrk-3338     [kernel.vmlinux]    [k] io_wq_submit_work
     1.10%     0.01%  iou-wrk-3296     [kernel.vmlinux]    [k] filemap_read
     1.10%     0.00%  iou-wrk-3332     [kernel.vmlinux]    [k] io_read
     1.10%     0.00%  iou-wrk-3305     [kernel.vmlinux]    [k] io_read
     1.09%     0.00%  iou-wrk-3330     [kernel.vmlinux]    [k] io_read
     1.09%     0.01%  iou-wrk-3266     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.00%  iou-wrk-3320     [kernel.vmlinux]    [k] io_worker_handle_work
     1.09%     0.01%  iou-wrk-3274     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.01%  iou-wrk-3308     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.00%  iou-wrk-3338     [kernel.vmlinux]    [k] io_issue_sqe
     1.09%     0.01%  iou-wrk-3268     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.01%  iou-wrk-3336     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.01%  iou-wrk-3317     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.00%  iou-wrk-3338     [kernel.vmlinux]    [k] io_read
     1.09%     0.01%  iou-wrk-3282     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.01%  iou-wrk-3335     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.01%  iou-wrk-3325     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.01%  iou-wrk-3331     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.00%  iou-wrk-3280     [kernel.vmlinux]    [k] io_wq_submit_work
     1.09%     0.00%  iou-wrk-3297     [kernel.vmlinux]    [k] io_wq_submit_work
     1.09%     0.00%  iou-wrk-3297     [kernel.vmlinux]    [k] io_issue_sqe
     1.09%     0.00%  iou-wrk-3280     [kernel.vmlinux]    [k] io_issue_sqe
     1.09%     0.01%  iou-wrk-3298     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.00%  iou-wrk-3297     [kernel.vmlinux]    [k] io_read
     1.09%     0.00%  iou-wrk-3313     [kernel.vmlinux]    [k] io_worker_handle_work
     1.09%     0.00%  iou-wrk-3280     [kernel.vmlinux]    [k] io_read
     1.09%     0.01%  iou-wrk-3299     [kernel.vmlinux]    [k] filemap_read
     1.09%     0.01%  iou-wrk-3291     [kernel.vmlinux]    [k] filemap_read
     1.08%     0.01%  iou-wrk-3269     [kernel.vmlinux]    [k] filemap_read
     1.08%     0.01%  iou-wrk-3290     [kernel.vmlinux]    [k] filemap_read
     1.08%     0.01%  iou-wrk-3346     [kernel.vmlinux]    [k] filemap_read
     1.08%     0.01%  iou-wrk-3318     [kernel.vmlinux]    [k] filemap_read
     1.08%     0.00%  iou-wrk-3334     [kernel.vmlinux]    [k] io_wq_submit_work
     1.08%     0.00%  iou-wrk-3334     [kernel.vmlinux]    [k] io_issue_sqe
     1.08%     0.00%  iou-wrk-3334     [kernel.vmlinux]    [k] io_read
     1.08%     0.01%  iou-wrk-3342     [kernel.vmlinux]    [k] filemap_read
     1.08%     0.00%  iou-wrk-3341     [kernel.vmlinux]    [k] io_wq_submit_work
     1.08%     0.01%  iou-wrk-3265     [kernel.vmlinux]    [k] filemap_read
     1.08%     0.01%  iou-wrk-3276     [kernel.vmlinux]    [k] filemap_read
     1.08%     0.00%  iou-wrk-3341     [kernel.vmlinux]    [k] io_issue_sqe
     1.08%     0.01%  iou-wrk-3332     [kernel.vmlinux]    [k] filemap_read
     1.08%     0.01%  iou-wrk-3310     [kernel.vmlinux]    [k] filemap_read
     1.08%     0.00%  iou-wrk-3341     [kernel.vmlinux]    [k] io_read
     1.07%     0.00%  iou-wrk-3320     [kernel.vmlinux]    [k] io_wq_submit_work
     1.07%     0.01%  iou-wrk-3330     [kernel.vmlinux]    [k] filemap_read
     1.07%     0.01%  iou-wrk-3305     [kernel.vmlinux]    [k] filemap_read
     1.07%     0.01%  iou-wrk-3338     [kernel.vmlinux]    [k] filemap_read
     1.07%     0.01%  iou-wrk-3277     [kernel.vmlinux]    [k] filemap_read
     1.07%     0.00%  iou-wrk-3320     [kernel.vmlinux]    [k] io_issue_sqe
     1.07%     0.00%  iou-wrk-3320     [kernel.vmlinux]    [k] io_read
     1.07%     0.01%  iou-wrk-3280     [kernel.vmlinux]    [k] filemap_read
     1.07%     0.01%  iou-wrk-3297     [kernel.vmlinux]    [k] filemap_read
     1.06%     0.00%  iou-wrk-3313     [kernel.vmlinux]    [k] io_wq_submit_work
     1.06%     0.00%  iou-wrk-3313     [kernel.vmlinux]    [k] io_issue_sqe
     1.06%     0.00%  iou-wrk-3313     [kernel.vmlinux]    [k] io_read
     1.06%     0.01%  iou-wrk-3334     [kernel.vmlinux]    [k] filemap_read
     1.05%     0.01%  iou-wrk-3341     [kernel.vmlinux]    [k] filemap_read
     1.05%     0.01%  iou-wrk-3320     [kernel.vmlinux]    [k] filemap_read
     1.04%     0.01%  iou-wrk-3313     [kernel.vmlinux]    [k] filemap_read
     0.97%     0.00%  iou-wrk-3312     [kernel.vmlinux]    [k] filemap_get_pages
     0.97%     0.00%  iou-wrk-3328     [kernel.vmlinux]    [k] filemap_get_pages
     0.96%     0.00%  iou-wrk-3293     [kernel.vmlinux]    [k] filemap_get_pages
