# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 11K of event 'cycles'
# Event count (approx.): 2349040424760
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.16%     0.07%  fio              [kernel.vmlinux]  [k] io_import_iovec
     0.16%     0.03%  iou-wrk-3011     [kernel.vmlinux]  [k] _raw_spin_lock
     0.16%     0.15%  fio              [kernel.vmlinux]  [k] set_next_buddy
     0.16%     0.16%  iou-wrk-2994     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.16%     0.16%  iou-wrk-3004     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.16%     0.00%  iou-wrk-2997     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.15%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] read_pages
     0.15%     0.01%  iou-wrk-2979     [kernel.vmlinux]  [k] copyout
     0.15%     0.00%  iou-wrk-2979     [kernel.vmlinux]  [k] copy_page_to_iter
     0.15%     0.02%  swapper          [kernel.vmlinux]  [k] psi_task_switch
     0.15%     0.05%  iou-wrk-2995     [kernel.vmlinux]  [k] _raw_spin_lock
     0.15%     0.02%  iou-wrk-2989     [kernel.vmlinux]  [k] _raw_spin_lock
     0.15%     0.00%  iou-wrk-3008     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3008     [kernel.vmlinux]  [k] read_pages
     0.15%     0.00%  iou-wrk-2984     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-2984     [kernel.vmlinux]  [k] read_pages
     0.15%     0.00%  iou-wrk-2987     [kernel.vmlinux]  [k] submit_bio
     0.15%     0.00%  iou-wrk-2994     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-2994     [kernel.vmlinux]  [k] read_pages
     0.15%     0.06%  iou-wrk-3007     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.15%     0.15%  iou-wrk-3000     [kernel.vmlinux]  [k] xas_load
     0.15%     0.01%  iou-wrk-3010     [kernel.vmlinux]  [k] copyout
     0.15%     0.00%  iou-wrk-3010     [kernel.vmlinux]  [k] copy_page_to_iter
     0.15%     0.02%  iou-wrk-3015     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3015     [kernel.vmlinux]  [k] read_pages
     0.15%     0.00%  iou-wrk-2995     [kernel.vmlinux]  [k] copy_page_to_iter
     0.15%     0.03%  iou-wrk-2992     [kernel.vmlinux]  [k] _raw_spin_lock
     0.15%     0.15%  iou-wrk-3016     [kernel.vmlinux]  [k] xas_load
     0.15%     0.07%  iou-wrk-2992     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.15%     0.01%  iou-wrk-3000     [kernel.vmlinux]  [k] submit_bio_noacct
     0.15%     0.14%  iou-wrk-2995     [kernel.vmlinux]  [k] xas_load
     0.15%     0.03%  iou-wrk-2995     [kernel.vmlinux]  [k] pick_next_task_fair
     0.15%     0.15%  iou-wrk-3008     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.15%     0.05%  iou-wrk-3012     [kernel.vmlinux]  [k] _raw_spin_lock
     0.15%     0.06%  iou-wrk-2978     [kernel.vmlinux]  [k] _raw_spin_lock
     0.15%     0.00%  iou-wrk-2985     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.15%     0.15%  iou-wrk-2979     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.15%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] submit_bio
     0.15%     0.15%  iou-wrk-2984     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.15%     0.00%  iou-wrk-3011     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-3011     [kernel.vmlinux]  [k] read_pages
     0.15%     0.01%  iou-wrk-3005     [kernel.vmlinux]  [k] page_cache_ra_unbounded
     0.15%     0.02%  iou-wrk-3014     [kernel.vmlinux]  [k] copy_page_to_iter
     0.15%     0.00%  iou-wrk-2990     [kernel.vmlinux]  [k] read_pages
     0.15%     0.15%  iou-wrk-2988     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.15%     0.15%  iou-wrk-3010     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.15%     0.06%  iou-wrk-2990     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.15%     0.00%  iou-wrk-2991     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.15%     0.00%  iou-wrk-2991     [kernel.vmlinux]  [k] read_pages
     0.15%     0.02%  iou-wrk-2978     [kernel.vmlinux]  [k] pick_next_task_fair
     0.14%     0.14%  iou-wrk-2995     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.14%     0.00%  iou-wrk-2995     [kernel.vmlinux]  [k] copyout
     0.14%     0.02%  kswapd0          [kernel.vmlinux]  [k] free_unref_page_list
     0.14%     0.14%  iou-wrk-3017     [kernel.vmlinux]  [k] copy_mc_fragile
     0.14%     0.00%  iou-wrk-3017     [kernel.vmlinux]  [k] pmem_do_read
     0.14%     0.00%  iou-wrk-3017     [kernel.vmlinux]  [k] pmem_submit_bio
     0.14%     0.00%  iou-wrk-3000     [kernel.vmlinux]  [k] __submit_bio
     0.14%     0.00%  iou-wrk-3000     [kernel.vmlinux]  [k] pmem_submit_bio
     0.14%     0.02%  iou-wrk-3014     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.14%     0.14%  iou-wrk-3009     [kernel.vmlinux]  [k] xas_load
     0.14%     0.14%  iou-wrk-2991     [kernel.vmlinux]  [k] xas_load
     0.14%     0.00%  iou-wrk-3009     [kernel.vmlinux]  [k] submit_bio
     0.14%     0.14%  iou-wrk-2983     [kernel.vmlinux]  [k] xas_load
     0.14%     0.14%  iou-wrk-3014     [kernel.vmlinux]  [k] xas_load
     0.14%     0.14%  iou-wrk-2981     [kernel.vmlinux]  [k] xas_load
     0.14%     0.00%  iou-wrk-2982     [kernel.vmlinux]  [k] read_pages
     0.14%     0.02%  iou-wrk-2990     [kernel.vmlinux]  [k] psi_task_switch
     0.14%     0.00%  iou-wrk-2978     [kernel.vmlinux]  [k] read_pages
     0.14%     0.13%  fio              [kernel.vmlinux]  [k] __list_add_valid
     0.14%     0.12%  fio              [kernel.vmlinux]  [k] __enqueue_entity
     0.14%     0.00%  iou-wrk-2986     [kernel.vmlinux]  [k] pmem_submit_bio
     0.14%     0.14%  iou-wrk-2997     [kernel.vmlinux]  [k] xas_load
     0.14%     0.04%  iou-wrk-3002     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.14%     0.14%  iou-wrk-2989     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.14%     0.00%  iou-wrk-3008     [kernel.vmlinux]  [k] submit_bio
     0.14%     0.00%  iou-wrk-2984     [kernel.vmlinux]  [k] submit_bio
     0.14%     0.00%  iou-wrk-2998     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.14%     0.00%  iou-wrk-2998     [kernel.vmlinux]  [k] read_pages
     0.14%     0.14%  iou-wrk-3015     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.14%     0.01%  iou-wrk-2990     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.14%     0.00%  iou-wrk-2987     [kernel.vmlinux]  [k] dequeue_task_fair
     0.14%     0.13%  iou-wrk-3006     [kernel.vmlinux]  [k] xas_load
     0.14%     0.05%  iou-wrk-3011     [kernel.vmlinux]  [k] filemap_get_read_batch
     0.14%     0.01%  iou-wrk-2989     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.14%     0.00%  iou-wrk-2989     [kernel.vmlinux]  [k] read_pages
     0.14%     0.14%  iou-wrk-2994     [kernel.vmlinux]  [k] xas_load
     0.14%     0.00%  iou-wrk-3011     [kernel.vmlinux]  [k] submit_bio
     0.14%     0.02%  iou-wrk-3013     [kernel.vmlinux]  [k] copy_page_to_iter
     0.14%     0.02%  iou-wrk-2986     [kernel.vmlinux]  [k] dequeue_task_fair
     0.14%     0.14%  iou-wrk-3003     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.14%     0.00%  iou-wrk-2982     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.14%     0.03%  iou-wrk-2993     [kernel.vmlinux]  [k] psi_task_switch
     0.13%     0.05%  iou-wrk-3007     [kernel.vmlinux]  [k] pick_next_task_fair
     0.13%     0.13%  iou-wrk-3011     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.13%     0.11%  fio              [kernel.vmlinux]  [k] update_min_vruntime
     0.13%     0.01%  fio              [kernel.vmlinux]  [k] __hrtimer_run_queues
     0.13%     0.00%  fio              [kernel.vmlinux]  [k] __sysvec_apic_timer_interrupt
     0.13%     0.00%  fio              [kernel.vmlinux]  [k] hrtimer_interrupt
     0.13%     0.00%  iou-wrk-2978     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.13%     0.11%  fio              [kernel.vmlinux]  [k] wakeup_preempt_entity.isra.0
     0.13%     0.03%  iou-wrk-2982     [kernel.vmlinux]  [k] psi_task_switch
     0.13%     0.05%  iou-wrk-3001     [kernel.vmlinux]  [k] _raw_spin_lock
     0.13%     0.13%  iou-wrk-2986     [kernel.vmlinux]  [k] copy_mc_fragile
     0.13%     0.00%  iou-wrk-2986     [kernel.vmlinux]  [k] pmem_do_read
     0.13%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] __submit_bio
     0.13%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] pmem_submit_bio
     0.13%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] submit_bio_noacct
     0.13%     0.13%  iou-wrk-2996     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.13%     0.13%  iou-wrk-3012     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.13%     0.00%  iou-wrk-2991     [kernel.vmlinux]  [k] submit_bio
     0.13%     0.01%  iou-wrk-3001     [kernel.vmlinux]  [k] read_pages
     0.13%     0.00%  iou-wrk-2990     [kernel.vmlinux]  [k] submit_bio
     0.13%     0.12%  iou-wrk-2979     [kernel.vmlinux]  [k] xas_load
     0.13%     0.13%  iou-wrk-3014     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.13%     0.00%  iou-wrk-3014     [kernel.vmlinux]  [k] copyout
     0.13%     0.00%  iou-wrk-3016     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.13%     0.00%  iou-wrk-3016     [kernel.vmlinux]  [k] read_pages
     0.13%     0.13%  swapper          [kernel.vmlinux]  [k] psi_group_change
     0.13%     0.01%  iou-wrk-2999     [kernel.vmlinux]  [k] read_pages
     0.13%     0.13%  iou-wrk-3000     [kernel.vmlinux]  [k] copy_mc_fragile
     0.13%     0.00%  iou-wrk-3000     [kernel.vmlinux]  [k] pmem_do_read
     0.13%     0.01%  iou-wrk-2993     [kernel.vmlinux]  [k] read_pages
     0.13%     0.13%  iou-wrk-3001     [kernel.vmlinux]  [k] xas_load
     0.13%     0.02%  iou-wrk-2983     [kernel.vmlinux]  [k] copy_page_to_iter
     0.13%     0.13%  iou-wrk-2987     [kernel.vmlinux]  [k] xas_load
     0.13%     0.01%  iou-wrk-3011     [kernel.vmlinux]  [k] copy_page_to_iter
     0.13%     0.00%  iou-wrk-2982     [kernel.vmlinux]  [k] __submit_bio
     0.13%     0.00%  iou-wrk-2982     [kernel.vmlinux]  [k] pmem_submit_bio
     0.13%     0.00%  iou-wrk-2982     [kernel.vmlinux]  [k] submit_bio
     0.13%     0.00%  iou-wrk-2982     [kernel.vmlinux]  [k] submit_bio_noacct
     0.13%     0.00%  fio              [kernel.vmlinux]  [k] schedule
     0.13%     0.06%  iou-wrk-3000     [kernel.vmlinux]  [k] _raw_spin_lock
     0.13%     0.12%  fio              [kernel.vmlinux]  [k] place_entity
     0.13%     0.02%  iou-wrk-3003     [kernel.vmlinux]  [k] _raw_spin_lock
     0.13%     0.12%  fio              [kernel.vmlinux]  [k] clear_buddies
     0.13%     0.13%  fio              [kernel.vmlinux]  [k] memcpy_erms
     0.12%     0.07%  iou-wrk-3016     [kernel.vmlinux]  [k] _raw_spin_lock
     0.12%     0.04%  iou-wrk-2985     [kernel.vmlinux]  [k] _raw_spin_lock
     0.12%     0.12%  iou-wrk-2980     [kernel.vmlinux]  [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-2980     [kernel.vmlinux]  [k] pmem_do_read
     0.12%     0.00%  iou-wrk-3008     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-3008     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.00%  iou-wrk-2981     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.12%     0.00%  iou-wrk-2981     [kernel.vmlinux]  [k] read_pages
     0.12%     0.02%  iou-wrk-3003     [kernel.vmlinux]  [k] dequeue_task_fair
     0.12%     0.11%  iou-wrk-2978     [kernel.vmlinux]  [k] xas_load
     0.12%     0.06%  swapper          [kernel.vmlinux]  [k] menu_select
     0.12%     0.00%  iou-wrk-2995     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.12%     0.00%  iou-wrk-2995     [kernel.vmlinux]  [k] read_pages
     0.12%     0.12%  iou-wrk-2987     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.12%     0.12%  iou-wrk-3005     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.12%     0.12%  iou-wrk-3015     [kernel.vmlinux]  [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-3015     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-3015     [kernel.vmlinux]  [k] pmem_do_read
     0.12%     0.00%  iou-wrk-3015     [kernel.vmlinux]  [k] pmem_submit_bio
     0.12%     0.00%  iou-wrk-3015     [kernel.vmlinux]  [k] submit_bio
     0.12%     0.00%  iou-wrk-3015     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.11%  iou-wrk-2982     [kernel.vmlinux]  [k] xas_load
     0.12%     0.00%  iou-wrk-3016     [kernel.vmlinux]  [k] submit_bio
     0.12%     0.00%  iou-wrk-2993     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.12%     0.00%  iou-wrk-3003     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.12%     0.00%  iou-wrk-3003     [kernel.vmlinux]  [k] read_pages
     0.12%     0.01%  iou-wrk-2999     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.12%     0.00%  iou-wrk-2989     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-2989     [kernel.vmlinux]  [k] submit_bio
     0.12%     0.00%  iou-wrk-2989     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.00%  iou-wrk-3009     [kernel.vmlinux]  [k] __submit_bio
     0.12%     0.00%  iou-wrk-3009     [kernel.vmlinux]  [k] submit_bio_noacct
     0.12%     0.12%  iou-wrk-2998     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.12%     0.00%  iou-wrk-2998     [kernel.vmlinux]  [k] copy_page_to_iter
     0.12%     0.00%  iou-wrk-2998     [kernel.vmlinux]  [k] copyout
     0.12%     0.12%  iou-wrk-2986     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.12%     0.02%  iou-wrk-3001     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.12%     0.01%  iou-wrk-2994     [kernel.vmlinux]  [k] submit_bio
     0.12%     0.12%  iou-wrk-2982     [kernel.vmlinux]  [k] copy_mc_fragile
     0.12%     0.00%  iou-wrk-2982     [kernel.vmlinux]  [k] pmem_do_read
     0.12%     0.12%  iou-wrk-2992     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.12%     0.12%  iou-wrk-2990     [kernel.vmlinux]  [k] psi_group_change
     0.12%     0.03%  iou-wrk-2995     [kernel.vmlinux]  [k] psi_task_switch
     0.12%     0.05%  iou-wrk-2991     [kernel.vmlinux]  [k] _raw_spin_lock
     0.12%     0.04%  fio              [kernel.vmlinux]  [k] _raw_spin_unlock_irqrestore
     0.12%     0.12%  iou-wrk-2980     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.12%     0.12%  iou-wrk-2995     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.11%     0.01%  iou-wrk-2995     [kernel.vmlinux]  [k] dequeue_task_fair
     0.11%     0.11%  iou-wrk-3008     [kernel.vmlinux]  [k] copy_mc_fragile
     0.11%     0.00%  iou-wrk-3008     [kernel.vmlinux]  [k] pmem_do_read
     0.11%     0.00%  iou-wrk-3008     [kernel.vmlinux]  [k] pmem_submit_bio
     0.11%     0.00%  iou-wrk-2998     [kernel.vmlinux]  [k] submit_bio
     0.11%     0.11%  iou-wrk-3000     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.11%     0.01%  iou-wrk-2991     [kernel.vmlinux]  [k] copy_page_to_iter
     0.11%     0.02%  iou-wrk-2989     [kernel.vmlinux]  [k] psi_task_switch
     0.11%     0.00%  iou-wrk-2991     [kernel.vmlinux]  [k] __submit_bio
     0.11%     0.00%  iou-wrk-2991     [kernel.vmlinux]  [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-2987     [kernel.vmlinux]  [k] __submit_bio
     0.11%     0.00%  iou-wrk-2987     [kernel.vmlinux]  [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-2988     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.11%     0.00%  iou-wrk-2988     [kernel.vmlinux]  [k] read_pages
     0.11%     0.03%  iou-wrk-2993     [kernel.vmlinux]  [k] pick_next_task_fair
     0.11%     0.11%  iou-wrk-3016     [kernel.vmlinux]  [k] copy_mc_fragile
     0.11%     0.00%  iou-wrk-3016     [kernel.vmlinux]  [k] __submit_bio
     0.11%     0.00%  iou-wrk-3016     [kernel.vmlinux]  [k] pmem_do_read
     0.11%     0.00%  iou-wrk-3016     [kernel.vmlinux]  [k] pmem_submit_bio
     0.11%     0.00%  iou-wrk-3016     [kernel.vmlinux]  [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-3007     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.11%     0.00%  iou-wrk-3007     [kernel.vmlinux]  [k] read_pages
     0.11%     0.11%  iou-wrk-3009     [kernel.vmlinux]  [k] copy_mc_fragile
     0.11%     0.00%  iou-wrk-3009     [kernel.vmlinux]  [k] pmem_do_read
     0.11%     0.00%  iou-wrk-3009     [kernel.vmlinux]  [k] pmem_submit_bio
     0.11%     0.02%  iou-wrk-3004     [kernel.vmlinux]  [k] psi_task_switch
     0.11%     0.11%  iou-wrk-3011     [kernel.vmlinux]  [k] copy_mc_fragile
     0.11%     0.00%  iou-wrk-3011     [kernel.vmlinux]  [k] __submit_bio
     0.11%     0.00%  iou-wrk-3011     [kernel.vmlinux]  [k] pmem_do_read
     0.11%     0.00%  iou-wrk-3011     [kernel.vmlinux]  [k] pmem_submit_bio
     0.11%     0.00%  iou-wrk-3011     [kernel.vmlinux]  [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-2989     [kernel.vmlinux]  [k] pmem_submit_bio
     0.11%     0.00%  iou-wrk-3013     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.11%     0.00%  iou-wrk-3013     [kernel.vmlinux]  [k] read_pages
     0.11%     0.02%  iou-wrk-2994     [kernel.vmlinux]  [k] pick_next_task_fair
     0.11%     0.00%  iou-wrk-2983     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.11%     0.00%  iou-wrk-2983     [kernel.vmlinux]  [k] read_pages
     0.11%     0.11%  iou-wrk-3011     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.11%     0.00%  iou-wrk-3011     [kernel.vmlinux]  [k] copyout
     0.11%     0.11%  iou-wrk-2983     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.11%     0.00%  iou-wrk-2983     [kernel.vmlinux]  [k] copyout
     0.11%     0.11%  iou-wrk-2999     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.11%     0.11%  iou-wrk-3013     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.11%     0.00%  iou-wrk-3013     [kernel.vmlinux]  [k] copyout
     0.11%     0.00%  iou-wrk-2978     [kernel.vmlinux]  [k] submit_bio
     0.11%     0.11%  fio              [kernel.vmlinux]  [k] __bitmap_and
     0.11%     0.02%  iou-wrk-2993     [kernel.vmlinux]  [k] dequeue_task_fair
     0.11%     0.10%  iou-wrk-2988     [kernel.vmlinux]  [k] xas_load
     0.11%     0.06%  iou-wrk-3006     [kernel.vmlinux]  [k] _raw_spin_lock
     0.11%     0.06%  iou-wrk-3010     [kernel.vmlinux]  [k] _raw_spin_lock
     0.11%     0.02%  iou-wrk-3004     [kernel.vmlinux]  [k] dequeue_task_fair
     0.11%     0.11%  iou-wrk-2984     [kernel.vmlinux]  [k] psi_group_change
     0.11%     0.00%  iou-wrk-2981     [kernel.vmlinux]  [k] submit_bio
     0.11%     0.11%  iou-wrk-2986     [kernel.vmlinux]  [k] xas_load
     0.11%     0.01%  iou-wrk-3004     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.11%     0.00%  iou-wrk-3004     [kernel.vmlinux]  [k] read_pages
     0.11%     0.00%  iou-wrk-3007     [kernel.vmlinux]  [k] submit_bio
     0.11%     0.10%  iou-wrk-2991     [kernel.vmlinux]  [k] copy_user_enhanced_fast_string
     0.11%     0.00%  iou-wrk-2991     [kernel.vmlinux]  [k] copyout
     0.11%     0.00%  iou-wrk-2993     [kernel.vmlinux]  [k] submit_bio
     0.11%     0.00%  iou-wrk-2995     [kernel.vmlinux]  [k] __submit_bio
     0.11%     0.00%  iou-wrk-2995     [kernel.vmlinux]  [k] submit_bio
     0.11%     0.00%  iou-wrk-2995     [kernel.vmlinux]  [k] submit_bio_noacct
     0.11%     0.00%  iou-wrk-2988     [kernel.vmlinux]  [k] __submit_bio
     0.11%     0.00%  iou-wrk-2988     [kernel.vmlinux]  [k] submit_bio
     0.11%     0.00%  iou-wrk-2988     [kernel.vmlinux]  [k] submit_bio_noacct
     0.11%     0.11%  iou-wrk-3002     [kernel.vmlinux]  [k] xas_load
     0.10%     0.10%  iou-wrk-3003     [kernel.vmlinux]  [k] copy_mc_fragile
     0.10%     0.00%  iou-wrk-3003     [kernel.vmlinux]  [k] __submit_bio
     0.10%     0.00%  iou-wrk-3003     [kernel.vmlinux]  [k] pmem_do_read
     0.10%     0.00%  iou-wrk-3003     [kernel.vmlinux]  [k] pmem_submit_bio
     0.10%     0.00%  iou-wrk-3003     [kernel.vmlinux]  [k] submit_bio
     0.10%     0.00%  iou-wrk-3003     [kernel.vmlinux]  [k] submit_bio_noacct
     0.10%     0.02%  iou-wrk-2985     [kernel.vmlinux]  [k] pick_next_task_fair
     0.10%     0.00%  iou-wrk-3010     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.10%     0.00%  iou-wrk-3010     [kernel.vmlinux]  [k] read_pages
     0.10%     0.10%  iou-wrk-2985     [kernel.vmlinux]  [k] xas_load
     0.10%     0.10%  iou-wrk-2984     [kernel.vmlinux]  [k] copy_mc_fragile
     0.10%     0.00%  iou-wrk-2984     [kernel.vmlinux]  [k] __submit_bio
     0.10%     0.00%  iou-wrk-2984     [kernel.vmlinux]  [k] pmem_do_read
     0.10%     0.00%  iou-wrk-2984     [kernel.vmlinux]  [k] pmem_submit_bio
     0.10%     0.00%  iou-wrk-2984     [kernel.vmlinux]  [k] submit_bio_noacct
     0.10%     0.10%  iou-wrk-2989     [kernel.vmlinux]  [k] copy_mc_fragile
     0.10%     0.00%  iou-wrk-2989     [kernel.vmlinux]  [k] pmem_do_read
     0.10%     0.00%  iou-wrk-2984     [kernel.vmlinux]  [k] psi_task_switch
     0.10%     0.01%  iou-wrk-2999     [kernel.vmlinux]  [k] dequeue_task_fair
     0.10%     0.02%  iou-wrk-2987     [kernel.vmlinux]  [k] psi_task_switch
     0.10%     0.00%  iou-wrk-3012     [kernel.vmlinux]  [k] read_pages
     0.10%     0.01%  iou-wrk-2984     [kernel.vmlinux]  [k] dequeue_task_fair
     0.10%     0.02%  iou-wrk-2980     [kernel.vmlinux]  [k] psi_task_switch
     0.10%     0.10%  iou-wrk-2997     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.10%     0.01%  iou-wrk-3001     [kernel.vmlinux]  [k] dequeue_task_fair
     0.10%     0.02%  iou-wrk-3014     [kernel.vmlinux]  [k] _raw_spin_lock
     0.10%     0.09%  iou-wrk-2982     [kernel.vmlinux]  [k] psi_group_change
     0.10%     0.02%  iou-wrk-2982     [kernel.vmlinux]  [k] dequeue_task_fair
     0.10%     0.04%  iou-wrk-3007     [kernel.vmlinux]  [k] _raw_spin_lock
     0.10%     0.00%  iou-wrk-3002     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.10%     0.00%  iou-wrk-3002     [kernel.vmlinux]  [k] read_pages
     0.10%     0.01%  iou-wrk-2998     [kernel.vmlinux]  [k] submit_bio_noacct
     0.10%     0.00%  iou-wrk-2981     [kernel.vmlinux]  [k] __submit_bio
     0.10%     0.00%  iou-wrk-2981     [kernel.vmlinux]  [k] submit_bio_noacct
     0.10%     0.05%  iou-wrk-3013     [kernel.vmlinux]  [k] _raw_spin_lock
     0.10%     0.02%  iou-wrk-3017     [kernel.vmlinux]  [k] pick_next_task_fair
     0.10%     0.00%  iou-wrk-2985     [kernel.vmlinux]  [k] ext4_mpage_readpages
     0.10%     0.00%  iou-wrk-2985     [kernel.vmlinux]  [k] read_pages
     0.10%     0.00%  iou-wrk-2985     [kernel.vmlinux]  [k] submit_bio
     0.10%     0.00%  iou-wrk-3007     [kernel.vmlinux]  [k] __submit_bio
     0.10%     0.00%  iou-wrk-3007     [kernel.vmlinux]  [k] pmem_submit_bio
     0.10%     0.00%  iou-wrk-3007     [kernel.vmlinux]  [k] submit_bio_noacct
     0.10%     0.09%  iou-wrk-2990     [kernel.vmlinux]  [k] xas_load
     0.10%     0.03%  iou-wrk-2987     [kernel.vmlinux]  [k] dequeue_entity
     0.10%     0.00%  iou-wrk-3010     [kernel.vmlinux]  [k] __submit_bio
     0.10%     0.00%  iou-wrk-3010     [kernel.vmlinux]  [k] submit_bio
     0.10%     0.00%  iou-wrk-3010     [kernel.vmlinux]  [k] submit_bio_noacct
     0.10%     0.00%  iou-wrk-3004     [kernel.vmlinux]  [k] submit_bio
     0.10%     0.04%  iou-wrk-2987     [kernel.vmlinux]  [k] pick_next_task_fair
     0.10%     0.03%  iou-wrk-2995     [kernel.vmlinux]  [k] update_curr
     0.10%     0.00%  iou-wrk-2987     [kernel.vmlinux]  [k] pmem_submit_bio
     0.10%     0.10%  iou-wrk-2998     [kernel.vmlinux]  [k] xas_load
     0.10%     0.10%  iou-wrk-3004     [kernel.vmlinux]  [k] xas_load
     0.10%     0.09%  iou-wrk-3007     [kernel.vmlinux]  [k] xas_load
     0.10%     0.01%  iou-wrk-2990     [kernel.vmlinux]  [k] submit_bio_noacct
     0.10%     0.01%  iou-wrk-2991     [kernel.vmlinux]  [k] pmem_submit_bio
     0.10%     0.10%  iou-wrk-2994     [kernel.vmlinux]  [k] copy_mc_fragile
     0.10%     0.00%  iou-wrk-2994     [kernel.vmlinux]  [k] __submit_bio
     0.10%     0.00%  iou-wrk-2994     [kernel.vmlinux]  [k] pmem_do_read
     0.10%     0.00%  iou-wrk-2994     [kernel.vmlinux]  [k] pmem_submit_bio
