# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 41K of event 'cycles'
# Event count (approx.): 8192759448945
#
# Children      Self  Command          Shared Object               Symbol                                 
# ........  ........  ...............  ..........................  .......................................
#
     0.01%     0.01%  iou-wrk-2980     [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] bio_associate_blkg
     0.01%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] io_flush_cached_locked_reqs
     0.01%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.01%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-2980     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-2961     [kernel.vmlinux]            [k] kfree
     0.01%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] __activate_page
     0.01%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.01%     0.01%  iou-wrk-2983     [kernel.vmlinux]            [k] update_cfs_group
     0.01%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] rb_erase
     0.01%     0.01%  iou-wrk-2968     [kernel.vmlinux]            [k] calc_wheel_index
     0.01%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-2990     [kernel.vmlinux]            [k] enqueue_timer
     0.01%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.01%  iou-wrk-2972     [kernel.vmlinux]            [k] __switch_to
     0.01%     0.01%  iou-wrk-2961     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.01%     0.01%  iou-wrk-2977     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.01%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] pick_next_entity
     0.01%     0.01%  iou-wrk-2955     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.01%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.01%  iou-wrk-2959     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] internal_add_timer
     0.01%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] perf_iterate_sb
     0.01%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.01%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.01%  iou-wrk-2981     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.01%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] psi_memstall_enter
     0.01%     0.01%  iou-wrk-2964     [kernel.vmlinux]            [k] io_wq_worker_running
     0.01%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] cgroup_rstat_updated
     0.01%     0.01%  iou-wrk-2956     [kernel.vmlinux]            [k] __update_load_avg_se
     0.01%     0.01%  iou-wrk-2991     [kernel.vmlinux]            [k] cpuacct_charge
     0.01%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] psi_task_change
     0.01%     0.01%  iou-wrk-2992     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.01%  iou-wrk-2979     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] psi_memstall_leave
     0.01%     0.01%  iou-wrk-2964     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.01%     0.01%  iou-wrk-2964     [kernel.vmlinux]            [k] __mod_node_page_state
     0.01%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.01%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] arch_local_irq_enable
     0.01%     0.01%  iou-wrk-2975     [kernel.vmlinux]            [k] switch_mm_irqs_off
     0.01%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] workingset_activation
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] alloc_vmap_area
     0.01%     0.01%  iou-wrk-2969     [kernel.vmlinux]            [k] native_load_tls
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] _nohz_idle_balance.isra.0
     0.01%     0.00%  fio              [kernel.vmlinux]            [k] do_swap_page
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] update_blocked_averages
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] tick_nohz_tick_stopped
     0.01%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] xas_store
     0.01%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.01%  iou-wrk-2974     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.01%  iou-wrk-2984     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] iterate_groups.isra.0
     0.01%     0.01%  iou-wrk-2967     [kernel.vmlinux]            [k] __mod_zone_page_state
     0.01%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.01%     0.01%  iou-wrk-2955     [kernel.vmlinux]            [k] xas_create
     0.01%     0.01%  iou-wrk-2975     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.01%     0.01%  iou-wrk-2986     [kernel.vmlinux]            [k] xas_clear_mark
     0.01%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] xas_init_marks
     0.01%     0.01%  iou-wrk-2973     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] workingset_eviction
     0.01%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.01%  iou-wrk-2962     [kernel.vmlinux]            [k] _raw_spin_unlock_irqrestore
     0.01%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] __free_one_page
     0.01%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.01%     0.01%  iou-wrk-2953     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] xas_store
     0.01%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.01%  iou-wrk-2969     [kernel.vmlinux]            [k] get_mem_cgroup_from_mm
     0.01%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  kswapd0          [kernel.vmlinux]            [k] __pagevec_lru_add
     0.01%     0.00%  kswapd0          [kernel.vmlinux]            [k] lru_add_drain
     0.01%     0.00%  kswapd0          [kernel.vmlinux]            [k] lru_add_drain_cpu
     0.01%     0.01%  fio              [kernel.vmlinux]            [k] rcu_sched_clock_irq
     0.01%     0.01%  iou-wrk-2963     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.01%     0.01%  iou-wrk-2954     [kernel.vmlinux]            [k] unlock_page
     0.01%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] submit_bio_checks
     0.01%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.01%  iou-wrk-2966     [kernel.vmlinux]            [k] __free_one_page
     0.01%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.01%  iou-wrk-2971     [kernel.vmlinux]            [k] __mod_memcg_state
     0.01%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.01%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.01%  iou-wrk-2955     [kernel.vmlinux]            [k] __slab_free
     0.01%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.01%  iou-wrk-2955     [kernel.vmlinux]            [k] page_mapping
     0.01%     0.01%  iou-wrk-2976     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] psi_flags_change
     0.01%     0.01%  iou-wrk-2953     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.01%  iou-wrk-2960     [kernel.vmlinux]            [k] __free_one_page
     0.01%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.01%     0.01%  iou-wrk-2975     [kernel.vmlinux]            [k] workingset_eviction
     0.01%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] charge_memcg
     0.01%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.01%  kswapd0          [kernel.vmlinux]            [k] bad_range
     0.01%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] update_blocked_averages
     0.01%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] __do_softirq
     0.01%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] irq_exit_rcu
     0.01%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] run_rebalance_domains
     0.01%     0.01%  iou-wrk-2982     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.01%  iou-wrk-2981     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] xas_store
     0.01%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.01%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.01%  iou-wrk-2956     [kernel.vmlinux]            [k] clear_buddies
     0.01%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.01%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] page_referenced
     0.01%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] xas_store
     0.01%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] isolate_lru_pages
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] tick_check_broadcast_expired
     0.01%     0.01%  iou-wrk-2990     [kernel.vmlinux]            [k] __free_one_page
     0.01%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.01%  iou-wrk-2960     [kernel.vmlinux]            [k] __list_add_valid
     0.01%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] run_rebalance_domains
     0.01%     0.01%  iou-wrk-2966     [kernel.vmlinux]            [k] xas_create
     0.01%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.01%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] rcu_all_qs
     0.01%     0.01%  iou-wrk-2981     [kernel.vmlinux]            [k] __mod_node_page_state
     0.01%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] __mod_lruvec_state
     0.01%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] scheduler_tick
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] menu_reflect
     0.01%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.01%     0.01%  iou-wrk-2964     [kernel.vmlinux]            [k] __count_memcg_events
     0.01%     0.01%  iou-wrk-2968     [kernel.vmlinux]            [k] map_id_range_down
     0.01%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] make_kuid
     0.01%     0.01%  iou-wrk-2981     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] rcu_dynticks_inc
     0.01%     0.00%  swapper          [kernel.vmlinux]            [k] rcu_eqs_enter.constprop.0
     0.01%     0.01%  iou-wrk-2955     [kernel.vmlinux]            [k] selinux_file_permission
     0.01%     0.01%  iou-wrk-2982     [kernel.vmlinux]            [k] __slab_free
     0.01%     0.01%  iou-wrk-2956     [kernel.vmlinux]            [k] __slab_free
     0.01%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] rb_next
     0.01%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] atime_needs_update
     0.01%     0.01%  iou-wrk-2966     [kernel.vmlinux]            [k] io_cqring_ev_posted
     0.01%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] shrink_page_list
     0.01%     0.01%  iou-wrk-2965     [kernel.vmlinux]            [k] __calc_delta
     0.01%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] __mem_cgroup_charge
     0.01%     0.01%  iou-wrk-2982     [kernel.vmlinux]            [k] rb_next
     0.01%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.01%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] free_unref_page_list
     0.01%     0.01%  iou-wrk-2955     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.01%  iou-wrk-2957     [kernel.vmlinux]            [k] release_pages
     0.01%     0.01%  iou-wrk-2972     [kernel.vmlinux]            [k] ext4_inode_block_valid
     0.01%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] asm_sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] hrtimer_interrupt
     0.01%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.01%     0.01%  iou-wrk-2973     [kernel.vmlinux]            [k] iov_iter_restore
     0.01%     0.01%  iou-wrk-2972     [kernel.vmlinux]            [k] finish_task_switch
     0.01%     0.01%  iou-wrk-2973     [kernel.vmlinux]            [k] __slab_free
     0.01%     0.01%  iou-wrk-2989     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.01%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] bio_alloc_bioset
     0.01%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] mempool_alloc
     0.01%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] ext4_map_blocks
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] cpuidle_not_available
     0.01%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] __remove_mapping
     0.01%     0.01%  iou-wrk-2991     [kernel.vmlinux]            [k] trigger_load_balance
     0.01%     0.01%  iou-wrk-2967     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.01%     0.01%  iou-wrk-2958     [kernel.vmlinux]            [k] move_pages_to_lru
     0.01%     0.00%  kswapd0          [kernel.vmlinux]            [k] PageHuge
     0.01%     0.01%  iou-wrk-2979     [kernel.vmlinux]            [k] lapic_next_deadline
     0.01%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] clockevents_program_event
     0.01%     0.01%  swapper          [kernel.vmlinux]            [k] place_entity
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] __hrtimer_run_queues
     0.00%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] xa_load
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] xas_start
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] __sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] asm_sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] sched_ttwu_pending
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] ttwu_do_activate
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] uncharge_batch
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] update_min_vruntime
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] __x64_sys_io_uring_enter
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] iov_iter_restore
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] set_next_task_idle
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] pick_next_task_idle
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] put_prev_entity
     0.00%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] psi_memstall_enter
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] cpumask_next
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] __update_idle_core
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] pick_next_task_idle
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] set_next_task_idle
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] blk_throtl_bio
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] free_unref_page_list
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] __next_zones_zonelist
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] bio_associate_blkg
     0.00%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] __update_load_avg_cfs_rq
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] __list_add_valid
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] __remove_mapping
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] xas_create
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] xas_store
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] down_read
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] finish_task_switch
     0.00%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] pick_next_entity
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] psi_memstall_leave
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] psi_task_change
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] unlock_page
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] __calc_delta
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __cond_resched
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] xa_load
     0.00%     0.00%  iou-wrk-2954     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] __pagevec_lru_add
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] lru_cache_add
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] __slab_free
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] __mod_memcg_lruvec_state
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __do_softirq
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] __count_memcg_events
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] init_timer_key
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] __delete_from_page_cache
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] xa_get_order
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] percpu_counter_add_batch
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] update_cfs_group
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] mem_cgroup_charge_statistics.isra.0
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] reweight_entity
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] io_clean_op
     0.00%     0.00%  iou-wrk-2953     [kernel.vmlinux]            [k] __mod_memcg_state
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] bio_associate_blkg
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] bio_associate_blkg
     0.00%     0.00%  iou-wrk-2955     [kernel.vmlinux]            [k] rcu_read_unlock_strict
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] update_cfs_group
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] count_shadow_nodes
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] do_shrink_slab
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] shrink_slab
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] __mod_lruvec_page_state
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] rcu_all_qs
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] __cond_resched
