# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 894K of event 'cycles'
# Event count (approx.): 94501789192307
#
# Children      Self  Command          Shared Object         Symbol                                        
# ........  ........  ...............  ....................  ..............................................
#
     0.00%     0.00%  kworker/40:2-ev  [kernel.vmlinux]      [k] worker_thread
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]      [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3180     [kernel.vmlinux]      [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]      [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]      [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]      [k] uncharge_batch
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]      [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]      [k] _raw_spin_trylock
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]      [k] should_failslab
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]      [k] raw_spin_rq_unlock
     0.00%     0.00%  iou-wrk-3161     [kernel.vmlinux]      [k] dequeue_task
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]      [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]      [k] native_load_tls
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]      [k] psi_group_change
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]      [k] __sched_text_start
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]      [k] psi_task_switch
     0.00%     0.00%  kworker/0:2-eve  [kernel.vmlinux]      [k] schedule
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]      [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]      [k] buffer_check_dirty_writeback
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3147     [kernel.vmlinux]      [k] PageHuge
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]      [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]      [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]      [k] rcu_qs
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]      [k] clear_buddies
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]      [k] hrtimer_forward
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]      [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3145     [kernel.vmlinux]      [k] rcu_qs
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]      [k] __queue_work
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]      [k] queue_work_on
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]      [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]      [k] uncharge_page
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] mempool_free_slab
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]      [k] ttwu_queue_wakelist
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]      [k] dequeue_task
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]      [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]      [k] kfree_rcu_shrink_count
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]      [k] effective_cpu_util
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]      [k] sugov_get_util
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]      [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]      [k] send_call_function_single_ipi
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]      [k] generic_exec_single
     0.00%     0.00%  iou-wrk-3139     [kernel.vmlinux]      [k] smp_call_function_single_async
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]      [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]      [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]      [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]      [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3162     [kernel.vmlinux]      [k] xas_nomem
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]      [k] irqentry_enter
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]      [k] make_kuid
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]      [k] insert_work
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]      [k] __queue_work
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]      [k] queue_work_on
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]      [k] cpumask_next_wrap
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]      [k] clear_buddies
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]      [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]      [k] PageHuge
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]      [k] policy_node
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]      [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]      [k] can_demote
     0.00%     0.00%  fio              [kernel.vmlinux]      [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]      [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]      [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]      [k] refill_stock
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]      [k] init_timer_key
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]      [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]      [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]      [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]      [k] __calc_delta
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]      [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]      [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]      [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]      [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]      [k] klist_next
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]      [k] backend_shrink_memory_count
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]      [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]      [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]      [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3195     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] get_work_pool
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] __queue_work
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] call_timer_fn
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] cursor_timer_handler
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] queue_work_on
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] run_timer_softirq
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]      [k] refill_stock
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]      [k] PageHuge
     0.00%     0.00%  iou-wrk-3195     [kernel.vmlinux]      [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]      [k] init_timer_key
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]      [k] down_read_trylock
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]      [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]      [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]      [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]      [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]      [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]      [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]      [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]      [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]      [k] uncharge_batch
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]      [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]      [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]      [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]      [k] cpuacct_charge
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] cpuacct_account_field
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] account_system_index_time
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]      [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]      [k] effective_cpu_util
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]      [k] sugov_get_util
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]      [k] __cgroup_account_cputime_field
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]      [k] account_system_index_time
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]      [k] x86_pmu_disable
     0.00%     0.00%  iou-wrk-3196     [kernel.vmlinux]      [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3163     [kernel.vmlinux]      [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]      [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  fio              [kernel.vmlinux]      [k] idr_find
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]      [k] bio_put
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]      [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]      [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]      [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]      [k] page_mapped
     0.00%     0.00%  iou-wrk-3194     [kernel.vmlinux]      [k] PageHuge
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]      [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3168     [kernel.vmlinux]      [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3182     [kernel.vmlinux]      [k] hrtimer_forward
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]      [k] __bitmap_and
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]      [k] total_mapcount
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]      [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]      [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]      [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]      [k] make_kuid
     0.00%     0.00%  kworker/48:2-ev  [kernel.vmlinux]      [k] pick_next_task_fair
     0.00%     0.00%  kworker/48:2-ev  [kernel.vmlinux]      [k] __sched_text_start
     0.00%     0.00%  kworker/48:2-ev  [kernel.vmlinux]      [k] schedule
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]      [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]      [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3120     [kernel.vmlinux]      [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]      [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]      [k] native_read_msr
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]      [k] sched_slice
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]      [k] fput
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]      [k] native_read_msr
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]      [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]      [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]      [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3150     [kernel.vmlinux]      [k] wakeup_kswapd
     0.00%     0.00%  kworker/74:1-ev  [kernel.vmlinux]      [k] __switch_to_asm
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]      [k] inactive_is_low
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]      [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3136     [kernel.vmlinux]      [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]      [k] __unfreeze_partials
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]      [k] rcu_sched_clock_irq
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]      [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]      [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-3191     [kernel.vmlinux]      [k] __bio_try_merge_page
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]      [k] io_wqe_dec_running
     0.00%     0.00%  kworker/62:2-ev  [kernel.vmlinux]      [k] __mod_zone_page_state
     0.00%     0.00%  kworker/62:2-ev  [kernel.vmlinux]      [k] __free_one_page
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]      [k] __bio_try_merge_page
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]      [k] backend_shrink_memory_count
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]      [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]      [k] klist_next
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]      [k] get_next_freq
     0.00%     0.00%  iou-wrk-3192     [kernel.vmlinux]      [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3197     [kernel.vmlinux]      [k] __unfreeze_partials
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]      [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]      [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]      [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]      [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]      [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3198     [kernel.vmlinux]      [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]      [k] idr_find
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]      [k] place_entity
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]      [k] should_failslab
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]      [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3189     [kernel.vmlinux]      [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-3186     [kernel.vmlinux]      [k] native_load_tls
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]      [k] radix_tree_lookup
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]      [k] cpumask_next_and
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]      [k] load_balance
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]      [k] rebalance_domains
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]      [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3156     [kernel.vmlinux]      [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3160     [kernel.vmlinux]      [k] propagate_protected_usage
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]      [k] mem_cgroup_from_id
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]      [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3147     [kernel.vmlinux]      [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]      [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3195     [kernel.vmlinux]      [k] native_load_tls
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]      [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]      [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]      [k] hrtimer_forward
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]      [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]      [k] place_entity
     0.00%     0.00%  iou-wrk-3190     [kernel.vmlinux]      [k] __unfreeze_partials
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]      [k] tick_program_event
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]      [k] run_posix_cpu_timers
     0.00%     0.00%  iou-wrk-3170     [kernel.vmlinux]      [k] bad_range
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]      [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]      [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]      [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]      [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]      [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3155     [kernel.vmlinux]      [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-3174     [kernel.vmlinux]      [k] io_wqe_dec_running
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]      [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-3157     [kernel.vmlinux]      [k] native_read_msr
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]      [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]      [k] __remove_hrtimer
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]      [k] timerqueue_del
     0.00%     0.00%  iou-wrk-3138     [kernel.vmlinux]      [k] should_fail_bio
     0.00%     0.00%  iou-wrk-3175     [kernel.vmlinux]      [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]      [k] bio_put
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]      [k] bio_free
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]      [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-3147     [kernel.vmlinux]      [k] __calc_delta
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]      [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3199     [kernel.vmlinux]      [k] __do_softirq
     0.00%     0.00%  iou-wrk-3145     [kernel.vmlinux]      [k] mempool_free
     0.00%     0.00%  iou-wrk-3185     [kernel.vmlinux]      [k] __zone_watermark_ok
     0.00%     0.00%  iou-wrk-3142     [kernel.vmlinux]      [k] copy_mc_to_kernel
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]      [k] hrtimer_forward
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]      [k] switch_ldt
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]      [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3158     [kernel.vmlinux]      [k] _find_first_bit
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]      [k] cpumask_next_wrap
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]      [k] __cgroup_account_cputime_field
     0.00%     0.00%  iou-wrk-3149     [kernel.vmlinux]      [k] account_system_index_time
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]      [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-3127     [kernel.vmlinux]      [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]      [k] cpumask_next_wrap
     0.00%     0.00%  iou-wrk-3167     [kernel.vmlinux]      [k] super_cache_count
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]      [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-3179     [kernel.vmlinux]      [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]      [k] mempool_free_slab
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]      [k] __wake_up
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]      [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]      [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]      [k] backend_shrink_memory_count
     0.00%     0.00%  iou-wrk-3159     [kernel.vmlinux]      [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]      [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]      [k] backend_shrink_memory_count
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]      [k] bus_for_each_dev
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]      [k] klist_next
     0.00%     0.00%  iou-wrk-3165     [kernel.vmlinux]      [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]      [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]      [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]      [k] update_blocked_averages
     0.00%     0.00%  iou-wrk-3164     [kernel.vmlinux]      [k] run_rebalance_domains
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]      [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3141     [kernel.vmlinux]      [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]      [k] policy_node
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3137     [kernel.vmlinux]      [k] free_pcp_prepare
     0.00%     0.00%  iou-wrk-3130     [kernel.vmlinux]      [k] clear_buddies
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]      [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]      [k] fput
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]      [k] percpu_ref_put_many.constprop.0
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]      [k] perf_pmu_nop_void
     0.00%     0.00%  iou-wrk-3148     [kernel.vmlinux]      [k] __resolve_freq
     0.00%     0.00%  iou-wrk-3148     [kernel.vmlinux]      [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]      [k] __bio_try_merge_page
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]      [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]      [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3151     [kernel.vmlinux]      [k] check_preempt_wakeup
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]      [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]      [k] super_cache_count
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]      [k] tick_program_event
     0.00%     0.00%  iou-wrk-3169     [kernel.vmlinux]      [k] PageHuge
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]      [k] __cgroup_account_cputime_field
     0.00%     0.00%  iou-wrk-3140     [kernel.vmlinux]      [k] account_system_index_time
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]      [k] xas_nomem
     0.00%     0.00%  iou-wrk-3184     [kernel.vmlinux]      [k] mempool_free
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]      [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]      [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3144     [kernel.vmlinux]      [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3152     [kernel.vmlinux]      [k] io_wq_worker_sleeping
     0.00%     0.00%  iou-wrk-3154     [kernel.vmlinux]      [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3171     [kernel.vmlinux]      [k] account_system_index_time
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]      [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3176     [kernel.vmlinux]      [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-3193     [kernel.vmlinux]      [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-3153     [kernel.vmlinux]      [k] total_mapcount
     0.00%     0.00%  iou-wrk-3195     [kernel.vmlinux]      [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-3166     [kernel.vmlinux]      [k] resched_curr
     0.00%     0.00%  iou-wrk-3187     [kernel.vmlinux]      [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3135     [kernel.vmlinux]      [k] timerqueue_del
     0.00%     0.00%  iou-wrk-3172     [kernel.vmlinux]      [k] _find_first_bit
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]      [k] total_mapcount
     0.00%     0.00%  iou-wrk-3132     [kernel.vmlinux]      [k] idr_find
     0.00%     0.00%  iou-wrk-3177     [kernel.vmlinux]      [k] __bio_try_merge_page
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]      [k] perf_pmu_enable.part.0
     0.00%     0.00%  iou-wrk-3188     [kernel.vmlinux]      [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-3146     [kernel.vmlinux]      [k] node_page_state
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]      [k] irq_work_tick
     0.00%     0.00%  iou-wrk-3173     [kernel.vmlinux]      [k] page_mapped
     0.00%     0.00%  iou-wrk-3181     [kernel.vmlinux]      [k] rb_insert_color
     0.00%     0.00%  iou-wrk-3183     [kernel.vmlinux]      [k] __isolate_lru_page_prepare
     0.00%     0.00%  iou-wrk-3143     [kernel.vmlinux]      [k] read_tsc
