# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 50691462906819
#
# Children      Self  Command          Shared Object               Symbol                                        
# ........  ........  ...............  ..........................  ..............................................
#
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] account_system_index_time
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] page_memcg
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] _find_next_bit
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] cpumask_next
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] irqtime_account_irq
     0.00%     0.00%  kworker/46:2-ev  [kernel.vmlinux]            [k] __vunmap
     0.00%     0.00%  kworker/46:2-ev  [kernel.vmlinux]            [k] free_work
     0.00%     0.00%  kworker/46:2-ev  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/46:2-ev  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  kworker/46:2-ev  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/46:2-ev  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] cr4_update_irqsoff
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] do_exit
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] page_memcg
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] mpage_end_io
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] arch_scale_freq_tick
     0.00%     0.00%  kworker/26:1-ev  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] rb_insert_color
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] mpage_end_io
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] mpage_end_io
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] perf_event_comm_output
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] hrtimer_active
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] bio_free
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] pagevec_add_and_need_flush
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] load_new_mm_cr3
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] native_write_msr
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] get_random_u32
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] cr4_update_irqsoff
     0.00%     0.00%  kworker/64:2-mm  [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/64:2-mm  [kernel.vmlinux]            [k] _raw_spin_lock
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] sched_clock
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] mpage_end_io
     0.00%     0.00%  kworker/58:1-ev  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/58:1-ev  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  kworker/58:1-ev  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/58:1-ev  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] arch_local_irq_enable
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] page_memcg
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] mpage_end_io
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] rb_insert_color
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] irqtime_account_process_tick
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] switch_ldt
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] ktime_get_update_offsets_now
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] native_read_msr
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] rw_verify_area
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] page_memcg
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] page_counter_try_charge
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] _find_next_bit
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] policy_node
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] super_cache_count
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] rebalance_domains
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] getname_flags
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] pagevec_add_and_need_flush
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] irq_enter_rcu
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] _raw_read_lock
     0.00%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] lru_note_cost_page
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] sched_clock
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] bio_uninit
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] mpage_end_io
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] page_memcg
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] do_exit
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] _raw_spin_trylock
     0.00%     0.00%  iou-wrk-2975     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] calculate_sigpending
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] trigger_load_balance
     0.00%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] bio_free
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] do_exit
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] rb_insert_color
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] mpage_end_io
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] lru_note_cost_page
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] policy_node
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] _find_next_bit
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] do_exit
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] rcu_qs
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] sched_clock
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] native_irq_return_iret
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] lru_note_cost_page
     0.00%     0.00%  :-1              [kernel.vmlinux]            [k] __switch_to
     0.00%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] bio_uninit
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] native_write_msr
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] try_charge_memcg
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] policy_node
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] native_write_msr
     0.00%     0.00%  iou-wrk-2982     [kernel.vmlinux]            [k] tick_sched_do_timer
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] mempool_alloc_slab
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] lru_note_cost_page
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] __put_task_struct
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] irqtime_account_irq
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] bad_range
     0.00%     0.00%  iou-wrk-2983     [kernel.vmlinux]            [k] rw_verify_area
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] bio_free
     0.00%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] lru_note_cost_page
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-2991     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] update_irq_load_avg
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] hrtick_update
     0.00%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] switch_ldt
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] sched_clock
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] create_task_io_context
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] __mod_memcg_state
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] task_fork_fair
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] super_cache_count
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-2970     [kernel.vmlinux]            [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] mempool_free
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-2965     [kernel.vmlinux]            [k] mempool_free
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] fscrypt_set_bio_crypt_ctx
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] rcu_qs
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] down_read_trylock
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] number
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-2958     [kernel.vmlinux]            [k] read_tsc
     0.00%     0.00%  iou-wrk-2968     [kernel.vmlinux]            [k] native_write_msr
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] __accumulate_pelt_segments
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] mpage_end_io
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] __set_cpus_allowed_ptr_locked
     0.00%     0.00%  top              [kernel.vmlinux]            [k] seq_read
     0.00%     0.00%  kworker/u160:0-  [kernel.vmlinux]            [k] acpi_ex_field_datum_io
     0.00%     0.00%  kworker/u160:0-  [kernel.vmlinux]            [k] acpi_ex_access_region
     0.00%     0.00%  kworker/52:1-ev  [kernel.vmlinux]            [k] free_pcppages_bulk
     0.00%     0.00%  kworker/36:1-ev  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  kworker/72:2-ev  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  kworker/50:2-ev  [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/50:2-ev  [kernel.vmlinux]            [k] _raw_spin_lock
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] try_to_wake_up
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] bvec_free
     0.00%     0.00%  kworker/66:2-ev  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/66:2-ev  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/66:2-ev  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  kworker/60:1-ev  [kernel.vmlinux]            [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/60:1-ev  [kernel.vmlinux]            [k] _raw_spin_lock
     0.00%     0.00%  kworker/60:1-ev  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  kworker/40:1-ev  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/40:1-ev  [kernel.vmlinux]            [k] process_one_work
     0.00%     0.00%  kworker/40:1-ev  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/40:1-ev  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] raw_spin_rq_unlock
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] tick_nohz_idle_stop_tick
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] __isolate_lru_page_prepare
     0.00%     0.00%  top              [kernel.vmlinux]            [k] do_task_stat
     0.00%     0.00%  top              [kernel.vmlinux]            [k] proc_single_show
     0.00%     0.00%  kworker/u160:1-  [kernel.vmlinux]            [k] acpi_ev_address_space_dispatch
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-2978     [kernel.vmlinux]            [k] _raw_spin_trylock
     0.00%     0.00%  iou-wrk-2972     [kernel.vmlinux]            [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-2985     [kernel.vmlinux]            [k] free_unref_page_commit.isra.0
     0.00%     0.00%  iou-wrk-2962     [kernel.vmlinux]            [k] preempt_schedule_common
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] __update_idle_core
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] pick_next_task_idle
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] set_next_task_idle
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] page_referenced
     0.00%     0.00%  iou-wrk-2959     [kernel.vmlinux]            [k] __isolate_lru_page_prepare
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] arch_cpu_idle_exit
     0.00%     0.00%  iou-wrk-2977     [kernel.vmlinux]            [k] uncharge_page
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] free_unref_page_commit.isra.0
     0.00%     0.00%  iou-wrk-2981     [kernel.vmlinux]            [k] unaccount_page_cache_page
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] page_counter_cancel
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] page_counter_uncharge
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] uncharge_batch
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  perf             [kernel.vmlinux]            [k] generic_write_end
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] total_mapcount
     0.00%     0.00%  iou-wrk-2960     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-2984     [kernel.vmlinux]            [k] total_mapcount
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-2994     [kernel.vmlinux]            [k] lapic_next_deadline
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] mem_cgroup_update_lru_size
     0.00%     0.00%  iou-wrk-2974     [kernel.vmlinux]            [k] total_mapcount
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] ktime_get
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] irqentry_enter
     0.00%     0.00%  iou-wrk-2973     [kernel.vmlinux]            [k] __isolate_lru_page_prepare
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] timer_clear_idle
     0.00%     0.00%  iou-wrk-2957     [kernel.vmlinux]            [k] pick_next_task_idle
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] raw_spin_rq_lock_nested.constprop.0
     0.00%     0.00%  iou-wrk-2976     [kernel.vmlinux]            [k] lru_note_cost_page
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  iou-wrk-2986     [kernel.vmlinux]            [k] available_idle_cpu
     0.00%     0.00%  iou-wrk-2966     [kernel.vmlinux]            [k] sugov_get_util
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] __hrtimer_get_next_event
     0.00%     0.00%  iou-wrk-2987     [kernel.vmlinux]            [k] hrtimer_update_next_event
     0.00%     0.00%  iou-wrk-2980     [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] rebalance_domains
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] newidle_balance
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  iou-wrk-2969     [kernel.vmlinux]            [k] total_mapcount
     0.00%     0.00%  iou-wrk-2956     [kernel.vmlinux]            [k] page_referenced
     0.00%     0.00%  iou-wrk-2967     [kernel.vmlinux]            [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] sched_ttwu_pending
     0.00%     0.00%  iou-wrk-2990     [kernel.vmlinux]            [k] page_referenced
     0.00%     0.00%  iou-wrk-2971     [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  kswapd0          [kernel.vmlinux]            [k] tick_program_event
     0.00%     0.00%  iou-wrk-2961     [kernel.vmlinux]            [k] ksoftirqd_running
     0.00%     0.00%  iou-wrk-2993     [kernel.vmlinux]            [k] free_unref_page_prepare.part.0
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] set_next_task_idle
     0.00%     0.00%  iou-wrk-2995     [kernel.vmlinux]            [k] pick_next_task_idle
     0.00%     0.00%  iou-wrk-2989     [kernel.vmlinux]            [k] native_apic_msr_eoi_write
     0.00%     0.00%  iou-wrk-2964     [kernel.vmlinux]            [k] blk_finish_plug
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] place_entity
     0.00%     0.00%  iou-wrk-2979     [kernel.vmlinux]            [k] sched_ttwu_pending
     0.00%     0.00%  iou-wrk-2988     [kernel.vmlinux]            [k] put_prev_task_fair
     0.00%     0.00%  iou-wrk-2963     [kernel.vmlinux]            [k] asm_sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] __sysvec_call_function_single
     0.00%     0.00%  iou-wrk-2992     [kernel.vmlinux]            [k] sched_ttwu_pending
