# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 41K of event 'cycles'
# Event count (approx.): 8137034040902
#
# Children      Self  Command          Shared Object     Symbol                                 
# ........  ........  ...............  ................  .......................................
#
     0.06%     0.06%  iou-wrk-3170     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.06%  iou-wrk-3210     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.06%     0.02%  fio              [kernel.vmlinux]  [k] sugov_update_single_freq
     0.06%     0.03%  fio              [kernel.vmlinux]  [k] migrate_task_rq_fair
     0.06%     0.05%  iou-wrk-3172     [kernel.vmlinux]  [k] reweight_entity
     0.06%     0.06%  iou-wrk-3190     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.05%  iou-wrk-3171     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.06%     0.02%  iou-wrk-3171     [kernel.vmlinux]  [k] update_load_avg
     0.06%     0.06%  iou-wrk-3186     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.00%  iou-wrk-3202     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.06%     0.00%  iou-wrk-3202     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.06%     0.06%  iou-wrk-3195     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.06%     0.00%  iou-wrk-3182     [kernel.vmlinux]  [k] io_wq_free_work
     0.06%     0.00%  iou-wrk-3184     [kernel.vmlinux]  [k] io_wq_free_work
     0.06%     0.00%  iou-wrk-3175     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.06%     0.00%  iou-wrk-3179     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.06%     0.02%  swapper          [kernel.vmlinux]  [k] load_balance
     0.06%     0.00%  iou-wrk-3169     [kernel.vmlinux]  [k] evict_pages
     0.06%     0.00%  iou-wrk-3169     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.06%     0.00%  iou-wrk-3169     [kernel.vmlinux]  [k] shrink_lruvec
     0.06%     0.06%  iou-wrk-3209     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.06%     0.03%  iou-wrk-3174     [kernel.vmlinux]  [k] update_curr
     0.06%     0.00%  iou-wrk-3198     [kernel.vmlinux]  [k] evict_pages
     0.06%     0.00%  iou-wrk-3198     [kernel.vmlinux]  [k] lru_gen_shrink_lruvec
     0.06%     0.00%  iou-wrk-3198     [kernel.vmlinux]  [k] shrink_lruvec
     0.06%     0.01%  iou-wrk-3170     [kernel.vmlinux]  [k] pick_next_task_fair
     0.06%     0.04%  iou-wrk-3182     [kernel.vmlinux]  [k] update_load_avg
     0.06%     0.00%  iou-wrk-3205     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.06%     0.06%  iou-wrk-3191     [kernel.vmlinux]  [k] psi_group_change
     0.06%     0.00%  iou-wrk-3179     [kernel.vmlinux]  [k] __io_free_req
     0.06%     0.03%  fio              [kernel.vmlinux]  [k] check_cfs_rq_runtime
     0.06%     0.00%  swapper          [kernel.vmlinux]  [k] asm_sysvec_call_function_single
     0.06%     0.00%  iou-wrk-3177     [kernel.vmlinux]  [k] shrink_page_list
     0.06%     0.00%  iou-wrk-3205     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.06%     0.06%  iou-wrk-3198     [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.05%     0.00%  iou-wrk-3182     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.03%  swapper          [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.00%  iou-wrk-3175     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.00%  iou-wrk-3205     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.00%  iou-wrk-3200     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.00%  iou-wrk-3203     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.00%  iou-wrk-3184     [kernel.vmlinux]  [k] __io_free_req
     0.05%     0.02%  iou-wrk-3180     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.00%  iou-wrk-3186     [kernel.vmlinux]  [k] __remove_mapping
     0.05%     0.00%  iou-wrk-3172     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.05%     0.05%  iou-wrk-3209     [kernel.vmlinux]  [k] psi_group_change
     0.05%     0.02%  iou-wrk-3203     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.02%  iou-wrk-3201     [kernel.vmlinux]  [k] update_curr
     0.05%     0.00%  iou-wrk-3176     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.00%  iou-wrk-3175     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.05%  fio              [kernel.vmlinux]  [k] slab_post_alloc_hook
     0.05%     0.00%  iou-wrk-3207     [kernel.vmlinux]  [k] xa_get_order
     0.05%     0.02%  iou-wrk-3175     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.00%  iou-wrk-3191     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.01%  iou-wrk-3187     [kernel.vmlinux]  [k] dequeue_entity
     0.05%     0.00%  iou-wrk-3198     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.00%  swapper          [kernel.vmlinux]  [k] newidle_balance
     0.05%     0.01%  iou-wrk-3182     [kernel.vmlinux]  [k] __io_free_req
     0.05%     0.00%  iou-wrk-3202     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.05%     0.01%  iou-wrk-3185     [kernel.vmlinux]  [k] dequeue_entity
     0.05%     0.02%  iou-wrk-3175     [kernel.vmlinux]  [k] update_curr
     0.05%     0.00%  iou-wrk-3179     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.05%     0.02%  iou-wrk-3191     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.02%  iou-wrk-3194     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.00%  iou-wrk-3201     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.01%  iou-wrk-3195     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.05%  iou-wrk-3179     [kernel.vmlinux]  [k] psi_group_change
     0.05%     0.01%  iou-wrk-3188     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.05%  iou-wrk-3206     [kernel.vmlinux]  [k] psi_group_change
     0.05%     0.05%  iou-wrk-3173     [kernel.vmlinux]  [k] psi_group_change
     0.05%     0.00%  iou-wrk-3201     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.00%  iou-wrk-3183     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.05%  fio              [kernel.vmlinux]  [k] update_cfs_rq_h_load
     0.05%     0.00%  iou-wrk-3184     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.01%  iou-wrk-3184     [kernel.vmlinux]  [k] update_curr
     0.05%     0.00%  iou-wrk-3188     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.00%  iou-wrk-3208     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.02%  iou-wrk-3169     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.00%  iou-wrk-3197     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.01%  iou-wrk-3176     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.00%  iou-wrk-3197     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.00%  iou-wrk-3207     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.01%  iou-wrk-3190     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.03%  iou-wrk-3200     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.00%  iou-wrk-3211     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.00%  iou-wrk-3170     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.00%  kcompactd0       [kernel.vmlinux]  [k] migrate_page_move_mapping
     0.05%     0.01%  iou-wrk-3194     [kernel.vmlinux]  [k] dequeue_entity
     0.05%     0.01%  iou-wrk-3173     [kernel.vmlinux]  [k] update_curr
     0.05%     0.02%  iou-wrk-3178     [kernel.vmlinux]  [k] dequeue_entity
     0.05%     0.00%  iou-wrk-3185     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.02%  iou-wrk-3172     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.00%  iou-wrk-3187     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.00%  iou-wrk-3209     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.05%     0.05%  iou-wrk-3176     [kernel.vmlinux]  [k] psi_group_change
     0.05%     0.01%  iou-wrk-3182     [kernel.vmlinux]  [k] update_curr
     0.05%     0.00%  iou-wrk-3195     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.01%  iou-wrk-3180     [kernel.vmlinux]  [k] update_curr
     0.05%     0.00%  iou-wrk-3184     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.00%  iou-wrk-3179     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.01%  iou-wrk-3211     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.00%  iou-wrk-3171     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.01%  kswapd0          [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.00%  iou-wrk-3181     [kernel.vmlinux]  [k] __remove_mapping
     0.05%     0.00%  iou-wrk-3211     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.03%  kswapd0          [kernel.vmlinux]  [k] kmem_cache_free
     0.05%     0.00%  iou-wrk-3207     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.01%  swapper          [kernel.vmlinux]  [k] tick_nohz_next_event
     0.05%     0.01%  iou-wrk-3173     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.01%  iou-wrk-3197     [kernel.vmlinux]  [k] __io_free_req
     0.05%     0.00%  iou-wrk-3189     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.00%  iou-wrk-3175     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.02%  iou-wrk-3186     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.00%  iou-wrk-3203     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.00%  iou-wrk-3188     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.02%  iou-wrk-3181     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.00%  iou-wrk-3196     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.05%  iou-wrk-3172     [kernel.vmlinux]  [k] __switch_to_asm
     0.05%     0.00%  iou-wrk-3170     [kernel.vmlinux]  [k] dequeue_entity
     0.05%     0.01%  iou-wrk-3181     [kernel.vmlinux]  [k] dequeue_entity
     0.05%     0.00%  iou-wrk-3211     [kernel.vmlinux]  [k] __io_free_req
     0.05%     0.01%  iou-wrk-3187     [kernel.vmlinux]  [k] __io_free_req
     0.05%     0.01%  iou-wrk-3202     [kernel.vmlinux]  [k] update_curr
     0.05%     0.00%  iou-wrk-3180     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.02%  iou-wrk-3198     [kernel.vmlinux]  [k] update_load_avg
     0.05%     0.00%  fio              [kernel.vmlinux]  [k] scheduler_tick
     0.05%     0.00%  iou-wrk-3173     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.02%  fio              [kernel.vmlinux]  [k] rcu_read_unlock_strict
     0.05%     0.00%  iou-wrk-3202     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.01%  iou-wrk-3203     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.00%  iou-wrk-3194     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.00%  iou-wrk-3169     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.05%     0.01%  iou-wrk-3177     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.05%     0.00%  iou-wrk-3174     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.01%  iou-wrk-3205     [kernel.vmlinux]  [k] update_curr
     0.05%     0.01%  iou-wrk-3171     [kernel.vmlinux]  [k] update_curr
     0.05%     0.00%  iou-wrk-3177     [kernel.vmlinux]  [k] io_wq_free_work
     0.05%     0.00%  iou-wrk-3207     [kernel.vmlinux]  [k] __io_free_req
     0.05%     0.00%  iou-wrk-3197     [kernel.vmlinux]  [k] shrink_page_list
     0.05%     0.00%  iou-wrk-3194     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.05%     0.00%  iou-wrk-3176     [kernel.vmlinux]  [k] dequeue_entity
     0.05%     0.00%  iou-wrk-3206     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.00%  iou-wrk-3186     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-3194     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.00%  iou-wrk-3208     [kernel.vmlinux]  [k] kiocb_done
     0.04%     0.00%  iou-wrk-3209     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-3208     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.01%  iou-wrk-3172     [kernel.vmlinux]  [k] __es_insert_extent
     0.04%     0.00%  iou-wrk-3201     [kernel.vmlinux]  [k] io_dismantle_req
     0.04%     0.01%  fio              [kernel.vmlinux]  [k] should_failslab
     0.04%     0.00%  iou-wrk-3171     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.01%  iou-wrk-3206     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.01%  iou-wrk-3173     [kernel.vmlinux]  [k] update_load_avg
     0.04%     0.00%  iou-wrk-3202     [kernel.vmlinux]  [k] kiocb_done
     0.04%     0.00%  iou-wrk-3172     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.01%  iou-wrk-3200     [kernel.vmlinux]  [k] update_curr
     0.04%     0.00%  iou-wrk-3209     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.00%  iou-wrk-3208     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.04%  iou-wrk-3188     [kernel.vmlinux]  [k] ext4_es_lookup_extent
     0.04%     0.00%  iou-wrk-3187     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.00%  iou-wrk-3181     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.00%  iou-wrk-3182     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.00%  fio              [kernel.vmlinux]  [k] copy_process
     0.04%     0.00%  fio              [kernel.vmlinux]  [k] create_io_thread
     0.04%     0.00%  iou-wrk-3172     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.00%  iou-wrk-3177     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.00%  iou-wrk-3183     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.00%  iou-wrk-3186     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.04%     0.04%  kswapd0          [kernel.vmlinux]  [k] native_queued_spin_lock_slowpath
     0.04%     0.00%  iou-wrk-3192     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.00%  iou-wrk-3185     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.01%  iou-wrk-3176     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.00%  iou-wrk-3196     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-3201     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.01%  iou-wrk-3169     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.00%  iou-wrk-3192     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.00%  iou-wrk-3170     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.02%  iou-wrk-3205     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.01%  iou-wrk-3206     [kernel.vmlinux]  [k] update_curr
     0.04%     0.00%  iou-wrk-3177     [kernel.vmlinux]  [k] __remove_mapping
     0.04%     0.03%  iou-wrk-3174     [kernel.vmlinux]  [k] update_load_avg
     0.04%     0.03%  iou-wrk-3184     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.04%     0.01%  swapper          [kernel.vmlinux]  [k] finish_task_switch
     0.04%     0.00%  iou-wrk-3186     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.00%  iou-wrk-3177     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.00%  iou-wrk-3178     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.01%  iou-wrk-3177     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3186     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.01%  iou-wrk-3209     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.01%  iou-wrk-3175     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.01%  iou-wrk-3211     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.01%  iou-wrk-3189     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.00%  iou-wrk-3203     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.01%  iou-wrk-3209     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3205     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.01%  iou-wrk-3183     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-3198     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.01%  iou-wrk-3190     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3190     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.01%  kswapd0          [kernel.vmlinux]  [k] free_unref_page_list
     0.04%     0.00%  iou-wrk-3202     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-3176     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.04%  iou-wrk-3195     [kernel.vmlinux]  [k] psi_group_change
     0.04%     0.01%  iou-wrk-3184     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.00%  iou-wrk-3195     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3197     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.00%  iou-wrk-3181     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.02%  iou-wrk-3170     [kernel.vmlinux]  [k] update_curr
     0.04%     0.01%  iou-wrk-3191     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.02%  iou-wrk-3169     [kernel.vmlinux]  [k] update_curr
     0.04%     0.01%  iou-wrk-3210     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.02%  iou-wrk-3208     [kernel.vmlinux]  [k] update_curr
     0.04%     0.00%  iou-wrk-3181     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.01%  iou-wrk-3186     [kernel.vmlinux]  [k] update_curr
     0.04%     0.00%  iou-wrk-3181     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.02%  iou-wrk-3198     [kernel.vmlinux]  [k] update_curr
     0.04%     0.02%  iou-wrk-3185     [kernel.vmlinux]  [k] lock_timer_base
     0.04%     0.02%  iou-wrk-3179     [kernel.vmlinux]  [k] update_curr
     0.04%     0.01%  iou-wrk-3197     [kernel.vmlinux]  [k] update_load_avg
     0.04%     0.02%  fio              [kernel.vmlinux]  [k] rcu_note_context_switch
     0.04%     0.00%  iou-wrk-3200     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.00%  iou-wrk-3210     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.01%  iou-wrk-3196     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.00%  iou-wrk-3173     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.00%  iou-wrk-3176     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.00%  iou-wrk-3180     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-3196     [kernel.vmlinux]  [k] __remove_mapping
     0.04%     0.00%  iou-wrk-3182     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.00%  iou-wrk-3190     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.02%  iou-wrk-3192     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.04%     0.01%  iou-wrk-3189     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3200     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.00%  iou-wrk-3173     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3181     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.04%     0.00%  swapper          [kernel.vmlinux]  [k] sysvec_call_function_single
     0.04%     0.00%  iou-wrk-3173     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.00%  iou-wrk-3186     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.01%  iou-wrk-3200     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3200     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-3171     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.01%  iou-wrk-3203     [kernel.vmlinux]  [k] update_curr
     0.04%     0.01%  iou-wrk-3178     [kernel.vmlinux]  [k] lock_timer_base
     0.04%     0.00%  iou-wrk-3206     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.01%  iou-wrk-3175     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3175     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.01%  iou-wrk-3190     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.00%  iou-wrk-3184     [kernel.vmlinux]  [k] raw_spin_rq_lock_nested.constprop.0
     0.04%     0.01%  iou-wrk-3202     [kernel.vmlinux]  [k] update_load_avg
     0.04%     0.00%  iou-wrk-3192     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.01%  iou-wrk-3184     [kernel.vmlinux]  [k] update_load_avg
     0.04%     0.01%  iou-wrk-3202     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3178     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.01%  iou-wrk-3200     [kernel.vmlinux]  [k] set_next_entity
     0.04%     0.01%  iou-wrk-3210     [kernel.vmlinux]  [k] update_curr
     0.04%     0.01%  iou-wrk-3198     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.00%  iou-wrk-3182     [kernel.vmlinux]  [k] __delete_from_page_cache
     0.04%     0.00%  iou-wrk-3182     [kernel.vmlinux]  [k] __remove_mapping
     0.04%     0.00%  iou-wrk-3187     [kernel.vmlinux]  [k] __es_insert_extent
     0.04%     0.03%  swapper          [kernel.vmlinux]  [k] switch_mm_irqs_off
     0.04%     0.00%  iou-wrk-3172     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.00%  iou-wrk-3171     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.00%  iou-wrk-3181     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.04%  kcompactd0       [kernel.vmlinux]  [k] xas_load
     0.04%     0.00%  iou-wrk-3192     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.00%  iou-wrk-3210     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.02%  iou-wrk-3183     [kernel.vmlinux]  [k] update_load_avg
     0.04%     0.00%  iou-wrk-3195     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.00%  iou-wrk-3201     [kernel.vmlinux]  [k] __remove_mapping
     0.04%     0.00%  iou-wrk-3180     [kernel.vmlinux]  [k] __remove_mapping
     0.04%     0.00%  iou-wrk-3208     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.00%  iou-wrk-3191     [kernel.vmlinux]  [k] _raw_spin_lock_irq
     0.04%     0.00%  iou-wrk-3176     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.01%  iou-wrk-3196     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3171     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.01%  iou-wrk-3191     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.00%  iou-wrk-3205     [kernel.vmlinux]  [k] shrink_page_list
     0.04%     0.00%  iou-wrk-3172     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.01%  iou-wrk-3171     [kernel.vmlinux]  [k] set_next_entity
     0.04%     0.00%  iou-wrk-3172     [kernel.vmlinux]  [k] io_assign_current_work
     0.04%     0.00%  iou-wrk-3184     [kernel.vmlinux]  [k] io_dismantle_req
     0.04%     0.02%  iou-wrk-3188     [kernel.vmlinux]  [k] update_load_avg
     0.04%     0.00%  iou-wrk-3203     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.02%  iou-wrk-3189     [kernel.vmlinux]  [k] update_load_avg
     0.04%     0.00%  iou-wrk-3171     [kernel.vmlinux]  [k] kiocb_done
     0.04%     0.00%  iou-wrk-3191     [kernel.vmlinux]  [k] ext4_es_insert_extent
     0.04%     0.00%  iou-wrk-3205     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.01%  iou-wrk-3195     [kernel.vmlinux]  [k] lock_timer_base
     0.04%     0.02%  iou-wrk-3178     [kernel.vmlinux]  [k] update_load_avg
     0.04%     0.01%  iou-wrk-3194     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3194     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.02%  iou-wrk-3184     [kernel.vmlinux]  [k] security_file_permission
     0.04%     0.00%  iou-wrk-3200     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.00%  iou-wrk-3176     [kernel.vmlinux]  [k] io_dismantle_req
     0.04%     0.00%  iou-wrk-3206     [kernel.vmlinux]  [k] __io_free_req
     0.04%     0.00%  iou-wrk-3174     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.00%  iou-wrk-3200     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.00%  iou-wrk-3195     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.00%  iou-wrk-3178     [kernel.vmlinux]  [k] del_timer_sync
     0.04%     0.00%  iou-wrk-3185     [kernel.vmlinux]  [k] io_wq_free_work
     0.04%     0.02%  iou-wrk-3202     [kernel.vmlinux]  [k] io_req_complete_post
     0.04%     0.00%  iou-wrk-3183     [kernel.vmlinux]  [k] add_to_page_cache_lru
     0.04%     0.03%  iou-wrk-3179     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.04%     0.01%  iou-wrk-3205     [kernel.vmlinux]  [k] __es_insert_extent
     0.04%     0.00%  iou-wrk-3178     [kernel.vmlinux]  [k] io_assign_current_work
     0.04%     0.01%  iou-wrk-3195     [kernel.vmlinux]  [k] dequeue_entity
     0.04%     0.02%  iou-wrk-3202     [kernel.vmlinux]  [k] _raw_spin_lock_irqsave
     0.04%     0.02%  iou-wrk-3194     [kernel.vmlinux]  [k] update_curr
     0.04%     0.01%  iou-wrk-3185     [kernel.vmlinux]  [k] __es_insert_extent
     0.04%     0.00%  iou-wrk-3183     [kernel.vmlinux]  [k] set_next_entity
